file_key,one_shot_solved,one_shot_time_mean,cadical_solved,cadical_time,pattern,method,paper_name,parallel_solved,parallel_time,winner,online_solved,online_time_mean,old_compact_solved,old_compact_time_mean,local_correction_solved,local_correction_time_mean
3sat_157.cnf,,,True,6.270832111127675,1111,old_compact,Old Compact,True,6.270832111127675,cadical,,,True,33.94459624816895,,
3sat_158.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.40076858150229,,
3sat_159.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.3946669148356,,
3sat_16.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.39126558150228,,
3sat_160.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.38755924816894,,
3sat_161.cnf,,,True,35.81325959926471,0000,old_compact,Old Compact,True,35.81325959926471,cadical,,,False,60.3919794728597,,
3sat_162.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.3856054728597,,
3sat_163.cnf,,,True,18.501433050259948,0111,old_compact,Old Compact,True,18.501433050259948,cadical,,,True,35.068156139526366,,
3sat_164.cnf,,,True,26.31007248768583,0000,old_compact,Old Compact,True,26.31007248768583,cadical,,,False,60.39377780619304,,
3sat_165.cnf,,,True,5.116305225994438,1111,old_compact,Old Compact,True,0.5539778061930338,old_compact,,,True,0.5539778061930338,,
3sat_166.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.39099913952637,,
3sat_167.cnf,,,True,9.51387830125168,1111,old_compact,Old Compact,True,9.51387830125168,cadical,,,True,13.193027806193037,,
3sat_168.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.39325413952637,,
3sat_169.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.39346280619304,,
3sat_17.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.401721139526366,,
3sat_170.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.37220956551615,,
3sat_171.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.3675998988495,,
3sat_172.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.37553489884949,,
3sat_173.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.36534989884948,,
3sat_174.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.372853898849485,,
3sat_175.cnf,,,True,18.44206083472818,0000,old_compact,Old Compact,True,18.44206083472818,cadical,,,False,60.372799898849486,,
3sat_176.cnf,,,True,6.5517137493006885,1111,old_compact,Old Compact,True,1.8881588988494875,old_compact,,,True,1.8881588988494875,,
3sat_177.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.36842656551616,,
3sat_178.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.37821423218282,,
3sat_179.cnf,,,True,6.8405946479178965,0000,old_compact,Old Compact,True,6.8405946479178965,cadical,,,False,60.38355456551616,,
3sat_18.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.43153031091308,,
3sat_180.cnf,,,True,48.25100433407352,1111,old_compact,Old Compact,True,17.136593310913085,old_compact,,,True,17.136593310913085,,
3sat_181.cnf,,,True,18.15594138391316,1111,old_compact,Old Compact,True,2.3040119775797527,old_compact,,,True,2.3040119775797527,,
3sat_182.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.42265064424641,,
3sat_183.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.430679310913085,,
3sat_184.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.41586697757975,,
3sat_185.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.42399764424642,,
3sat_186.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.422469644246426,,
3sat_187.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.42347564424642,,
3sat_188.cnf,,,False,60.0,0011,old_compact,Old Compact,True,31.64044864424642,old_compact,,,True,31.64044864424642,,
3sat_189.cnf,,,True,18.62347537931055,0111,old_compact,Old Compact,True,17.37302587064616,old_compact,,,True,17.37302587064616,,
3sat_19.cnf,,,True,0.5883188471198082,1111,old_compact,Old Compact,True,0.5883188471198082,cadical,,,True,4.022981537312826,,
3sat_190.cnf,,,True,0.5868944441899657,1111,old_compact,Old Compact,True,0.4389658706461588,old_compact,,,True,0.4389658706461588,,
3sat_191.cnf,,,True,6.9544531889259815,0000,old_compact,Old Compact,True,6.9544531889259815,cadical,,,False,60.41477553731284,,
3sat_192.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.409997537312826,,
3sat_193.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.41270487064616,,
3sat_194.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.401571537312826,,
3sat_195.cnf,,,True,47.50026782695204,0000,old_compact,Old Compact,True,47.50026782695204,cadical,,,False,60.40746387064616,,
3sat_196.cnf,,,True,2.9408471388742328,1111,old_compact,Old Compact,True,2.9408471388742328,cadical,,,True,12.11214887064616,,
3sat_197.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.40364553731282,,
3sat_198.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.40489741720581,,
3sat_199.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.38638875053914,,
3sat_2.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.40092608387247,,
3sat_20.cnf,,,True,1.4493690188974142,1111,old_compact,Old Compact,True,1.4493690188974142,cadical,,,True,12.69525741720581,,
3sat_21.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.398465750539145,,
3sat_22.cnf,,,True,18.592141778673977,1111,old_compact,Old Compact,True,1.8208860838724767,old_compact,,,True,1.8208860838724767,,
3sat_23.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.40273408387248,,
3sat_24.cnf,,,True,0.6385623048990965,1111,old_compact,Old Compact,True,0.6385623048990965,cadical,,,True,4.506363417205811,,
3sat_25.cnf,,,False,60.0,1111,old_compact,Old Compact,True,1.5754950838724773,old_compact,,,True,1.5754950838724773,,
3sat_26.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.39592808387248,,
3sat_27.cnf,,,True,1.191111512016505,1111,old_compact,Old Compact,True,0.5898418227030436,old_compact,,,True,0.5898418227030436,,
3sat_28.cnf,,,True,17.859642781782895,0000,old_compact,Old Compact,True,17.859642781782895,cadical,,,False,60.36659715603637,,
3sat_29.cnf,,,True,36.56515139807016,0000,old_compact,Old Compact,True,36.56515139807016,cadical,,,False,60.36592782270304,,
3sat_3.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.37800748936971,,
3sat_30.cnf,,,True,18.332298184745014,0000,old_compact,Old Compact,True,18.332298184745014,cadical,,,False,60.39038915603638,,
3sat_31.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.37524582270304,,
3sat_32.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.37618548936971,,
3sat_33.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.36450215603637,,
3sat_34.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.37173615603638,,
3sat_35.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.36806682270304,,
3sat_36.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.36427506005351,,
3sat_37.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.37300706005351,,
3sat_38.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.367835726720166,,
3sat_39.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.369703060053496,,
3sat_4.cnf,,,True,46.46183716319501,0000,old_compact,Old Compact,True,46.46183716319501,cadical,,,False,60.362495060053504,,
3sat_40.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.37918639338684,,
3sat_41.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.36796206005351,,
3sat_42.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.35200472672017,,
3sat_43.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.369833726720174,,
3sat_44.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.38125472672018,,
3sat_45.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.4022718986613,,
3sat_46.cnf,,,True,1.459800926968455,1111,old_compact,Old Compact,True,0.6399398986612955,old_compact,,,True,0.6399398986612955,,
3sat_47.cnf,,,True,0.6218615197576582,1111,old_compact,Old Compact,True,0.6218615197576582,cadical,,,True,2.9875125653279624,,
3sat_48.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.39435423199463,,
3sat_49.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.40653556532797,,
3sat_5.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.38745756532796,,
3sat_50.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.407053898661296,,
3sat_51.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.401020898661294,,
3sat_52.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.4109928986613,,
3sat_53.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.41496323199463,,
3sat_54.cnf,,,True,5.030556058045477,1111,old_compact,Old Compact,True,5.030556058045477,cadical,,,True,22.16530631655884,,
3sat_55.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.41989531655884,,
3sat_56.cnf,,,True,18.39492767164484,0000,old_compact,Old Compact,True,18.39492767164484,cadical,,,False,60.40892664989217,,
3sat_57.cnf,,,True,47.37102061184123,0000,old_compact,Old Compact,True,47.37102061184123,cadical,,,False,60.4038059832255,,
3sat_58.cnf,,,True,6.990795596968383,0000,old_compact,Old Compact,True,6.990795596968383,cadical,,,False,60.41501431655883,,
3sat_59.cnf,,,True,0.5967489751055837,0000,old_compact,Old Compact,True,0.5967489751055837,cadical,,,False,60.41198664989216,,
3sat_6.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.414565649892175,,
3sat_60.cnf,,,True,26.81406234530732,0000,old_compact,Old Compact,True,26.81406234530732,cadical,,,False,60.40255531655884,,
3sat_61.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.40703564989216,,
3sat_62.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.41108031655884,,
3sat_63.cnf,,,True,40.523911610711366,1111,old_compact,Old Compact,True,5.3477575908864345,old_compact,,,True,5.3477575908864345,,
3sat_64.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.34453359088644,,
3sat_65.cnf,,,True,0.6187135926447809,1111,old_compact,Old Compact,True,0.3336392575531006,old_compact,,,True,0.3336392575531006,,
3sat_66.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.3584732575531,,
3sat_67.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.36591892421976,,
3sat_68.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.3562372575531,,
3sat_69.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.3582122575531,,
3sat_7.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.33220192421977,,
3sat_70.cnf,,,True,5.101964577101171,1111,old_compact,Old Compact,True,0.4236115908864339,old_compact,,,True,0.4236115908864339,,
3sat_71.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.346329924219766,,
3sat_72.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.37204283447266,,
3sat_73.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.36846716780599,,
3sat_74.cnf,,,True,44.43337680818513,0000,old_compact,Old Compact,True,44.43337680818513,cadical,,,False,60.36977350113932,,
3sat_75.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.366926501139325,,
3sat_76.cnf,,,True,37.73084889911115,0000,old_compact,Old Compact,True,37.73084889911115,cadical,,,False,60.38017316780599,,
3sat_77.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.37566983447266,,
3sat_78.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.373249167806,,
3sat_79.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.36455916780599,,
3sat_8.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.37651716780599,,
3sat_80.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.37356283447266,,
3sat_81.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.37497703428141,,
3sat_82.cnf,,,True,2.7282467340119183,1111,old_compact,Old Compact,True,2.7282467340119183,cadical,,,True,44.13978103428141,,
3sat_83.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.37841103428141,,
3sat_84.cnf,,,True,26.10006245179102,0000,old_compact,Old Compact,True,26.10006245179102,cadical,,,False,60.37387270094808,,
3sat_85.cnf,,,True,18.391694094985723,0111,old_compact,Old Compact,True,1.2017660342814127,old_compact,,,True,1.2017660342814127,,
3sat_86.cnf,,,True,0.5934880780987442,1111,old_compact,Old Compact,True,0.5934880780987442,cadical,,,True,3.6322400342814127,,
3sat_87.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.37733236761475,,
3sat_88.cnf,,,True,5.834722600877285,1111,old_compact,Old Compact,True,0.6428777009480794,old_compact,,,True,0.6428777009480794,,
3sat_89.cnf,,,True,6.691836128942668,0111,old_compact,Old Compact,True,0.5842670342814127,old_compact,,,True,0.5842670342814127,,
3sat_9.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.38613703428141,,
3sat_90.cnf,,,True,6.742499434854835,0000,old_compact,Old Compact,True,6.742499434854835,cadical,,,False,60.38971212416586,,
3sat_91.cnf,,,True,0.5907984399236739,1111,old_compact,Old Compact,True,0.5907984399236739,cadical,,,True,0.6487047908325195,,
3sat_92.cnf,,,True,0.6176080219447613,1111,old_compact,Old Compact,True,0.6176080219447613,cadical,,,True,9.111416457499187,,
3sat_93.cnf,,,True,6.680826576892287,1111,old_compact,Old Compact,True,6.680826576892287,cadical,,,True,25.88342079083252,,
3sat_94.cnf,,,True,5.028286013752222,1111,old_compact,Old Compact,True,2.125403457499186,old_compact,,,True,2.125403457499186,,
3sat_95.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.39425079083251,,
3sat_96.cnf,,,True,4.859460365027189,1111,old_compact,Old Compact,True,0.4835864574991862,old_compact,,,True,0.4835864574991862,,
3sat_97.cnf,,,True,35.70879242103547,0111,old_compact,Old Compact,True,14.767674457499185,old_compact,,,True,14.767674457499185,,
3sat_98.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.40042079083253,,
3sat_99.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.40549045749919,,
3sat_0.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.42343984547424
3sat_1.cnf,,,True,5.248078817967325,1111,local,+ Local Boundary Correction,True,3.2754621788075764,local,,,,,True,3.2754621788075764
3sat_10.cnf,,,True,0.6102093798108399,0000,local,+ Local Boundary Correction,True,0.6102093798108399,cadical,,,,,False,60.40621217880758
3sat_100.cnf,,,True,1.4388732258230448,1111,local,+ Local Boundary Correction,True,0.5082198454742431,local,,,,,True,0.5082198454742431
3sat_101.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.41664851214091
3sat_102.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.41138817880758
3sat_103.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.42698351214091
3sat_104.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.41900984547425
3sat_105.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.4280805121409
3sat_106.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.42287884547424
3sat_107.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.41776832716878
3sat_108.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.41362466050212
3sat_109.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.417004327168776
3sat_11.cnf,,,True,17.923918209969997,1111,local,+ Local Boundary Correction,True,1.827014660502116,local,,,,,True,1.827014660502116
3sat_110.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.42402299383545
3sat_111.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.42047099383546
3sat_112.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.41818966050212
3sat_113.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.42196766050211
3sat_114.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.412501327168776
3sat_115.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.39914532716878
3sat_116.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.407644747706094
3sat_117.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.4007837477061
3sat_118.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.407033747706095
3sat_119.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.41252074770609
3sat_12.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.39626041437276
3sat_120.cnf,,,True,2.764279928058386,1111,local,+ Local Boundary Correction,True,1.114239414372762,local,,,,,True,1.114239414372762
3sat_121.cnf,,,True,5.005294237285852,1111,local,+ Local Boundary Correction,True,1.8379404143727625,local,,,,,True,1.8379404143727625
3sat_122.cnf,,,True,6.797467355150729,0000,local,+ Local Boundary Correction,True,6.797467355150729,cadical,,,,,False,60.397408747706095
3sat_123.cnf,,,True,1.4617841257713735,0000,local,+ Local Boundary Correction,True,1.4617841257713735,cadical,,,,,False,60.402067414372766
3sat_124.cnf,,,True,0.607330528087914,1111,local,+ Local Boundary Correction,True,0.4124460810394287,local,,,,,True,0.4124460810394287
3sat_125.cnf,,,True,5.06095805298537,1111,local,+ Local Boundary Correction,True,3.592960065002442,local,,,,,True,3.592960065002442
3sat_126.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.39043939833578
3sat_127.cnf,,,True,53.94842276209965,0000,local,+ Local Boundary Correction,True,53.94842276209965,cadical,,,,,False,60.38464439833577
3sat_128.cnf,,,True,2.6882882360368967,1111,local,+ Local Boundary Correction,True,2.6882882360368967,cadical,,,,,True,8.684183731669108
3sat_129.cnf,,,True,0.624185673892498,1111,local,+ Local Boundary Correction,True,0.624185673892498,cadical,,,,,True,1.214219731669108
3sat_13.cnf,,,True,52.16563203977421,0000,local,+ Local Boundary Correction,True,52.16563203977421,cadical,,,,,False,60.384322398335776
3sat_130.cnf,,,True,1.4016004079021511,1111,local,+ Local Boundary Correction,True,1.4016004079021511,cadical,,,,,True,4.962869398335776
3sat_131.cnf,,,True,56.96055402420461,1111,local,+ Local Boundary Correction,True,3.719567398335775,local,,,,,True,3.719567398335775
3sat_132.cnf,,,False,60.0,1111,local,+ Local Boundary Correction,True,0.471170731669108,local,,,,,True,0.471170731669108
3sat_133.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.40795439833577
3sat_134.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.39642854092407
3sat_135.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.39092087425741
3sat_136.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.38873920759074
3sat_137.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.38904887425739
3sat_138.cnf,,,True,36.2161043509841,0000,local,+ Local Boundary Correction,True,36.2161043509841,cadical,,,,,False,60.38606687425741
3sat_139.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.39680387425741
3sat_14.cnf,,,True,1.3668759097345171,1111,local,+ Local Boundary Correction,True,1.3668759097345171,cadical,,,,,True,5.835136207590739
3sat_140.cnf,,,False,60.0,1111,local,+ Local Boundary Correction,True,5.46549120759074,local,,,,,True,5.46549120759074
3sat_141.cnf,,,True,18.19591219909489,1111,local,+ Local Boundary Correction,True,3.40398820759074,local,,,,,True,3.40398820759074
3sat_142.cnf,,,True,0.6022515329532325,1111,local,+ Local Boundary Correction,True,0.6022515329532325,cadical,,,,,True,2.4986805409240724
3sat_143.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.40826031393433
3sat_144.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.40034231393432
3sat_145.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.402986980600986
3sat_146.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.40785831393433
3sat_147.cnf,,,False,60.0,1111,local,+ Local Boundary Correction,True,13.594362647267658,local,,,,,True,13.594362647267658
3sat_148.cnf,,,True,26.65602825814858,0000,local,+ Local Boundary Correction,True,26.65602825814858,cadical,,,,,False,60.39607031393433
3sat_149.cnf,,,True,9.47403134033084,1111,local,+ Local Boundary Correction,True,4.28076564726766,local,,,,,True,4.28076564726766
3sat_15.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.40033231393432
3sat_150.cnf,,,True,0.6038581440225244,1111,local,+ Local Boundary Correction,True,0.6038581440225244,cadical,,,,,True,0.8217769806009928
3sat_151.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.411970313934326
3sat_152.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.38102393755086
3sat_153.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.372472604217535
3sat_154.cnf,,,True,2.75419194623828,1111,local,+ Local Boundary Correction,True,0.6164282708841959,local,,,,,True,0.6164282708841959
3sat_155.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.39620560421753
3sat_156.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.3909112708842
3sat_157.cnf,,,True,6.270832111127675,1111,local,+ Local Boundary Correction,True,6.270832111127675,cadical,,,,,True,34.450387937550865
3sat_158.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.39255493755087
3sat_159.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.385860270884194
3sat_16.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.38495993755086
3sat_160.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.3848122708842
3sat_161.cnf,,,True,35.81325959926471,0000,local,+ Local Boundary Correction,True,35.81325959926471,cadical,,,,,False,60.38616282889303
3sat_162.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.35957882889303
3sat_163.cnf,,,True,18.501433050259948,0111,local,+ Local Boundary Correction,True,18.501433050259948,cadical,,,,,True,35.27130982889302
3sat_164.cnf,,,True,26.31007248768583,0000,local,+ Local Boundary Correction,True,26.31007248768583,cadical,,,,,False,60.3659494955597
3sat_165.cnf,,,True,5.116305225994438,1111,local,+ Local Boundary Correction,True,0.4196154955596924,local,,,,,True,0.4196154955596924
3sat_166.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.38139316222635
3sat_167.cnf,,,True,9.51387830125168,1111,local,+ Local Boundary Correction,True,9.51387830125168,cadical,,,,,True,13.27350116222636
3sat_168.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.37868382889303
3sat_169.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.37091116222636
3sat_17.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.36302849555969
3sat_170.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.40269423980205
3sat_171.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.39776923980204
3sat_172.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.40451857313538
3sat_173.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.40367157313538
3sat_174.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.40747557313538
3sat_175.cnf,,,True,18.44206083472818,0000,local,+ Local Boundary Correction,True,18.44206083472818,cadical,,,,,False,60.39777023980204
3sat_176.cnf,,,True,6.5517137493006885,1111,local,+ Local Boundary Correction,True,1.873989573135376,local,,,,,True,1.873989573135376
3sat_177.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.41022557313537
3sat_178.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.411294906468704
3sat_179.cnf,,,True,6.8405946479178965,0000,local,+ Local Boundary Correction,True,6.8405946479178965,cadical,,,,,False,60.41037790646871
3sat_18.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.37757800723775
3sat_180.cnf,,,True,48.25100433407352,1111,local,+ Local Boundary Correction,True,17.07397167390442,local,,,,,True,17.07397167390442
3sat_181.cnf,,,True,18.15594138391316,1111,local,+ Local Boundary Correction,True,2.257087340571086,local,,,,,True,2.257087340571086
3sat_182.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.384516673904415
3sat_183.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.370353673904425
3sat_184.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.39154767390442
3sat_185.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.36884500723775
3sat_186.cnf,,,False,60.0,0000,local,+ Local Boundary Correction,False,60.0,none,,,,,False,60.374134673904415
