Unnamed: 0,restarts,conflicts,decisions,propagations,CPU time,Result,cnf_id,sample_id,file,final GPU time,refinement CPU time,refinement GPU time,GPU time,time,file_key,method,paper_name,repeat,solved,timeout,raw_csv
140,2.0,1514170.0,1707048.0,84522133.0,59.9863,INDETERMINATE,140,0,data/test/3sat/400/3sat_45.cnf,0.0044445991516113,0.073555,0.2911067008972168,0.2955513000488281,60.35540630004883,3sat_45.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
141,2.0,977212.0,1110702.0,56336677.0,37.1475,SATISFIABLE,141,0,data/test/3sat/400/3sat_46.cnf,0.0044445991516113,0.075358,0.2911067008972168,0.2955513000488281,37.51840930004883,3sat_46.cnf,online_consistent_boundary400,Online-Consistent Selector,0,True,False,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
142,1.0,63966.0,73444.0,4017900.0,2.50424,SATISFIABLE,142,0,data/test/3sat/400/3sat_47.cnf,0.0044445991516113,0.073649,0.2911067008972168,0.2955513000488281,2.873440300048828,3sat_47.cnf,online_consistent_boundary400,Online-Consistent Selector,0,True,False,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
143,2.0,1473001.0,1685125.0,82200098.0,59.9829,INDETERMINATE,143,0,data/test/3sat/400/3sat_48.cnf,0.0044445991516113,0.079897,0.2911067008972168,0.2955513000488281,60.35834830004883,3sat_48.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
144,2.0,1439339.0,1649473.0,83108031.0,59.9953,INDETERMINATE,144,0,data/test/3sat/400/3sat_49.cnf,0.0044445991516113,0.073587,0.2911067008972168,0.2955513000488281,60.36443830004883,3sat_49.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
145,2.0,1414741.0,1620664.0,80015847.0,59.9749,INDETERMINATE,145,0,data/test/3sat/400/3sat_5.cnf,0.0044445991516113,0.075985,0.2911067008972168,0.2955513000488281,60.34643630004883,3sat_5.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
146,2.0,1412238.0,1615883.0,81122854.0,59.9847,INDETERMINATE,146,0,data/test/3sat/400/3sat_50.cnf,0.0044445991516113,0.079126,0.2911067008972168,0.2955513000488281,60.35937730004883,3sat_50.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
147,2.0,1470047.0,1681496.0,83624546.0,59.975,INDETERMINATE,147,0,data/test/3sat/400/3sat_51.cnf,0.0044445991516113,0.065478,0.2911067008972168,0.2955513000488281,60.33602930004883,3sat_51.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
148,2.0,1593304.0,1839277.0,89646086.0,59.9704,INDETERMINATE,148,0,data/test/3sat/400/3sat_52.cnf,0.0044445991516113,0.080993,0.2911067008972168,0.2955513000488281,60.346944300048825,3sat_52.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
149,2.0,1428045.0,1628422.0,77559858.0,59.9864,INDETERMINATE,149,0,data/test/3sat/400/3sat_53.cnf,0.0044445991516113,0.0705929999999999,0.2911067008972168,0.2955513000488281,60.352544300048834,3sat_53.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
150,2.0,612353.0,699215.0,35959808.0,21.6596,SATISFIABLE,150,0,data/test/3sat/400/3sat_54.cnf,0.0046560764312744,0.069867,0.3193399906158447,0.3239960670471191,22.05346306704712,3sat_54.cnf,online_consistent_boundary400,Online-Consistent Selector,0,True,False,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
151,2.0,1532092.0,1747948.0,86393991.0,59.9833,INDETERMINATE,151,0,data/test/3sat/400/3sat_55.cnf,0.0046560764312744,0.082875,0.3193399906158447,0.3239960670471191,60.39017106704712,3sat_55.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
152,2.0,1429754.0,1614733.0,81759804.0,59.9706,INDETERMINATE,152,0,data/test/3sat/400/3sat_56.cnf,0.0046560764312744,0.075999,0.3193399906158447,0.3239960670471191,60.37059506704712,3sat_56.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
153,2.0,1481920.0,1684733.0,82890522.0,59.9708,INDETERMINATE,153,0,data/test/3sat/400/3sat_57.cnf,0.0046560764312744,0.081048,0.3193399906158447,0.3239960670471191,60.37584406704712,3sat_57.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
154,2.0,1545105.0,1762679.0,91594848.0,59.9928,INDETERMINATE,154,0,data/test/3sat/400/3sat_58.cnf,0.0046560764312744,0.066364,0.3193399906158447,0.3239960670471191,60.38316006704712,3sat_58.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
155,2.0,1510241.0,1729504.0,84983109.0,59.9767,INDETERMINATE,155,0,data/test/3sat/400/3sat_59.cnf,0.0046560764312744,0.066474,0.3193399906158447,0.3239960670471191,60.36717006704712,3sat_59.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
156,2.0,1500299.0,1701174.0,83811664.0,59.9603,INDETERMINATE,156,0,data/test/3sat/400/3sat_6.cnf,0.0046560764312744,0.078814,0.3193399906158447,0.3239960670471191,60.36311006704712,3sat_6.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
157,2.0,1417742.0,1613052.0,81520662.0,59.9814,INDETERMINATE,157,0,data/test/3sat/400/3sat_60.cnf,0.0046560764312744,0.067561,0.3193399906158447,0.3239960670471191,60.37295706704712,3sat_60.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
158,2.0,1432490.0,1619219.0,80484500.0,59.9918,INDETERMINATE,158,0,data/test/3sat/400/3sat_61.cnf,0.0046560764312744,0.0693469999999999,0.3193399906158447,0.3239960670471191,60.38514306704712,3sat_61.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
159,2.0,1495159.0,1695634.0,86212690.0,59.9918,INDETERMINATE,159,0,data/test/3sat/400/3sat_62.cnf,0.0046560764312744,0.081655,0.3193399906158447,0.3239960670471191,60.39745106704712,3sat_62.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
160,2.0,138136.0,157894.0,8130882.0,5.28569,SATISFIABLE,160,0,data/test/3sat/400/3sat_63.cnf,0.005342960357666,0.077521,0.2979383468627929,0.303281307220459,5.666492307220459,3sat_63.cnf,online_consistent_boundary400,Online-Consistent Selector,0,True,False,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
161,2.0,1438746.0,1628083.0,80345163.0,59.982,INDETERMINATE,161,0,data/test/3sat/400/3sat_64.cnf,0.005342960357666,0.080483,0.2979383468627929,0.303281307220459,60.36576430722046,3sat_64.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
162,1.0,224.0,339.0,14565.0,0.013569,SATISFIABLE,162,0,data/test/3sat/400/3sat_65.cnf,0.005342960357666,0.029385,0.2979383468627929,0.303281307220459,0.346235307220459,3sat_65.cnf,online_consistent_boundary400,Online-Consistent Selector,0,True,False,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
163,2.0,1395670.0,1601739.0,80537889.0,59.9808,INDETERMINATE,163,0,data/test/3sat/400/3sat_66.cnf,0.005342960357666,0.07505,0.2979383468627929,0.303281307220459,60.35913130722046,3sat_66.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
164,2.0,1501511.0,1716313.0,86539154.0,59.9767,INDETERMINATE,164,0,data/test/3sat/400/3sat_67.cnf,0.005342960357666,0.077788,0.2979383468627929,0.303281307220459,60.35776930722046,3sat_67.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
165,2.0,1387806.0,1588335.0,78055410.0,59.9775,INDETERMINATE,165,0,data/test/3sat/400/3sat_68.cnf,0.005342960357666,0.0851339999999999,0.2979383468627929,0.303281307220459,60.365915307220455,3sat_68.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
166,2.0,1459280.0,1672969.0,86927840.0,59.9769,INDETERMINATE,166,0,data/test/3sat/400/3sat_69.cnf,0.005342960357666,0.081283,0.2979383468627929,0.303281307220459,60.36146430722046,3sat_69.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
167,2.0,1515163.0,1710237.0,83860743.0,59.9889,INDETERMINATE,167,0,data/test/3sat/400/3sat_7.cnf,0.005342960357666,0.077028,0.2979383468627929,0.303281307220459,60.36920930722046,3sat_7.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
168,1.0,2512.0,3124.0,152890.0,0.044122,SATISFIABLE,168,0,data/test/3sat/400/3sat_70.cnf,0.005342960357666,0.069996,0.2979383468627929,0.303281307220459,0.417399307220459,3sat_70.cnf,online_consistent_boundary400,Online-Consistent Selector,0,True,False,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
169,2.0,1462200.0,1673698.0,83326506.0,59.9926,INDETERMINATE,169,0,data/test/3sat/400/3sat_71.cnf,0.005342960357666,0.0714819999999999,0.2979383468627929,0.303281307220459,60.36736330722047,3sat_71.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
170,2.0,1453130.0,1662839.0,81771341.0,59.9737,INDETERMINATE,170,0,data/test/3sat/400/3sat_72.cnf,0.0046050548553466,0.060645,0.3178267478942871,0.3224318027496338,60.35677680274964,3sat_72.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
171,2.0,1457169.0,1660952.0,83455845.0,59.9691,INDETERMINATE,171,0,data/test/3sat/400/3sat_73.cnf,0.0046050548553466,0.072388,0.3178267478942871,0.3224318027496338,60.36391980274963,3sat_73.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
172,2.0,1396091.0,1607614.0,78624609.0,59.9799,INDETERMINATE,172,0,data/test/3sat/400/3sat_74.cnf,0.0046050548553466,0.078277,0.3178267478942871,0.3224318027496338,60.380608802749634,3sat_74.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
173,2.0,1389046.0,1584944.0,76121001.0,59.991,INDETERMINATE,173,0,data/test/3sat/400/3sat_75.cnf,0.0046050548553466,0.074487,0.3178267478942871,0.3224318027496338,60.38791880274963,3sat_75.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
174,2.0,1477203.0,1680259.0,86161371.0,59.9672,INDETERMINATE,174,0,data/test/3sat/400/3sat_76.cnf,0.0046050548553466,0.086014,0.3178267478942871,0.3224318027496338,60.37564580274963,3sat_76.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
175,2.0,1451237.0,1655464.0,81522663.0,59.9726,INDETERMINATE,175,0,data/test/3sat/400/3sat_77.cnf,0.0046050548553466,0.068808,0.3178267478942871,0.3224318027496338,60.36383980274963,3sat_77.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
176,2.0,1485476.0,1691911.0,81481804.0,59.9786,INDETERMINATE,176,0,data/test/3sat/400/3sat_78.cnf,0.0046050548553466,0.0715389999999999,0.3178267478942871,0.3224318027496338,60.37257080274964,3sat_78.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
177,2.0,1437397.0,1643359.0,78953318.0,59.9943,INDETERMINATE,177,0,data/test/3sat/400/3sat_79.cnf,0.0046050548553466,0.070362,0.3178267478942871,0.3224318027496338,60.38709380274964,3sat_79.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
178,2.0,1448676.0,1646481.0,83804407.0,59.9773,INDETERMINATE,178,0,data/test/3sat/400/3sat_8.cnf,0.0046050548553466,0.0639619999999999,0.3178267478942871,0.3224318027496338,60.36369380274963,3sat_8.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
179,2.0,1482592.0,1708878.0,85551401.0,59.953,INDETERMINATE,179,0,data/test/3sat/400/3sat_80.cnf,0.0046050548553466,0.070912,0.3178267478942871,0.3224318027496338,60.34634380274964,3sat_80.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
180,2.0,1488778.0,1684382.0,83051792.0,59.9735,INDETERMINATE,180,0,data/test/3sat/400/3sat_81.cnf,0.0043892860412597,0.06994,0.3269679546356201,0.3313572406768799,60.37479724067688,3sat_81.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
181,2.0,723843.0,829611.0,42069078.0,25.097,SATISFIABLE,181,0,data/test/3sat/400/3sat_82.cnf,0.0043892860412597,0.077489,0.3269679546356201,0.3313572406768799,25.50584624067688,3sat_82.cnf,online_consistent_boundary400,Online-Consistent Selector,0,True,False,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
182,2.0,1482264.0,1689990.0,82899084.0,59.9824,INDETERMINATE,182,0,data/test/3sat/400/3sat_83.cnf,0.0043892860412597,0.086686,0.3269679546356201,0.3313572406768799,60.40044324067688,3sat_83.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
183,2.0,1344364.0,1538448.0,76897408.0,59.9878,INDETERMINATE,183,0,data/test/3sat/400/3sat_84.cnf,0.0043892860412597,0.066053,0.3269679546356201,0.3313572406768799,60.38521024067688,3sat_84.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
184,1.0,27518.0,32278.0,1663386.0,0.788973,SATISFIABLE,184,0,data/test/3sat/400/3sat_85.cnf,0.0043892860412597,0.081053,0.3269679546356201,0.3313572406768799,1.20138324067688,3sat_85.cnf,online_consistent_boundary400,Online-Consistent Selector,0,True,False,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
185,1.0,91912.0,107188.0,5690281.0,3.69731,SATISFIABLE,185,0,data/test/3sat/400/3sat_86.cnf,0.0043892860412597,0.086201,0.3269679546356201,0.3313572406768799,4.11486824067688,3sat_86.cnf,online_consistent_boundary400,Online-Consistent Selector,0,True,False,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
186,2.0,1393188.0,1591476.0,79397209.0,59.9619,INDETERMINATE,186,0,data/test/3sat/400/3sat_87.cnf,0.0043892860412597,0.0776969999999999,0.3269679546356201,0.3313572406768799,60.37095424067688,3sat_87.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
187,1.0,10969.0,13071.0,671709.0,0.22528,SATISFIABLE,187,0,data/test/3sat/400/3sat_88.cnf,0.0043892860412597,0.073929,0.3269679546356201,0.3313572406768799,0.6305662406768799,3sat_88.cnf,online_consistent_boundary400,Online-Consistent Selector,0,True,False,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
188,1.0,8641.0,10334.0,538222.0,0.171072,SATISFIABLE,188,0,data/test/3sat/400/3sat_89.cnf,0.0043892860412597,0.0829429999999999,0.3269679546356201,0.3313572406768799,0.5853722406768799,3sat_89.cnf,online_consistent_boundary400,Online-Consistent Selector,0,True,False,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
189,2.0,1524584.0,1736323.0,87688501.0,59.9854,INDETERMINATE,189,0,data/test/3sat/400/3sat_9.cnf,0.0043892860412597,0.068738,0.3269679546356201,0.3313572406768799,60.38549524067688,3sat_9.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
190,2.0,1472551.0,1690117.0,86230455.0,59.9842,INDETERMINATE,190,0,data/test/3sat/400/3sat_90.cnf,0.0039846897125244,0.0915179999999999,0.3249220848083496,0.328906774520874,60.40462477452088,3sat_90.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
191,1.0,41.0,125.0,3065.0,0.005033,SATISFIABLE,191,0,data/test/3sat/400/3sat_91.cnf,0.0039846897125244,0.066407,0.3249220848083496,0.328906774520874,0.400346774520874,3sat_91.cnf,online_consistent_boundary400,Online-Consistent Selector,0,True,False,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
192,1.0,84619.0,96791.0,5278901.0,3.63217,SATISFIABLE,192,0,data/test/3sat/400/3sat_92.cnf,0.0039846897125244,0.077363,0.3249220848083496,0.328906774520874,4.038439774520874,3sat_92.cnf,online_consistent_boundary400,Online-Consistent Selector,0,True,False,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
193,2.0,621792.0,720709.0,37565651.0,23.2424,SATISFIABLE,193,0,data/test/3sat/400/3sat_93.cnf,0.0039846897125244,0.071051,0.3249220848083496,0.328906774520874,23.642357774520875,3sat_93.cnf,online_consistent_boundary400,Online-Consistent Selector,0,True,False,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
194,1.0,53988.0,62131.0,3367378.0,1.72304,SATISFIABLE,194,0,data/test/3sat/400/3sat_94.cnf,0.0039846897125244,0.079994,0.3249220848083496,0.328906774520874,2.131940774520874,3sat_94.cnf,online_consistent_boundary400,Online-Consistent Selector,0,True,False,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
195,2.0,1446525.0,1647149.0,80991458.0,59.9608,INDETERMINATE,195,0,data/test/3sat/400/3sat_95.cnf,0.0039846897125244,0.073113,0.3249220848083496,0.328906774520874,60.36281977452087,3sat_95.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
196,1.0,3109.0,3849.0,199282.0,0.05568,SATISFIABLE,196,0,data/test/3sat/400/3sat_96.cnf,0.0039846897125244,0.0658779999999999,0.3249220848083496,0.328906774520874,0.450464774520874,3sat_96.cnf,online_consistent_boundary400,Online-Consistent Selector,0,True,False,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
197,2.0,425291.0,491074.0,25526527.0,14.2707,SATISFIABLE,197,0,data/test/3sat/400/3sat_97.cnf,0.0039846897125244,0.075166,0.3249220848083496,0.328906774520874,14.674772774520871,3sat_97.cnf,online_consistent_boundary400,Online-Consistent Selector,0,True,False,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
198,2.0,1527988.0,1731295.0,86065412.0,59.9994,INDETERMINATE,198,0,data/test/3sat/400/3sat_98.cnf,0.0039846897125244,0.071805,0.3249220848083496,0.328906774520874,60.40011177452087,3sat_98.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
199,2.0,1487812.0,1698141.0,82109887.0,59.9855,INDETERMINATE,199,0,data/test/3sat/400/3sat_99.cnf,0.0039846897125244,0.074297,0.3249220848083496,0.328906774520874,60.38870377452088,3sat_99.cnf,online_consistent_boundary400,Online-Consistent Selector,0,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat0.csv
0,2.0,1462966.0,1669555.0,81541472.0,59.9639,INDETERMINATE,0,0,data/test/3sat/400/3sat_0.cnf,0.0060601234436035,0.075735,0.3327081203460693,0.3387682437896728,60.37840324378968,3sat_0.cnf,old_compact,Old Compact,0,False,True,runs/analysis/full400_repeated_runtime/raw/old_compact/repeat0.csv
1,1.0,73715.0,85712.0,4316774.0,2.83696,SATISFIABLE,1,0,data/test/3sat/400/3sat_1.cnf,0.0060601234436035,0.077677,0.3327081203460693,0.3387682437896728,3.2534052437896728,3sat_1.cnf,old_compact,Old Compact,0,True,False,runs/analysis/full400_repeated_runtime/raw/old_compact/repeat0.csv
2,2.0,1540169.0,1758376.0,86875804.0,59.9655,INDETERMINATE,2,0,data/test/3sat/400/3sat_10.cnf,0.0060601234436035,0.0865509999999999,0.3327081203460693,0.3387682437896728,60.39081924378967,3sat_10.cnf,old_compact,Old Compact,0,False,True,runs/analysis/full400_repeated_runtime/raw/old_compact/repeat0.csv
3,1.0,3392.0,4166.0,213902.0,0.069783,SATISFIABLE,3,0,data/test/3sat/400/3sat_100.cnf,0.0060601234436035,0.084811,0.3327081203460693,0.3387682437896728,0.4933622437896728,3sat_100.cnf,old_compact,Old Compact,0,True,False,runs/analysis/full400_repeated_runtime/raw/old_compact/repeat0.csv
4,2.0,1447998.0,1654775.0,81339486.0,59.9767,INDETERMINATE,4,0,data/test/3sat/400/3sat_101.cnf,0.0060601234436035,0.0721719999999999,0.3327081203460693,0.3387682437896728,60.38764024378968,3sat_101.cnf,old_compact,Old Compact,0,False,True,runs/analysis/full400_repeated_runtime/raw/old_compact/repeat0.csv
5,2.0,1488882.0,1722409.0,85138977.0,59.9671,INDETERMINATE,5,0,data/test/3sat/400/3sat_102.cnf,0.0060601234436035,0.077682,0.3327081203460693,0.3387682437896728,60.38355024378968,3sat_102.cnf,old_compact,Old Compact,0,False,True,runs/analysis/full400_repeated_runtime/raw/old_compact/repeat0.csv
6,2.0,1451765.0,1675268.0,83684367.0,59.9748,INDETERMINATE,6,0,data/test/3sat/400/3sat_103.cnf,0.0060601234436035,0.081822,0.3327081203460693,0.3387682437896728,60.39539024378968,3sat_103.cnf,old_compact,Old Compact,0,False,True,runs/analysis/full400_repeated_runtime/raw/old_compact/repeat0.csv
7,2.0,1447444.0,1653568.0,80488933.0,59.9808,INDETERMINATE,7,0,data/test/3sat/400/3sat_104.cnf,0.0060601234436035,0.072753,0.3327081203460693,0.3387682437896728,60.39232124378968,3sat_104.cnf,old_compact,Old Compact,0,False,True,runs/analysis/full400_repeated_runtime/raw/old_compact/repeat0.csv
8,2.0,1537460.0,1749145.0,87965801.0,59.9787,INDETERMINATE,8,0,data/test/3sat/400/3sat_105.cnf,0.0060601234436035,0.068545,0.3327081203460693,0.3387682437896728,60.38601324378968,3sat_105.cnf,old_compact,Old Compact,0,False,True,runs/analysis/full400_repeated_runtime/raw/old_compact/repeat0.csv
9,2.0,1489451.0,1695138.0,84111171.0,59.9606,INDETERMINATE,9,0,data/test/3sat/400/3sat_106.cnf,0.0060601234436035,0.070171,0.3327081203460693,0.3387682437896728,60.36953924378968,3sat_106.cnf,old_compact,Old Compact,0,False,True,runs/analysis/full400_repeated_runtime/raw/old_compact/repeat0.csv
10,2.0,1374052.0,1578649.0,78392570.0,59.9742,INDETERMINATE,10,0,data/test/3sat/400/3sat_107.cnf,0.0035014152526855,0.077481,0.350616455078125,0.3541178703308105,60.40579887033081,3sat_107.cnf,old_compact,Old Compact,0,False,True,runs/analysis/full400_repeated_runtime/raw/old_compact/repeat0.csv
11,2.0,1466936.0,1689672.0,82159300.0,59.9629,INDETERMINATE,11,0,data/test/3sat/400/3sat_108.cnf,0.0035014152526855,0.071847,0.350616455078125,0.3541178703308105,60.388864870330806,3sat_108.cnf,old_compact,Old Compact,0,False,True,runs/analysis/full400_repeated_runtime/raw/old_compact/repeat0.csv
12,2.0,1524601.0,1746890.0,85413126.0,59.9724,INDETERMINATE,12,0,data/test/3sat/400/3sat_109.cnf,0.0035014152526855,0.072409,0.350616455078125,0.3541178703308105,60.39892687033081,3sat_109.cnf,old_compact,Old Compact,0,False,True,runs/analysis/full400_repeated_runtime/raw/old_compact/repeat0.csv
13,1.0,40661.0,47692.0,2496556.0,1.42823,SATISFIABLE,13,0,data/test/3sat/400/3sat_11.cnf,0.0035014152526855,0.083903,0.350616455078125,0.3541178703308105,1.8662508703308107,3sat_11.cnf,old_compact,Old Compact,0,True,False,runs/analysis/full400_repeated_runtime/raw/old_compact/repeat0.csv
14,2.0,1502209.0,1723730.0,86847598.0,59.9849,INDETERMINATE,14,0,data/test/3sat/400/3sat_110.cnf,0.0035014152526855,0.085705,0.350616455078125,0.3541178703308105,60.42472287033081,3sat_110.cnf,old_compact,Old Compact,0,False,True,runs/analysis/full400_repeated_runtime/raw/old_compact/repeat0.csv
15,2.0,1471230.0,1687627.0,85864392.0,59.9724,INDETERMINATE,15,0,data/test/3sat/400/3sat_111.cnf,0.0035014152526855,0.074481,0.350616455078125,0.3541178703308105,60.40099887033081,3sat_111.cnf,old_compact,Old Compact,0,False,True,runs/analysis/full400_repeated_runtime/raw/old_compact/repeat0.csv
16,2.0,1487007.0,1690383.0,86003122.0,59.9665,INDETERMINATE,16,0,data/test/3sat/400/3sat_112.cnf,0.0035014152526855,0.072097,0.350616455078125,0.3541178703308105,60.39271487033081,3sat_112.cnf,old_compact,Old Compact,0,False,True,runs/analysis/full400_repeated_runtime/raw/old_compact/repeat0.csv
17,2.0,1404812.0,1594021.0,80554135.0,59.9541,INDETERMINATE,17,0,data/test/3sat/400/3sat_113.cnf,0.0035014152526855,0.083233,0.350616455078125,0.3541178703308105,60.39145087033081,3sat_113.cnf,old_compact,Old Compact,0,False,True,runs/analysis/full400_repeated_runtime/raw/old_compact/repeat0.csv
18,2.0,1449278.0,1664309.0,81997782.0,59.9525,INDETERMINATE,18,0,data/test/3sat/400/3sat_114.cnf,0.0035014152526855,0.07693,0.350616455078125,0.3541178703308105,60.38354787033081,3sat_114.cnf,old_compact,Old Compact,0,False,True,runs/analysis/full400_repeated_runtime/raw/old_compact/repeat0.csv
