file_key,method,paper_name,repeats,solved_repeats,timeout_repeats,time_mean,time_std,time_min,time_max,result_values
3sat_4.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.37936583193971,0.028581660296569826,60.34255383197022,60.41222950987244,INDETERMINATE
3sat_4.cnf,one_shot,One-shot,3,0,3,60.268359475708,0.012297802495789332,60.25730327301025,60.28551402130127,INDETERMINATE
3sat_4.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.42081158381145,0.08506134853174638,60.35642428399658,60.54100441688538,INDETERMINATE
3sat_40.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.373919831939695,0.010355592481491862,60.36029583197021,60.38538450987243,INDETERMINATE
3sat_40.cnf,one_shot,One-shot,3,0,3,60.27235947570801,0.01458722415117344,60.2605611328125,60.29291402130127,INDETERMINATE
3sat_40.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.42703691714477,0.06978126975112107,60.36564005055237,60.52464541688538,INDETERMINATE
3sat_41.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.376873165273025,0.006000393249479133,60.368433831970215,60.38186115397644,INDETERMINATE
3sat_41.cnf,one_shot,One-shot,3,0,3,60.276426142374675,0.016175954828028142,60.25690327301025,60.29651402130127,INDETERMINATE
3sat_41.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.42121758381145,0.08392570303343742,60.33774905055237,60.536027416885375,INDETERMINATE
3sat_42.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.36621483193969,0.011538557643074246,60.35267283197021,60.38087050987244,INDETERMINATE
3sat_42.cnf,one_shot,One-shot,3,0,3,60.27399280904134,0.017930314143200815,60.2601611328125,60.29931402130127,INDETERMINATE
3sat_42.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.411534250478105,0.08221587243537938,60.34446605055237,60.52732141688538,INDETERMINATE
3sat_43.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.37721249860636,0.02583980094283573,60.342558831970216,60.40458350987244,INDETERMINATE
