file_key,one_shot_solved_repeats,one_shot_solved,one_shot_time_mean,one_shot_time_std,one_shot_result_values,online_solved_repeats,online_solved,online_time_mean,online_time_std,online_result_values,old_compact_solved_repeats,old_compact_solved,old_compact_time_mean,old_compact_time_std,old_compact_result_values,local_correction_solved_repeats,local_correction_solved,local_correction_time_mean,local_correction_time_std,local_correction_result_values,pattern,pattern_label,stable_repeats,online_minus_one_shot_time_mean,old_minus_online_time_mean,local_minus_online_time_mean,local_minus_old_time_mean
3sat_141.cnf,3,True,3.2972569195810952,0.0770660812850232,SATISFIABLE,3,True,3.326967575251261,0.0660787667482052,SATISFIABLE,3,True,3.360512517211914,0.0369020700935547,SATISFIABLE,3,True,3.324407735051473,0.0534544599790122,SATISFIABLE,1111,p1111,True,0.029710655670165842,0.03354494196065305,-0.002559840199788166,-0.03610478216044122
3sat_142.cnf,3,True,2.412583586247762,0.043399448346425,SATISFIABLE,3,True,2.502834241917929,0.0382415675163787,SATISFIABLE,3,True,2.4971241838785807,0.0174791903102089,SATISFIABLE,3,True,2.4634600683848062,0.0256373650697707,SATISFIABLE,1111,p1111,True,0.09025065567016677,-0.005710058039348098,-0.03937417353312256,-0.03366411549377446
3sat_143.cnf,0,False,60.33002944666544,0.0722172105150063,INDETERMINATE,0,False,60.45033230446371,0.0892649233873477,INDETERMINATE,0,False,60.37904489782206,0.0120792240520444,INDETERMINATE,0,False,60.38891445890808,0.0566369468667355,INDETERMINATE,0000,p0000,True,0.120302857798265,-0.07128740664164468,-0.06141784555562424,0.00986956108602044
3sat_144.cnf,0,False,60.32259611333211,0.0669996345867353,INDETERMINATE,0,False,60.46025197113037,0.0820083770900684,INDETERMINATE,0,False,60.36341189782206,0.0284150578532526,INDETERMINATE,0,False,60.38402679224141,0.0356029794461912,INDETERMINATE,0000,p0000,True,0.13765585779825784,-0.09684007330830724,-0.07622517888896141,0.02061489441934583
3sat_145.cnf,0,False,60.322696113332114,0.0682776643987683,INDETERMINATE,0,False,60.46900163779704,0.0934455484979388,INDETERMINATE,0,False,60.37062189782207,0.014348211142246,INDETERMINATE,0,False,60.40258745890808,0.0508286872194175,INDETERMINATE,0000,p0000,True,0.14630552446492828,-0.09837973997497329,-0.06641417888896228,0.03196556108601101
3sat_146.cnf,0,False,60.316429446665445,0.0799845222548365,INDETERMINATE,0,False,60.46584397113037,0.0870293887176649,INDETERMINATE,0,False,60.36264023115539,0.0215464959757101,INDETERMINATE,0,False,60.39658979224142,0.0641141865022604,INDETERMINATE,0000,p0000,True,0.1494145244649232,-0.10320373997497967,-0.06925417888894714,0.03394956108603253
3sat_147.cnf,3,True,13.626729446665443,0.1938980727162578,SATISFIABLE,3,True,13.751134971130371,0.0594759734158997,SATISFIABLE,3,True,13.735990897822065,0.0429190165981932,SATISFIABLE,3,True,13.212539125574748,0.1175707713076934,SATISFIABLE,1111,p1111,True,0.12440552446492781,-0.01514407330830636,-0.5385958455556228,-0.5234517722473164
3sat_148.cnf,0,False,60.30329611333213,0.0574137887976837,INDETERMINATE,0,False,60.45541663779704,0.0956323248036429,INDETERMINATE,0,False,60.35401023115539,0.0115757308649134,INDETERMINATE,0,False,60.39403779224142,0.0533953749742555,INDETERMINATE,0000,p0000,True,0.15212052446491242,-0.1014064066416509,-0.06137884555562323,0.040027561086027674
3sat_149.cnf,3,True,4.11374277999878,0.0491114455972661,SATISFIABLE,3,True,4.255533971130372,0.0551335513970332,SATISFIABLE,3,True,4.196525897822062,0.0206962889896382,SATISFIABLE,3,True,4.071782125574747,0.1289767886563035,SATISFIABLE,1111,p1111,True,0.14179119113159278,-0.05900807330831004,-0.18375184555562551,-0.12474377224731548
3sat_15.cnf,0,False,60.30876277999878,0.0835790004501841,INDETERMINATE,0,False,60.47522797113037,0.0982003568353364,INDETERMINATE,0,False,60.34609456448874,0.0097595104524439,INDETERMINATE,0,False,60.400499125574754,0.048541954408231,INDETERMINATE,0000,p0000,True,0.16646519113159286,-0.12913340664163542,-0.07472884555561876,0.054404561086016656
