file,restarts,conflicts,decisions,propagations,CPU time,Result,time,wall_time,external_timeout,returncode
data/test/3sat/350/3sat_14.cnf,,,,,60.0,INDETERMINATE,60.0,65.00637689698488,True,timeout
data/test/3sat/350/3sat_140.cnf,,,,,60.0,INDETERMINATE,60.0,65.01248593162745,True,timeout
data/test/3sat/350/3sat_141.cnf,,,,,60.0,INDETERMINATE,60.0,65.00696476688609,True,timeout
data/test/3sat/350/3sat_142.cnf,,,,,60.0,INDETERMINATE,60.0,65.01365995779634,True,timeout
data/test/3sat/350/3sat_146.cnf,2.0,982638.0,1132788.0,50605112.0,43.9838,SATISFIABLE,43.9838,43.99943402176723,False,10
data/test/3sat/350/3sat_145.cnf,,,,,60.0,INDETERMINATE,60.0,65.00652839662507,True,timeout
data/test/3sat/350/3sat_147.cnf,,,,,60.0,INDETERMINATE,60.0,65.01019453210756,True,timeout
data/test/3sat/350/3sat_149.cnf,,,,,60.0,INDETERMINATE,60.0,65.01085460744798,True,timeout
data/test/3sat/350/3sat_15.cnf,,,,,60.0,INDETERMINATE,60.0,65.00961761409417,True,timeout
data/test/3sat/350/3sat_150.cnf,,,,,60.0,INDETERMINATE,60.0,65.00923671107739,True,timeout
data/test/3sat/350/3sat_152.cnf,2.0,911031.0,1059434.0,48131613.0,38.7025,SATISFIABLE,38.7025,38.71083544800058,False,10
data/test/3sat/350/3sat_158.cnf,2.0,106849.0,125371.0,5810714.0,4.85612,SATISFIABLE,4.85612,4.86626033205539,False,10
data/test/3sat/350/3sat_151.cnf,2.0,1089444.0,1263931.0,55862982.0,51.7678,SATISFIABLE,51.7678,51.77414597896859,False,10
data/test/3sat/350/3sat_159.cnf,2.0,625236.0,725794.0,32264034.0,25.4179,SATISFIABLE,25.4179,25.4371410892345,False,10
data/test/3sat/350/3sat_153.cnf,,,,,60.0,INDETERMINATE,60.0,65.00878798635677,True,timeout
data/test/3sat/350/3sat_154.cnf,,,,,60.0,INDETERMINATE,60.0,65.00826963596046,True,timeout
data/test/3sat/350/3sat_156.cnf,2.0,1102267.0,1278937.0,56547662.0,53.6886,SATISFIABLE,53.6886,53.71487074298784,False,10
data/test/3sat/350/3sat_155.cnf,,,,,60.0,INDETERMINATE,60.0,65.00635505188257,True,timeout
data/test/3sat/350/3sat_157.cnf,,,,,60.0,INDETERMINATE,60.0,65.00548727111891,True,timeout
data/test/3sat/350/3sat_16.cnf,,,,,60.0,INDETERMINATE,60.0,65.00937609840184,True,timeout
data/test/3sat/350/3sat_160.cnf,2.0,1204780.0,1383296.0,60211909.0,60.5432,UNSATISFIABLE,60.5432,60.563193280715495,False,20
data/test/3sat/350/3sat_162.cnf,2.0,1106476.0,1275261.0,54884582.0,53.1909,UNSATISFIABLE,53.1909,53.20126729179174,False,20
data/test/3sat/350/3sat_161.cnf,,,,,60.0,INDETERMINATE,60.0,65.0035384260118,True,timeout
data/test/3sat/350/3sat_17.cnf,2.0,322003.0,375146.0,17270958.0,11.9054,SATISFIABLE,11.9054,11.931825408246368,False,10
data/test/3sat/350/3sat_169.cnf,2.0,474647.0,551125.0,24787768.0,18.257,SATISFIABLE,18.257,18.263499841094017,False,10
data/test/3sat/350/3sat_163.cnf,,,,,60.0,INDETERMINATE,60.0,65.0136845856905,True,timeout
data/test/3sat/350/3sat_164.cnf,,,,,60.0,INDETERMINATE,60.0,65.00749969109893,True,timeout
data/test/3sat/350/3sat_171.cnf,2.0,295166.0,343693.0,15504800.0,10.7871,SATISFIABLE,10.7871,10.793685290031135,False,10
data/test/3sat/350/3sat_165.cnf,,,,,60.0,INDETERMINATE,60.0,65.00560501171276,True,timeout
data/test/3sat/350/3sat_172.cnf,2.0,355382.0,412846.0,18345496.0,13.0922,SATISFIABLE,13.0922,13.102108268998563,False,10
data/test/3sat/350/3sat_166.cnf,,,,,60.0,INDETERMINATE,60.0,65.00873707327992,True,timeout
data/test/3sat/350/3sat_167.cnf,,,,,60.0,INDETERMINATE,60.0,65.00471579516307,True,timeout
data/test/3sat/350/3sat_168.cnf,,,,,60.0,INDETERMINATE,60.0,65.00598621321842,True,timeout
data/test/3sat/350/3sat_170.cnf,2.0,877350.0,1018404.0,46719467.0,36.6856,SATISFIABLE,36.6856,36.709691789001226,False,10
data/test/3sat/350/3sat_179.cnf,2.0,754753.0,875898.0,39127487.0,32.9811,SATISFIABLE,32.9811,32.99344530282542,False,10
data/test/3sat/350/3sat_173.cnf,,,,,60.0,INDETERMINATE,60.0,65.00905370758846,True,timeout
data/test/3sat/350/3sat_174.cnf,,,,,60.0,INDETERMINATE,60.0,65.0061610029079,True,timeout
data/test/3sat/350/3sat_175.cnf,,,,,60.0,INDETERMINATE,60.0,65.00687379110605,True,timeout
data/test/3sat/350/3sat_176.cnf,,,,,60.0,INDETERMINATE,60.0,65.00734140491113,True,timeout
data/test/3sat/350/3sat_177.cnf,,,,,60.0,INDETERMINATE,60.0,65.00871903588995,True,timeout
data/test/3sat/350/3sat_183.cnf,2.0,308914.0,359148.0,16235546.0,11.7276,SATISFIABLE,11.7276,11.742005623877048,False,10
data/test/3sat/350/3sat_178.cnf,,,,,60.0,INDETERMINATE,60.0,65.00591936707497,True,timeout
data/test/3sat/350/3sat_18.cnf,,,,,60.0,INDETERMINATE,60.0,65.00809465488419,True,timeout
data/test/3sat/350/3sat_180.cnf,,,,,60.0,INDETERMINATE,60.0,65.01210580579937,True,timeout
data/test/3sat/350/3sat_181.cnf,2.0,1199966.0,1390593.0,61740691.0,57.8532,SATISFIABLE,57.8532,57.87521656882018,False,10
data/test/3sat/350/3sat_182.cnf,,,,,60.0,INDETERMINATE,60.0,65.0073144249618,True,timeout
data/test/3sat/350/3sat_185.cnf,2.0,1146247.0,1327417.0,60172394.0,54.8974,SATISFIABLE,54.8974,54.91032942710444,False,10
data/test/3sat/350/3sat_190.cnf,1.0,65027.0,76582.0,3450756.0,2.41482,SATISFIABLE,2.41482,2.4205377511680126,False,10
data/test/3sat/350/3sat_186.cnf,2.0,1140794.0,1320066.0,58745108.0,53.7459,SATISFIABLE,53.7459,53.79199775215238,False,10
data/test/3sat/350/3sat_189.cnf,2.0,517497.0,605489.0,27747761.0,19.439,SATISFIABLE,19.439,19.441262388136238,False,10
data/test/3sat/350/3sat_184.cnf,,,,,60.0,INDETERMINATE,60.0,65.01184101309627,True,timeout
data/test/3sat/350/3sat_195.cnf,1.0,25418.0,29907.0,1348578.0,0.694735,SATISFIABLE,0.694735,0.7001183102838695,False,10
data/test/3sat/350/3sat_188.cnf,2.0,1155037.0,1328945.0,57648393.0,57.6467,SATISFIABLE,57.6467,57.66459346096963,False,10
data/test/3sat/350/3sat_187.cnf,,,,,60.0,INDETERMINATE,60.0,65.00830998132005,True,timeout
data/test/3sat/350/3sat_194.cnf,2.0,620017.0,722049.0,32211904.0,24.5379,SATISFIABLE,24.5379,24.574798041954637,False,10
data/test/3sat/350/3sat_192.cnf,2.0,857182.0,994531.0,45005934.0,36.2339,SATISFIABLE,36.2339,36.2443597917445,False,10
data/test/3sat/350/3sat_19.cnf,,,,,60.0,INDETERMINATE,60.0,65.00681501906365,True,timeout
data/test/3sat/350/3sat_191.cnf,,,,,60.0,INDETERMINATE,60.0,65.00609060935676,True,timeout
data/test/3sat/350/3sat_193.cnf,,,,,60.0,INDETERMINATE,60.0,65.00692034233361,True,timeout
data/test/3sat/350/3sat_196.cnf,,,,,60.0,INDETERMINATE,60.0,65.0091372858733,True,timeout
data/test/3sat/350/3sat_2.cnf,2.0,879066.0,1018490.0,45406453.0,41.8299,SATISFIABLE,41.8299,41.853918467182666,False,10
data/test/3sat/350/3sat_197.cnf,,,,,60.0,INDETERMINATE,60.0,65.00445349421352,True,timeout
data/test/3sat/350/3sat_198.cnf,,,,,60.0,INDETERMINATE,60.0,65.0088571999222,True,timeout
data/test/3sat/350/3sat_26.cnf,2.0,111462.0,128703.0,5918753.0,4.58035,SATISFIABLE,4.58035,4.58205234631896,False,10
data/test/3sat/350/3sat_27.cnf,1.0,29748.0,35299.0,1589468.0,0.883649,SATISFIABLE,0.883649,0.8849726091139019,False,10
data/test/3sat/350/3sat_199.cnf,,,,,60.0,INDETERMINATE,60.0,65.00968468701467,True,timeout
data/test/3sat/350/3sat_29.cnf,2.0,388347.0,452365.0,20536977.0,14.265,SATISFIABLE,14.265,14.291536730714142,False,10
data/test/3sat/350/3sat_28.cnf,2.0,590118.0,681151.0,30239366.0,24.0614,SATISFIABLE,24.0614,24.079468657262623,False,10
data/test/3sat/350/3sat_20.cnf,,,,,60.0,INDETERMINATE,60.0,65.00581288384274,True,timeout
data/test/3sat/350/3sat_3.cnf,2.0,428756.0,498813.0,22938045.0,14.9662,SATISFIABLE,14.9662,14.977678820956498,False,10
data/test/3sat/350/3sat_21.cnf,,,,,60.0,INDETERMINATE,60.0,65.0060874898918,True,timeout
data/test/3sat/350/3sat_22.cnf,,,,,60.0,INDETERMINATE,60.0,65.00529519468546,True,timeout
data/test/3sat/350/3sat_23.cnf,,,,,60.0,INDETERMINATE,60.0,65.00669064279646,True,timeout
data/test/3sat/350/3sat_24.cnf,,,,,60.0,INDETERMINATE,60.0,65.00695584481582,True,timeout
data/test/3sat/350/3sat_25.cnf,,,,,60.0,INDETERMINATE,60.0,65.00410417513922,True,timeout
data/test/3sat/350/3sat_30.cnf,,,,,60.0,INDETERMINATE,60.0,65.00668298592791,True,timeout
data/test/3sat/350/3sat_31.cnf,,,,,60.0,INDETERMINATE,60.0,65.00584727106616,True,timeout
data/test/3sat/350/3sat_32.cnf,,,,,60.0,INDETERMINATE,60.0,65.00458894809708,True,timeout
data/test/3sat/350/3sat_33.cnf,,,,,60.0,INDETERMINATE,60.0,65.00581976026297,True,timeout
data/test/3sat/350/3sat_34.cnf,,,,,60.0,INDETERMINATE,60.0,65.00622905697674,True,timeout
data/test/3sat/350/3sat_35.cnf,,,,,60.0,INDETERMINATE,60.0,65.00509030371904,True,timeout
data/test/3sat/350/3sat_36.cnf,2.0,1284338.0,1469477.0,64140008.0,64.2741,UNSATISFIABLE,64.2741,64.29348482238129,False,20
data/test/3sat/350/3sat_37.cnf,,,,,60.0,INDETERMINATE,60.0,65.00887673301622,True,timeout
data/test/3sat/350/3sat_43.cnf,2.0,102482.0,118886.0,5489466.0,4.70343,SATISFIABLE,4.70343,4.717437127139419,False,10
data/test/3sat/350/3sat_41.cnf,2.0,460976.0,535085.0,25074871.0,16.5111,SATISFIABLE,16.5111,16.52288600895554,False,10
data/test/3sat/350/3sat_4.cnf,2.0,919700.0,1070373.0,48636280.0,41.2828,SATISFIABLE,41.2828,41.302293460816145,False,10
data/test/3sat/350/3sat_38.cnf,,,,,60.0,INDETERMINATE,60.0,65.0099592260085,True,timeout
data/test/3sat/350/3sat_39.cnf,,,,,60.0,INDETERMINATE,60.0,65.00434402283281,True,timeout
data/test/3sat/350/3sat_40.cnf,,,,,60.0,INDETERMINATE,60.0,65.0072024022229,True,timeout
data/test/3sat/350/3sat_42.cnf,,,,,60.0,INDETERMINATE,60.0,65.00884134788066,True,timeout
data/test/3sat/350/3sat_5.cnf,2.0,355345.0,411522.0,18820990.0,13.3801,SATISFIABLE,13.3801,13.3900401648134,False,10
data/test/3sat/350/3sat_44.cnf,,,,,60.0,INDETERMINATE,60.0,65.01014678599313,True,timeout
data/test/3sat/350/3sat_45.cnf,,,,,60.0,INDETERMINATE,60.0,65.00695752725005,True,timeout
data/test/3sat/350/3sat_46.cnf,,,,,60.0,INDETERMINATE,60.0,65.00934851309285,True,timeout
data/test/3sat/350/3sat_51.cnf,2.0,202164.0,237604.0,10508964.0,7.3802,SATISFIABLE,7.3802,7.390357177238911,False,10
data/test/3sat/350/3sat_47.cnf,,,,,60.0,INDETERMINATE,60.0,65.0115661509335,True,timeout
data/test/3sat/350/3sat_54.cnf,2.0,522551.0,606440.0,27604098.0,20.4502,SATISFIABLE,20.4502,20.468938570003957,False,10
data/test/3sat/350/3sat_48.cnf,,,,,60.0,INDETERMINATE,60.0,65.00501017691568,True,timeout
data/test/3sat/350/3sat_49.cnf,,,,,60.0,INDETERMINATE,60.0,65.00784156611189,True,timeout
data/test/3sat/350/3sat_50.cnf,2.0,1211658.0,1394497.0,60440335.0,61.9048,SATISFIABLE,61.9048,61.9276237487793,False,10
data/test/3sat/350/3sat_52.cnf,,,,,60.0,INDETERMINATE,60.0,65.0073918919079,True,timeout
data/test/3sat/350/3sat_53.cnf,,,,,60.0,INDETERMINATE,60.0,65.00674675684422,True,timeout
data/test/3sat/350/3sat_55.cnf,,,,,60.0,INDETERMINATE,60.0,65.00567677104846,True,timeout
data/test/3sat/350/3sat_59.cnf,2.0,798672.0,922662.0,41123321.0,35.6485,SATISFIABLE,35.6485,35.672127863857895,False,10
data/test/3sat/350/3sat_56.cnf,,,,,60.0,INDETERMINATE,60.0,65.00739184115082,True,timeout
data/test/3sat/350/3sat_57.cnf,,,,,60.0,INDETERMINATE,60.0,65.01284008799121,True,timeout
data/test/3sat/350/3sat_58.cnf,,,,,60.0,INDETERMINATE,60.0,65.00680712331086,True,timeout
data/test/3sat/350/3sat_6.cnf,2.0,964508.0,1118676.0,50049899.0,45.7435,SATISFIABLE,45.7435,45.7668492780067,False,10
data/test/3sat/350/3sat_60.cnf,,,,,60.0,INDETERMINATE,60.0,65.00803464278579,True,timeout
data/test/3sat/350/3sat_61.cnf,,,,,60.0,INDETERMINATE,60.0,65.00435374025255,True,timeout
data/test/3sat/350/3sat_62.cnf,,,,,60.0,INDETERMINATE,60.0,65.00762157840654,True,timeout
data/test/3sat/350/3sat_63.cnf,,,,,60.0,INDETERMINATE,60.0,65.00401386618614,True,timeout
data/test/3sat/350/3sat_64.cnf,,,,,60.0,INDETERMINATE,60.0,65.00743255577981,True,timeout
data/test/3sat/350/3sat_65.cnf,2.0,1243784.0,1437638.0,64698679.0,61.7577,SATISFIABLE,61.7577,61.79102627094835,False,10
data/test/3sat/350/3sat_71.cnf,2.0,177773.0,207318.0,9356037.0,6.75299,SATISFIABLE,6.75299,6.767268497031182,False,10
data/test/3sat/350/3sat_69.cnf,2.0,692386.0,809949.0,35635456.0,28.5119,SATISFIABLE,28.5119,28.540012394078076,False,10
data/test/3sat/350/3sat_66.cnf,,,,,60.0,INDETERMINATE,60.0,65.00886586587876,True,timeout
data/test/3sat/350/3sat_73.cnf,2.0,156598.0,182345.0,8270927.0,6.12614,SATISFIABLE,6.12614,6.136547600850463,False,10
data/test/3sat/350/3sat_67.cnf,,,,,60.0,INDETERMINATE,60.0,65.00598140479997,True,timeout
data/test/3sat/350/3sat_7.cnf,2.0,761155.0,879373.0,39162561.0,33.5682,SATISFIABLE,33.5682,33.59426934691146,False,10
data/test/3sat/350/3sat_68.cnf,2.0,930482.0,1077740.0,48507649.0,39.928,SATISFIABLE,39.928,39.95884043909609,False,10
data/test/3sat/350/3sat_72.cnf,2.0,546595.0,630930.0,28308488.0,21.2005,SATISFIABLE,21.2005,21.20837548887357,False,10
data/test/3sat/350/3sat_70.cnf,,,,,60.0,INDETERMINATE,60.0,65.00904944492504,True,timeout
data/test/3sat/350/3sat_74.cnf,,,,,60.0,INDETERMINATE,60.0,65.00645361794159,True,timeout
data/test/3sat/350/3sat_75.cnf,,,,,60.0,INDETERMINATE,60.0,65.00397434597835,True,timeout
data/test/3sat/350/3sat_76.cnf,,,,,60.0,INDETERMINATE,60.0,65.0066032637842,True,timeout
data/test/3sat/350/3sat_77.cnf,,,,,60.0,INDETERMINATE,60.0,65.00927068525925,True,timeout
data/test/3sat/350/3sat_78.cnf,,,,,60.0,INDETERMINATE,60.0,65.00912242103368,True,timeout
data/test/3sat/350/3sat_83.cnf,2.0,142875.0,166355.0,7537054.0,5.64747,SATISFIABLE,5.64747,5.6572463270276785,False,10
data/test/3sat/350/3sat_79.cnf,,,,,60.0,INDETERMINATE,60.0,65.00967358984053,True,timeout
data/test/3sat/350/3sat_8.cnf,,,,,60.0,INDETERMINATE,60.0,65.004756140057,True,timeout
data/test/3sat/350/3sat_80.cnf,,,,,60.0,INDETERMINATE,60.0,65.01142603578046,True,timeout
data/test/3sat/350/3sat_81.cnf,,,,,60.0,INDETERMINATE,60.0,65.0067451838404,True,timeout
data/test/3sat/350/3sat_82.cnf,,,,,60.0,INDETERMINATE,60.0,65.00763899413869,True,timeout
data/test/3sat/350/3sat_84.cnf,,,,,60.0,INDETERMINATE,60.0,65.00756451394409,True,timeout
data/test/3sat/350/3sat_91.cnf,1.0,49032.0,56831.0,2533022.0,1.81971,SATISFIABLE,1.81971,1.8211092678830028,False,10
data/test/3sat/350/3sat_90.cnf,2.0,157134.0,183712.0,8516780.0,6.28792,SATISFIABLE,6.28792,6.306093585211784,False,10
data/test/3sat/350/3sat_85.cnf,,,,,60.0,INDETERMINATE,60.0,65.0046696960926,True,timeout
data/test/3sat/350/3sat_86.cnf,,,,,60.0,INDETERMINATE,60.0,65.01054753735662,True,timeout
data/test/3sat/350/3sat_87.cnf,,,,,60.0,INDETERMINATE,60.0,65.00834566308185,True,timeout
data/test/3sat/350/3sat_88.cnf,,,,,60.0,INDETERMINATE,60.0,65.00696849403903,True,timeout
data/test/3sat/350/3sat_96.cnf,1.0,79441.0,92377.0,4186498.0,3.36593,SATISFIABLE,3.36593,3.3798396079801023,False,10
data/test/3sat/350/3sat_93.cnf,2.0,180438.0,210514.0,9488622.0,6.95461,SATISFIABLE,6.95461,6.972792630083859,False,10
data/test/3sat/350/3sat_89.cnf,,,,,60.0,INDETERMINATE,60.0,65.00685602007434,True,timeout
data/test/3sat/350/3sat_9.cnf,,,,,60.0,INDETERMINATE,60.0,65.00780140422285,True,timeout
data/test/3sat/350/3sat_92.cnf,,,,,60.0,INDETERMINATE,60.0,65.00667599076405,True,timeout
data/test/3sat/350/3sat_94.cnf,,,,,60.0,INDETERMINATE,60.0,65.00467736506835,True,timeout
data/test/3sat/350/3sat_95.cnf,,,,,60.0,INDETERMINATE,60.0,65.01021829200909,True,timeout
data/test/3sat/350/3sat_97.cnf,,,,,60.0,INDETERMINATE,60.0,65.00761894183233,True,timeout
data/test/3sat/350/3sat_98.cnf,,,,,60.0,INDETERMINATE,60.0,65.00676646828651,True,timeout
data/test/3sat/350/3sat_99.cnf,,,,,60.0,INDETERMINATE,60.0,65.00971499318257,True,timeout
