file,restarts,conflicts,decisions,propagations,CPU time,Result,time,wall_time,external_timeout,returncode
data/test/3sat/300/3sat_75.cnf,2.0,542349.0,622800.0,24054364.0,23.3955,UNSATISFIABLE,23.3955,23.41827153833583,False,20
data/test/3sat/300/3sat_76.cnf,2.0,546806.0,630256.0,24714613.0,23.1975,SATISFIABLE,23.1975,23.22172219818458,False,10
data/test/3sat/300/3sat_80.cnf,2.0,487491.0,561190.0,22844899.0,19.7043,UNSATISFIABLE,19.7043,19.72723262803629,False,20
data/test/3sat/300/3sat_82.cnf,2.0,352204.0,406243.0,16415855.0,13.693,SATISFIABLE,13.693,13.710995930247009,False,10
data/test/3sat/300/3sat_86.cnf,2.0,118541.0,138159.0,5539927.0,4.88595,SATISFIABLE,4.88595,4.892633697018027,False,10
data/test/3sat/300/3sat_84.cnf,2.0,367967.0,423841.0,17151781.0,13.334,SATISFIABLE,13.334,13.345283143687993,False,10
data/test/3sat/300/3sat_70.cnf,2.0,1182180.0,1361900.0,53957247.0,62.7531,UNSATISFIABLE,62.7531,62.78528565680608,False,20
data/test/3sat/300/3sat_8.cnf,2.0,756563.0,870425.0,34071107.0,36.1536,UNSATISFIABLE,36.1536,36.17822454497218,False,20
data/test/3sat/300/3sat_87.cnf,2.0,288403.0,333791.0,13775793.0,10.4352,SATISFIABLE,10.4352,10.445312194060534,False,10
data/test/3sat/300/3sat_89.cnf,2.0,360152.0,417384.0,17307217.0,13.489,SATISFIABLE,13.489,13.507630276028067,False,10
data/test/3sat/300/3sat_88.cnf,2.0,430962.0,497050.0,20045101.0,15.6784,UNSATISFIABLE,15.6784,15.69699089601636,False,20
data/test/3sat/300/3sat_85.cnf,2.0,727680.0,837144.0,33670145.0,33.0186,UNSATISFIABLE,33.0186,33.037993230856955,False,20
data/test/3sat/300/3sat_81.cnf,2.0,871488.0,1001323.0,39345173.0,44.4954,UNSATISFIABLE,44.4954,44.52246198570356,False,20
data/test/3sat/300/3sat_93.cnf,2.0,425830.0,493156.0,19579420.0,17.3459,SATISFIABLE,17.3459,17.351799577940255,False,10
data/test/3sat/300/3sat_92.cnf,2.0,502827.0,574759.0,23155159.0,20.7479,UNSATISFIABLE,20.7479,20.76771995006129,False,20
data/test/3sat/300/3sat_83.cnf,2.0,988403.0,1136994.0,44167301.0,48.1328,UNSATISFIABLE,48.1328,48.16566955577582,False,20
data/test/3sat/300/3sat_90.cnf,2.0,643151.0,740220.0,29643093.0,27.7147,UNSATISFIABLE,27.7147,27.732024210039526,False,20
data/test/3sat/300/3sat_91.cnf,2.0,630988.0,724856.0,28149398.0,27.8449,UNSATISFIABLE,27.8449,27.856499798130244,False,20
data/test/3sat/300/3sat_97.cnf,1.0,97050.0,111504.0,4486054.0,3.90057,SATISFIABLE,3.90057,3.9107587379403412,False,10
data/test/3sat/300/3sat_98.cnf,2.0,150760.0,174461.0,7310246.0,5.76107,SATISFIABLE,5.76107,5.767654839903116,False,10
data/test/3sat/300/3sat_95.cnf,2.0,523916.0,600861.0,23882967.0,21.1347,SATISFIABLE,21.1347,21.153083529789,False,10
data/test/3sat/300/3sat_94.cnf,2.0,685026.0,782431.0,31768700.0,31.5909,UNSATISFIABLE,31.5909,31.60184709727764,False,20
data/test/3sat/300/3sat_99.cnf,2.0,446851.0,513320.0,20599284.0,17.4412,UNSATISFIABLE,17.4412,17.459738404024392,False,20
data/test/3sat/300/3sat_9.cnf,2.0,910855.0,1040499.0,41362979.0,46.6167,SATISFIABLE,46.6167,46.63149272603914,False,10
data/test/3sat/300/3sat_96.cnf,2.0,545206.0,625631.0,25400863.0,22.2537,SATISFIABLE,22.2537,22.275921470019966,False,10
