file,restarts,conflicts,decisions,propagations,CPU time,Result,time,wall_time,external_timeout,returncode
data/test/3sat/400/3sat_82.cnf,,,,,60.0,INDETERMINATE,60.0,65.00836238637567,True,timeout
data/test/3sat/400/3sat_83.cnf,,,,,60.0,INDETERMINATE,60.0,65.0084061329253,True,timeout
data/test/3sat/400/3sat_84.cnf,,,,,60.0,INDETERMINATE,60.0,65.01187299797311,True,timeout
data/test/3sat/400/3sat_88.cnf,2.0,717831.0,839297.0,42270096.0,27.3639,SATISFIABLE,27.3639,27.366736866999418,False,10
data/test/3sat/400/3sat_85.cnf,,,,,60.0,INDETERMINATE,60.0,65.00739385001361,True,timeout
data/test/3sat/400/3sat_87.cnf,,,,,60.0,INDETERMINATE,60.0,65.00757378386334,True,timeout
data/test/3sat/400/3sat_86.cnf,,,,,60.0,INDETERMINATE,60.0,65.01403054408729,True,timeout
data/test/3sat/400/3sat_89.cnf,,,,,60.0,INDETERMINATE,60.0,65.01302466215566,True,timeout
data/test/3sat/400/3sat_93.cnf,2.0,515468.0,602078.0,30660085.0,20.0424,SATISFIABLE,20.0424,20.05454448889941,False,10
data/test/3sat/400/3sat_9.cnf,,,,,60.0,INDETERMINATE,60.0,65.01068676821887,True,timeout
data/test/3sat/400/3sat_90.cnf,,,,,60.0,INDETERMINATE,60.0,65.0111656486988,True,timeout
data/test/3sat/400/3sat_92.cnf,2.0,1060908.0,1234841.0,61822309.0,47.7819,SATISFIABLE,47.7819,47.80410902108997,False,10
data/test/3sat/400/3sat_91.cnf,,,,,60.0,INDETERMINATE,60.0,65.01272222260013,True,timeout
data/test/3sat/400/3sat_96.cnf,2.0,780144.0,908039.0,45171489.0,31.0384,SATISFIABLE,31.0384,31.070092550013214,False,10
data/test/3sat/400/3sat_94.cnf,,,,,60.0,INDETERMINATE,60.0,65.0121288029477,True,timeout
data/test/3sat/400/3sat_95.cnf,,,,,60.0,INDETERMINATE,60.0,65.0083294599317,True,timeout
data/test/3sat/400/3sat_97.cnf,,,,,60.0,INDETERMINATE,60.0,65.00783456582576,True,timeout
data/test/3sat/400/3sat_98.cnf,,,,,60.0,INDETERMINATE,60.0,65.00757223321125,True,timeout
data/test/3sat/400/3sat_99.cnf,,,,,60.0,INDETERMINATE,60.0,65.00897489208728,True,timeout
