file_key,method,paper_name,seeds,solved_seeds,timeout_seeds,stable_across_seeds,time_mean,time_std,time_min,time_max,result_values
3sat_136.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.38873920759074,0.01705268639966421,60.36464324964905,60.40164145719909,INDETERMINATE
3sat_136.cnf,old_compact,Old Compact,3,0,3,True,60.38313364670817,0.016239144147814827,60.36492469915772,60.40435795446778,INDETERMINATE
3sat_136.cnf,one_shot,One-shot,3,0,3,True,60.28654454892476,0.02149999592336947,60.27010973701477,60.31691590385437,INDETERMINATE
3sat_136.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.389162297190346,0.012219307541078868,60.37225456277466,60.40070867193603,INDETERMINATE
3sat_137.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.38904887425739,0.033419721258939314,60.34333424964905,60.42229591592407,INDETERMINATE
3sat_137.cnf,old_compact,Old Compact,3,0,3,True,60.38181631337485,0.0016484469310556094,60.37961669915772,60.38358495446777,INDETERMINATE
3sat_137.cnf,one_shot,One-shot,3,0,3,True,60.29344454892476,0.023407719564777288,60.26040973701477,60.31180800590515,INDETERMINATE
3sat_137.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.386003963857014,0.006998373348665961,60.37700956277466,60.39407767193604,INDETERMINATE
3sat_138.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.38606687425741,0.029590866308257403,60.34667624964905,60.41799791592408,INDETERMINATE
3sat_138.cnf,old_compact,Old Compact,3,0,3,True,60.390394313374834,0.015127826344442848,60.37026828649903,60.40674095446777,INDETERMINATE
