file_key,one_shot_solved_seeds,one_shot_solved,one_shot_time_mean,one_shot_time_std,one_shot_result_values,online_solved_seeds,online_solved,online_time_mean,online_time_std,online_result_values,old_compact_solved_seeds,old_compact_solved,old_compact_time_mean,old_compact_time_std,old_compact_result_values,local_correction_solved_seeds,local_correction_solved,local_correction_time_mean,local_correction_time_std,local_correction_result_values,pattern,pattern_label,stable_across_seeds_all_methods,old_minus_online_time_mean,local_minus_online_time_mean,local_minus_old_time_mean
3sat_152.cnf,0,False,60.2885935643514,0.006525066000057155,INDETERMINATE,0,False,60.39915705271403,0.00861446995206607,INDETERMINATE,0,False,60.38812424816894,0.01419163404747535,INDETERMINATE,0,False,60.38102393755086,0.017493800648940048,INDETERMINATE,0000,p0000,True,-0.011032804545088482,-0.01813311516317384,-0.007100310618085359
3sat_153.cnf,0,False,60.29346023101807,0.011875450613539418,INDETERMINATE,0,False,60.39878305271403,0.02049750264964912,INDETERMINATE,0,False,60.393066581502275,0.019033071187454582,INDETERMINATE,0,False,60.372472604217535,0.016227577170124914,INDETERMINATE,0000,p0000,True,-0.005716471211755447,-0.026310448496495553,-0.020593977284740106
3sat_154.cnf,3,True,1.7204268976847332,0.02880792776974523,SATISFIABLE,3,True,0.6237017193806965,0.014113809880697398,SATISFIABLE,3,True,1.8600185815022792,0.024050896990421036,SATISFIABLE,3,True,0.6164282708841959,0.02448572718247485,SATISFIABLE,1111,p1111,True,1.2363168621215825,-0.0072734484965005786,-1.2435903106180832
3sat_155.cnf,0,False,60.3073935643514,0.013205980558564487,INDETERMINATE,0,False,60.3856037193807,0.012663480270462003,INDETERMINATE,0,False,60.39305458150228,0.011716166774571355,INDETERMINATE,0,False,60.39620560421753,0.02670662573800676,INDETERMINATE,0000,p0000,True,0.00745086212157986,0.010601884836830777,0.0031510227152509174
3sat_156.cnf,0,False,60.293793564351404,0.009554148895424589,INDETERMINATE,0,False,60.39388105271403,0.01151291512774404,INDETERMINATE,0,False,60.38637924816894,0.032413546446789364,INDETERMINATE,0,False,60.390911270884196,0.04584789629009877,INDETERMINATE,0000,p0000,True,-0.007501804545086088,-0.002969781829833096,0.004532022715252992
3sat_157.cnf,3,True,3.2543535643514,0.05357136017757824,SATISFIABLE,3,True,33.50290871938069,0.5288663666712986,SATISFIABLE,3,True,33.94459624816895,0.13142471556045363,SATISFIABLE,3,True,34.450387937550865,0.1294877372103884,SATISFIABLE,1111,p1111,True,0.44168752878825757,0.947479218170173,0.5057916893819154
3sat_158.cnf,0,False,60.3013935643514,0.0052217400558821495,INDETERMINATE,0,False,60.39874438604736,0.01209191312711239,INDETERMINATE,0,False,60.400768581502284,0.012398415167384364,INDETERMINATE,0,False,60.39255493755087,0.023600183959468616,INDETERMINATE,0000,p0000,True,0.002024195454922051,-0.006189448496492389,-0.00821364395141444
3sat_159.cnf,0,False,60.29456023101807,0.0044207506788080594,INDETERMINATE,0,False,60.400623052714025,0.011801297295230797,INDETERMINATE,0,False,60.394666914835604,0.024894988605352147,INDETERMINATE,0,False,60.385860270884194,0.016170102723780975,INDETERMINATE,0000,p0000,True,-0.005956137878420975,-0.014762781829830374,-0.008806643951409399
3sat_16.cnf,0,False,60.29506023101806,0.006449505904958373,INDETERMINATE,0,False,60.39095571938069,0.028744940865194007,INDETERMINATE,0,False,60.391265581502275,0.02268367549431979,INDETERMINATE,0,False,60.38495993755086,0.016089083977133628,INDETERMINATE,0000,p0000,True,0.00030986212158268245,-0.005995781829831515,-0.006305643951414197
3sat_160.cnf,0,False,60.306160231018076,0.007644100243878501,INDETERMINATE,0,False,60.396399719380696,0.006313360021524188,INDETERMINATE,0,False,60.38755924816894,0.031810525696395975,INDETERMINATE,0,False,60.3848122708842,0.00953381736577549,INDETERMINATE,0000,p0000,True,-0.00884047121175513,-0.011587448496499064,-0.0027469772847439344
3sat_161.cnf,0,False,60.317221690368655,0.033509597106645764,INDETERMINATE,0,False,60.39442193288167,0.035786472945056234,INDETERMINATE,0,False,60.3919794728597,0.024882179280829336,INDETERMINATE,0,False,60.38616282889303,0.020716127365724896,INDETERMINATE,0000,p0000,True,-0.002442460021967463,-0.00825910398864238,-0.005816643966674917
3sat_162.cnf,0,False,60.313055023701985,0.03079703573125924,INDETERMINATE,0,False,60.383032599548336,0.029702013990491487,INDETERMINATE,0,False,60.3856054728597,0.02648543268552479,INDETERMINATE,0,False,60.35957882889303,0.00536384721092014,INDETERMINATE,0000,p0000,True,0.0025728733113652424,-0.023453770655308404,-0.026026643966673646
3sat_163.cnf,0,False,60.333221690368646,0.04244096972151229,INDETERMINATE,3,True,34.42751326621501,0.27644905445743584,SATISFIABLE,3,True,35.068156139526366,0.3006141256777598,SATISFIABLE,3,True,35.27130982889302,0.6005467943223114,SATISFIABLE,0111,p0111,True,0.6406428733113572,0.8437965626780084,0.20315368936665124
3sat_164.cnf,0,False,60.32135502370198,0.043502855162322676,INDETERMINATE,0,False,60.37585459954834,0.03811060055673063,INDETERMINATE,0,False,60.393777806193036,0.02637126065512621,INDETERMINATE,0,False,60.3659494955597,0.01096720539411989,INDETERMINATE,0000,p0000,True,0.01792320664469571,-0.009905103988643305,-0.027828310633339015
3sat_165.cnf,3,True,0.4920106903686523,0.03583085777977893,SATISFIABLE,3,True,0.42619126621500647,0.03823435367494707,SATISFIABLE,3,True,0.5539778061930338,0.022454704996726166,SATISFIABLE,3,True,0.4196154955596924,0.0076274079467686644,SATISFIABLE,1111,p1111,True,0.12778653997802736,-0.006575770655314062,-0.13436231063334142
3sat_166.cnf,0,False,60.326621690368654,0.03779318948819512,INDETERMINATE,0,False,60.383876932881684,0.0366082059254546,INDETERMINATE,0,False,60.39099913952637,0.02187003617740855,INDETERMINATE,0,False,60.38139316222635,0.011598546288065021,INDETERMINATE,0000,p0000,True,0.0071222066446878785,-0.002483770655331341,-0.00960597730001922
