size,split,file_key,one_shot_result,one_shot_solved,one_shot_time,one_shot_cpu_time,one_shot_gpu_time,one_shot_conflicts,one_shot_decisions,one_shot_propagations,old_result,old_solved,old_time,old_cpu_time,old_gpu_time,old_conflicts,old_decisions,old_propagations,online_result,online_solved,online_time,online_cpu_time,online_gpu_time,online_conflicts,online_decisions,online_propagations,local_result,local_solved,local_time,local_cpu_time,local_gpu_time,local_conflicts,local_decisions,local_propagations,pairwise_result,pairwise_solved,pairwise_time,pairwise_cpu_time,pairwise_gpu_time,pairwise_conflicts,pairwise_decisions,pairwise_propagations,delta_time_vs_one_shot,delta_conflicts_vs_one_shot,delta_decisions_vs_one_shot,outcome_vs_one_shot,delta_time_vs_old,delta_conflicts_vs_old,delta_decisions_vs_old,outcome_vs_old,delta_time_vs_online,delta_conflicts_vs_online,delta_decisions_vs_online,outcome_vs_online,difficulty_bucket
400,data/test/3sat/400,3sat_128.cnf,SATISFIABLE,True,29.113118489456177,28.3307,0.7824184894561768,972401.0,1117185.0,56912346.0,SATISFIABLE,True,7.5214596790618895,6.56916,0.8776776790618896,238642.0,275833.0,14368684.0,SATISFIABLE,True,7.874879870101928,6.66491,1.1401078701019287,238642.0,275833.0,14368684.0,SATISFIABLE,True,6.877800002822876,6.48703,0.300915002822876,238642.0,275833.0,14368684.0,SATISFIABLE,True,8.13323042176819,7.00887,1.0373194217681885,238642.0,275833.0,14368684.0,-22.2353184866333,-733759.0,-841352.0,faster_both_solved,-0.6436596762390137,0.0,0.0,faster_both_solved,-0.9970798672790524,0.0,0.0,faster_both_solved,medium(10-30s)
400,data/test/3sat/400,3sat_129.cnf,SATISFIABLE,True,1.438345489456177,0.655927,0.7824184894561768,28034.0,33114.0,1750425.0,SATISFIABLE,True,1.5816646790618896,0.628581,0.8776776790618896,28034.0,33114.0,1750425.0,SATISFIABLE,True,1.8776578701019289,0.659807,1.1401078701019287,28034.0,33114.0,1750425.0,SATISFIABLE,True,1.066321002822876,0.666399,0.300915002822876,28034.0,33114.0,1750425.0,SATISFIABLE,True,1.7684064217681883,0.647632,1.0373194217681885,28034.0,33114.0,1750425.0,-0.3720244866333009,0.0,0.0,faster_both_solved,-0.5153436762390136,0.0,0.0,faster_both_solved,-0.8113368672790529,0.0,0.0,faster_both_solved,easy(<10s)
400,data/test/3sat/400,3sat_13.cnf,INDETERMINATE,False,60.76751848945618,59.9851,0.7824184894561768,1724801.0,1980254.0,98972462.0,INDETERMINATE,False,60.93797367906189,59.9874,0.8776776790618896,1730272.0,1986436.0,99278985.0,INDETERMINATE,False,61.216739870101925,59.998,1.1401078701019287,1725450.0,1971112.0,99985393.0,INDETERMINATE,False,60.37369500282288,59.9821,0.300915002822876,1707735.0,1951150.0,99005007.0,INDETERMINATE,False,61.09132642176819,59.9803,1.0373194217681885,1657004.0,1893890.0,96171873.0,-0.3938234866333019,-17066.0,-29104.0,both_timeout,-0.5642786762390131,-22537.0,-35286.0,both_timeout,-0.8430448672790476,-17715.0,-19962.0,both_timeout,timeout
400,data/test/3sat/400,3sat_130.cnf,SATISFIABLE,True,4.386588489456177,3.60417,0.7824184894561768,121568.0,139021.0,7304329.0,SATISFIABLE,True,4.51036667906189,3.56428,0.8776776790618896,121568.0,139021.0,7304329.0,SATISFIABLE,True,4.832395870101928,3.62218,1.1401078701019287,121568.0,139021.0,7304329.0,SATISFIABLE,True,4.013781002822876,3.61764,0.300915002822876,121568.0,139021.0,7304329.0,SATISFIABLE,True,4.814119421768188,3.71024,1.0373194217681885,121568.0,139021.0,7304329.0,-0.37280748663330066,0.0,0.0,faster_both_solved,-0.49658567623901373,0.0,0.0,faster_both_solved,-0.8186148672790523,0.0,0.0,faster_both_solved,easy(<10s)
400,data/test/3sat/400,3sat_131.cnf,SATISFIABLE,True,3.3788684894561767,2.59645,0.7824184894561768,82086.0,96037.0,5035591.0,SATISFIABLE,True,3.58325667906189,2.63213,0.8776776790618896,82086.0,96037.0,5035591.0,SATISFIABLE,True,3.885610870101929,2.67255,1.1401078701019287,82086.0,96037.0,5035591.0,SATISFIABLE,True,3.098754002822876,2.70429,0.300915002822876,82086.0,96037.0,5035591.0,SATISFIABLE,True,3.7925724217681887,2.67992,1.0373194217681885,82086.0,96037.0,5035591.0,-0.2801144866333005,0.0,0.0,faster_both_solved,-0.48450267623901366,0.0,0.0,faster_both_solved,-0.7868568672790528,0.0,0.0,faster_both_solved,easy(<10s)
400,data/test/3sat/400,3sat_132.cnf,SATISFIABLE,True,0.8635594894561768,0.081141,0.7824184894561768,4890.0,5982.0,303741.0,SATISFIABLE,True,0.9843546790618896,0.035851,0.8776776790618896,2692.0,3354.0,172420.0,SATISFIABLE,True,1.2476338701019287,0.036907,1.1401078701019287,2692.0,3354.0,172420.0,SATISFIABLE,True,0.4344010028228759,0.039058,0.300915002822876,2692.0,3354.0,172420.0,SATISFIABLE,True,1.1610094217681886,0.044347,1.0373194217681885,2692.0,3354.0,172420.0,-0.42915848663330086,-2198.0,-2628.0,faster_both_solved,-0.5499536762390136,0.0,0.0,faster_both_solved,-0.8132328672790528,0.0,0.0,faster_both_solved,easy(<10s)
400,data/test/3sat/400,3sat_133.cnf,INDETERMINATE,False,60.765918489456176,59.9835,0.7824184894561768,1684581.0,1944193.0,97688280.0,INDETERMINATE,False,60.936996679061885,59.9978,0.8776776790618896,1674782.0,1932853.0,97135486.0,INDETERMINATE,False,61.20326687010193,59.9823,1.1401078701019287,1665092.0,1921719.0,96586136.0,INDETERMINATE,False,60.38712000282288,59.9802,0.300915002822876,1685993.0,1945843.0,97767607.0,INDETERMINATE,False,61.08983142176819,59.9847,1.0373194217681885,1647632.0,1901740.0,95611706.0,-0.3787984866332934,1412.0,1650.0,both_timeout,-0.5498766762390019,11211.0,12990.0,both_timeout,-0.8161468672790448,20901.0,24124.0,both_timeout,timeout
400,data/test/3sat/400,3sat_134.cnf,INDETERMINATE,False,60.766312033844,59.9797,0.7866120338439941,1723376.0,1970068.0,95687057.0,INDETERMINATE,False,60.90781102172851,59.9985,0.8406410217285156,1673551.0,1913805.0,93055747.0,INDETERMINATE,False,60.3191348143158,59.9829,0.2735288143157959,1693848.0,1936604.0,94133771.0,INDETERMINATE,False,60.383689780426025,59.9907,0.2972397804260254,1670686.0,1910466.0,92900917.0,INDETERMINATE,False,60.39231091305542,59.9732,0.3599429130554199,1639799.0,1875247.0,91236650.0,-0.38262225341797773,-52690.0,-59602.0,both_timeout,-0.5241212413024883,-2865.0,-3339.0,both_timeout,0.06455496611022227,-23162.0,-26138.0,both_timeout,timeout
400,data/test/3sat/400,3sat_135.cnf,INDETERMINATE,False,60.749012033844,59.9624,0.7866120338439941,1823490.0,2075168.0,101414026.0,INDETERMINATE,False,60.90186302172851,59.9939,0.8406410217285156,1826352.0,2078429.0,101580685.0,INDETERMINATE,False,60.3067068143158,59.9691,0.2735288143157959,1809032.0,2058540.0,100614422.0,INDETERMINATE,False,60.372741780426026,59.9858,0.2972397804260254,1810090.0,2059719.0,100673228.0,INDETERMINATE,False,60.42518791305542,59.986,0.3599429130554199,1759213.0,2001687.0,97922693.0,-0.37627025341797093,-13400.0,-15449.0,both_timeout,-0.5291212413024837,-16262.0,-18710.0,both_timeout,0.06603496611022308,1058.0,1179.0,both_timeout,timeout
400,data/test/3sat/400,3sat_136.cnf,INDETERMINATE,False,60.775312033844,59.9887,0.7866120338439941,1719544.0,1973188.0,100454471.0,INDETERMINATE,False,60.89872702172851,59.9877,0.8406410217285156,1706658.0,1958390.0,99710506.0,INDETERMINATE,False,60.3194438143158,59.9777,0.2735288143157959,1725769.0,1980327.0,100810981.0,INDETERMINATE,False,60.375167780426025,59.9818,0.2972397804260254,1720002.0,1973705.0,100480798.0,INDETERMINATE,False,60.42617491305542,59.9923,0.3599429130554199,1661377.0,1895524.0,95671847.0,-0.4001442534179773,458.0,517.0,both_timeout,-0.5235592413024861,13344.0,15315.0,both_timeout,0.05572396611022867,-5767.0,-6622.0,both_timeout,timeout
400,data/test/3sat/400,3sat_137.cnf,INDETERMINATE,False,60.76191203384399,59.9753,0.7866120338439941,1723602.0,1952344.0,92831286.0,INDETERMINATE,False,60.90588802172852,59.9902,0.8406410217285156,1732370.0,1962189.0,93306865.0,INDETERMINATE,False,60.34244981431579,59.9963,0.2735288143157959,1733945.0,1963994.0,93393299.0,INDETERMINATE,False,60.38063478042603,59.9904,0.2972397804260254,1746134.0,1977792.0,94050708.0,INDETERMINATE,False,60.40935791305542,59.9673,0.3599429130554199,1718320.0,1946394.0,92548535.0,-0.3812772534179629,22532.0,25448.0,both_timeout,-0.5252532413024937,13764.0,15603.0,both_timeout,0.03818496611023647,12189.0,13798.0,both_timeout,timeout
400,data/test/3sat/400,3sat_138.cnf,SATISFIABLE,True,52.148812033844,51.3622,0.7866120338439941,1595556.0,1815356.0,92138829.0,SATISFIABLE,True,52.37495502172852,51.465,0.8406410217285156,1595556.0,1815356.0,92138829.0,SATISFIABLE,True,49.2612798143158,48.9127,0.2735288143157959,1595556.0,1815356.0,92138829.0,SATISFIABLE,True,51.96392678042602,51.5768,0.2972397804260254,1595556.0,1815356.0,92138829.0,SATISFIABLE,True,51.08844591305542,50.6527,0.3599429130554199,1595556.0,1815356.0,92138829.0,-0.18488525341798123,0.0,0.0,faster_both_solved,-0.41102824130249616,0.0,0.0,faster_both_solved,2.7026469661102226,0.0,0.0,slower_both_solved,hard(>=30s)
400,data/test/3sat/400,3sat_139.cnf,INDETERMINATE,False,60.764612033844,59.978,0.7866120338439941,1794191.0,2058128.0,102212267.0,INDETERMINATE,False,60.88077502172852,59.9754,0.8406410217285156,1778476.0,2040303.0,101312670.0,INDETERMINATE,False,60.3310658143158,59.9808,0.2735288143157959,1841056.0,2111538.0,104840274.0,INDETERMINATE,False,60.36972878042602,59.9906,0.2972397804260254,1786001.0,2048754.0,101746539.0,INDETERMINATE,False,60.42120491305542,59.9867,0.3599429130554199,1818155.0,2085507.0,103547095.0,-0.39488325341798003,-8190.0,-9374.0,both_timeout,-0.5110462413024948,7525.0,8451.0,both_timeout,0.03866296611022335,-55055.0,-62784.0,both_timeout,timeout
400,data/test/3sat/400,3sat_14.cnf,SATISFIABLE,True,4.984742033843994,4.19813,0.7866120338439941,133587.0,154405.0,8365184.0,SATISFIABLE,True,5.132276021728516,4.22257,0.8406410217285156,133587.0,154405.0,8365184.0,SATISFIABLE,True,4.574743814315796,4.23755,0.2735288143157959,133587.0,154405.0,8365184.0,SATISFIABLE,True,4.562390780426025,4.17974,0.2972397804260254,133587.0,154405.0,8365184.0,SATISFIABLE,True,4.716041913055419,4.27954,0.3599429130554199,133587.0,154405.0,8365184.0,-0.4223512534179692,0.0,0.0,faster_both_solved,-0.5698852413024911,0.0,0.0,faster_both_solved,-0.012353033889771048,0.0,0.0,tie_both_solved,easy(<10s)
400,data/test/3sat/400,3sat_140.cnf,SATISFIABLE,True,39.78121203384399,38.9946,0.7866120338439941,1244295.0,1419655.0,73705026.0,SATISFIABLE,True,41.08255402172851,40.163,0.8406410217285156,1244295.0,1419655.0,73705026.0,SATISFIABLE,True,4.339356814315796,3.99658,0.2735288143157959,135171.0,155254.0,8243385.0,SATISFIABLE,True,4.338662780426025,3.971,0.2972397804260254,135171.0,155254.0,8243385.0,SATISFIABLE,True,4.469627913055421,4.03448,0.3599429130554199,135171.0,155254.0,8243385.0,-35.442549253417965,-1109124.0,-1264401.0,faster_both_solved,-36.743891241302485,-1109124.0,-1264401.0,faster_both_solved,-0.0006940338897702958,0.0,0.0,tie_both_solved,hard(>=30s)
400,data/test/3sat/400,3sat_141.cnf,SATISFIABLE,True,3.076242033843994,2.28963,0.7866120338439941,71109.0,82102.0,4299119.0,SATISFIABLE,True,3.277828021728516,2.36003,0.8406410217285156,71109.0,82102.0,4299119.0,SATISFIABLE,True,2.647868814315796,2.30167,0.2735288143157959,71109.0,82102.0,4299119.0,SATISFIABLE,True,2.730374780426025,2.34829,0.2972397804260254,71109.0,82102.0,4299119.0,SATISFIABLE,True,2.84574391305542,2.41639,0.3599429130554199,71109.0,82102.0,4299119.0,-0.345867253417969,0.0,0.0,faster_both_solved,-0.5474532413024908,0.0,0.0,faster_both_solved,0.08250596611022898,0.0,0.0,tie_both_solved,easy(<10s)
400,data/test/3sat/400,3sat_142.cnf,SATISFIABLE,True,2.4417520338439944,1.65514,0.7866120338439941,61037.0,70865.0,3765471.0,SATISFIABLE,True,2.594724021728516,1.68261,0.8406410217285156,61037.0,70865.0,3765471.0,SATISFIABLE,True,2.047909814315796,1.69813,0.2735288143157959,61037.0,70865.0,3765471.0,SATISFIABLE,True,2.0905747804260253,1.69948,0.2972397804260254,61037.0,70865.0,3765471.0,SATISFIABLE,True,2.09891491305542,1.66782,0.3599429130554199,61037.0,70865.0,3765471.0,-0.3511772534179691,0.0,0.0,faster_both_solved,-0.5041492413024908,0.0,0.0,faster_both_solved,0.04266496611022941,0.0,0.0,tie_both_solved,easy(<10s)
400,data/test/3sat/400,3sat_143.cnf,INDETERMINATE,False,60.778512033844,59.9919,0.7866120338439941,1705379.0,1954034.0,97969959.0,INDETERMINATE,False,60.91649502172852,59.9883,0.8406410217285156,1699738.0,1947676.0,97662984.0,INDETERMINATE,False,61.1158831524353,59.9846,1.0462851524353027,1689133.0,1935798.0,97060094.0,INDETERMINATE,False,60.33326134858704,59.9756,0.2809803485870361,1711865.0,1961434.0,98330363.0,INDETERMINATE,False,61.101126623062136,59.9945,1.0373976230621338,1664353.0,1907366.0,95634399.0,-0.44525068525696554,6486.0,7400.0,both_timeout,-0.5832336731414856,12127.0,13758.0,both_timeout,-0.7826218038482651,22732.0,25636.0,both_timeout,timeout
400,data/test/3sat/400,3sat_144.cnf,INDETERMINATE,False,60.774412033844,59.9878,0.7866120338439941,1627000.0,1848175.0,90326835.0,INDETERMINATE,False,60.897347021728514,59.9847,0.8406410217285156,1645682.0,1880292.0,90948783.0,INDETERMINATE,False,61.100769152435305,59.9851,1.0462851524353027,1578043.0,1792917.0,87723937.0,INDETERMINATE,False,60.34623634858704,59.984,0.2809803485870361,1608721.0,1827554.0,89346527.0,INDETERMINATE,False,61.10084262306213,59.9922,1.0373976230621338,1591315.0,1807890.0,88416264.0,-0.42817568525696004,-18279.0,-20621.0,both_timeout,-0.5511106731414728,-36961.0,-52738.0,both_timeout,-0.7545328038482637,30678.0,34637.0,both_timeout,timeout
400,data/test/3sat/400,3sat_145.cnf,INDETERMINATE,False,60.76601203384399,59.9794,0.7866120338439941,1711520.0,1978290.0,97478919.0,INDETERMINATE,False,60.90147202172852,59.9858,0.8406410217285156,1673432.0,1930440.0,94884463.0,INDETERMINATE,False,61.1034741524353,59.9805,1.0462851524353027,1661209.0,1920163.0,94656804.0,INDETERMINATE,False,60.36510734858703,59.9869,0.2809803485870361,1665312.0,1924977.0,94887163.0,INDETERMINATE,False,61.09427862306214,59.9868,1.0373976230621338,1640633.0,1892704.0,93023482.0,-0.4009046852569611,-46208.0,-53313.0,both_timeout,-0.5363646731414917,-8120.0,-5463.0,both_timeout,-0.7383668038482654,4103.0,4814.0,both_timeout,timeout
400,data/test/3sat/400,3sat_146.cnf,INDETERMINATE,False,60.780712033844,59.9941,0.7866120338439941,1704333.0,1950733.0,95229661.0,INDETERMINATE,False,60.88479102172851,59.9738,0.8406410217285156,1703512.0,1949798.0,95183843.0,INDETERMINATE,False,61.0856011524353,59.9794,1.0462851524353027,1698423.0,1943984.0,94904863.0,INDETERMINATE,False,60.35409534858703,59.9877,0.2809803485870361,1708597.0,1955521.0,95468771.0,INDETERMINATE,False,61.09610262306214,59.996,1.0373976230621338,1652305.0,1891397.0,92365896.0,-0.42661668525696683,4264.0,4788.0,both_timeout,-0.53069567314148,5085.0,5723.0,both_timeout,-0.7315058038482718,10174.0,11537.0,both_timeout,timeout
400,data/test/3sat/400,3sat_147.cnf,SATISFIABLE,True,11.728012033843994,10.9414,0.7866120338439941,392510.0,450448.0,23393708.0,SATISFIABLE,True,11.765263021728517,10.862,0.8406410217285156,392510.0,450448.0,23393708.0,SATISFIABLE,True,11.900575152435303,10.7763,1.0462851524353027,392510.0,450448.0,23393708.0,SATISFIABLE,True,10.985748348587036,10.6219,0.2809803485870361,392510.0,450448.0,23393708.0,SATISFIABLE,True,12.310625623062132,11.212,1.0373976230621338,392510.0,450448.0,23393708.0,-0.7422636852569582,0.0,0.0,faster_both_solved,-0.779514673141481,0.0,0.0,faster_both_solved,-0.9148268038482676,0.0,0.0,faster_both_solved,medium(10-30s)
400,data/test/3sat/400,3sat_148.cnf,INDETERMINATE,False,60.768512033844,59.9819,0.7866120338439941,1783203.0,2047790.0,103857835.0,INDETERMINATE,False,60.884950021728514,59.9781,0.8406410217285156,1770730.0,2033436.0,103111649.0,INDETERMINATE,False,61.1015241524353,59.978,1.0462851524353027,1760444.0,2021707.0,102526173.0,INDETERMINATE,False,60.36737234858704,59.9898,0.2809803485870361,1796602.0,2063160.0,104671239.0,INDETERMINATE,False,61.105134623062135,59.9916,1.0373976230621338,1725635.0,1981490.0,100467174.0,-0.40113968525695753,13399.0,15370.0,both_timeout,-0.5175776731414743,25872.0,29724.0,both_timeout,-0.7341518038482633,36158.0,41453.0,both_timeout,timeout
400,data/test/3sat/400,3sat_149.cnf,SATISFIABLE,True,3.763332033843994,2.97672,0.7866120338439941,97366.0,112279.0,5819460.0,SATISFIABLE,True,3.916357021728516,3.00107,0.8406410217285156,97366.0,112279.0,5819460.0,SATISFIABLE,True,4.306284152435303,3.17024,1.0462851524353027,97366.0,112279.0,5819460.0,SATISFIABLE,True,3.4164953485870364,3.04509,0.2809803485870361,97366.0,112279.0,5819460.0,SATISFIABLE,True,4.217132623062134,3.11476,1.0373976230621338,97366.0,112279.0,5819460.0,-0.34683668525695754,0.0,0.0,faster_both_solved,-0.49986167314147956,0.0,0.0,faster_both_solved,-0.8897888038482669,0.0,0.0,faster_both_solved,easy(<10s)
400,data/test/3sat/400,3sat_15.cnf,INDETERMINATE,False,60.77111203384399,59.9845,0.7866120338439941,1746222.0,1984152.0,98904962.0,INDETERMINATE,False,60.88598102172851,59.9691,0.8406410217285156,1739043.0,1975950.0,98501184.0,INDETERMINATE,False,61.1138011524353,59.9828,1.0462851524353027,1750354.0,1988864.0,99120719.0,INDETERMINATE,False,60.35544234858703,59.982,0.2809803485870361,1740846.0,1978042.0,98602961.0,INDETERMINATE,False,61.09158362306213,59.9828,1.0373976230621338,1691725.0,1922369.0,95921933.0,-0.41566968525695813,-5376.0,-6110.0,both_timeout,-0.5305386731414785,1803.0,2092.0,both_timeout,-0.7583588038482674,-9508.0,-10822.0,both_timeout,timeout
400,data/test/3sat/400,3sat_150.cnf,SATISFIABLE,True,1.0950030338439942,0.308391,0.7866120338439941,16970.0,19929.0,1057698.0,SATISFIABLE,True,1.2262970217285156,0.315382,0.8406410217285156,16970.0,19929.0,1057698.0,SATISFIABLE,True,1.4146321524353027,0.312269,1.0462851524353027,16970.0,19929.0,1057698.0,SATISFIABLE,True,0.6840363485870362,0.309039,0.2809803485870361,16970.0,19929.0,1057698.0,SATISFIABLE,True,1.4190866230621335,0.321314,1.0373976230621338,16970.0,19929.0,1057698.0,-0.410966685256958,0.0,0.0,faster_both_solved,-0.5422606731414794,0.0,0.0,faster_both_solved,-0.7305958038482665,0.0,0.0,faster_both_solved,easy(<10s)
400,data/test/3sat/400,3sat_151.cnf,INDETERMINATE,False,60.76561203384399,59.979,0.7866120338439941,1731858.0,1968361.0,99517387.0,INDETERMINATE,False,60.88782102172852,59.9825,0.8406410217285156,1724121.0,1951304.0,100012855.0,INDETERMINATE,False,61.1083981524353,59.985,1.0462851524353027,1737832.0,1975186.0,99859211.0,INDETERMINATE,False,60.34957534858704,59.9894,0.2809803485870361,1707848.0,1941055.0,98174062.0,INDETERMINATE,False,61.10670062306213,59.9878,1.0373976230621338,1723295.0,1950332.0,99966241.0,-0.41603668525695525,-24010.0,-27306.0,both_timeout,-0.538245673141482,-16273.0,-10249.0,both_timeout,-0.7588228038482612,-29984.0,-34131.0,both_timeout,timeout
400,data/test/3sat/400,3sat_152.cnf,INDETERMINATE,False,60.825795531845095,59.9806,0.8451955318450928,1754000.0,2016396.0,97939179.0,INDETERMINATE,False,60.7253417848053,59.9789,0.6721727848052979,1756451.0,2019230.0,98067642.0,INDETERMINATE,False,61.1205631524353,59.9917,1.0462851524353027,1755513.0,2018162.0,98019243.0,INDETERMINATE,False,60.34566811656189,59.9832,0.2829511165618896,1720610.0,1978098.0,96142528.0,INDETERMINATE,False,61.09235062306213,59.9766,1.0373976230621338,1707259.0,1962849.0,95437364.0,-0.48012741528320646,-33390.0,-38298.0,both_timeout,-0.379673668243413,-35841.0,-41132.0,both_timeout,-0.7748950358734135,-34903.0,-40064.0,both_timeout,timeout
400,data/test/3sat/400,3sat_153.cnf,INDETERMINATE,False,60.836695531845095,59.9915,0.8451955318450928,1674930.0,1904782.0,93547195.0,INDETERMINATE,False,60.7248707848053,59.9725,0.6721727848052979,1730712.0,1966811.0,95977592.0,INDETERMINATE,False,61.1191061524353,59.9944,1.0462851524353027,1659862.0,1888099.0,92725761.0,INDETERMINATE,False,60.34981211656189,59.9823,0.2829511165618896,1645515.0,1872043.0,91948901.0,INDETERMINATE,False,61.10683862306213,59.9882,1.0373976230621338,1607126.0,1829230.0,89845288.0,-0.4868834152832022,-29415.0,-32739.0,both_timeout,-0.3750586682434047,-85197.0,-94768.0,both_timeout,-0.7692940358734077,-14347.0,-16056.0,both_timeout,timeout
400,data/test/3sat/400,3sat_154.cnf,SATISFIABLE,True,2.007115531845093,1.16192,0.8451955318450928,42118.0,49122.0,2596236.0,SATISFIABLE,True,1.9037417848052975,1.16096,0.6721727848052979,42118.0,49122.0,2596236.0,SATISFIABLE,True,1.2913381524353027,0.171536,1.0462851524353027,9781.0,11606.0,611335.0,SATISFIABLE,True,0.5496731165618897,0.178869,0.2829511165618896,9781.0,11606.0,611335.0,SATISFIABLE,True,2.3415086230621336,1.21605,1.0373976230621338,42118.0,49122.0,2596236.0,-1.4574424152832033,-32337.0,-37516.0,faster_both_solved,-1.354068668243408,-32337.0,-37516.0,faster_both_solved,-0.741665035873413,0.0,0.0,faster_both_solved,easy(<10s)
400,data/test/3sat/400,3sat_155.cnf,INDETERMINATE,False,60.83099553184509,59.9858,0.8451955318450928,1797220.0,2046500.0,99824827.0,INDETERMINATE,False,60.73058578480529,59.98,0.6721727848052979,1747487.0,1990538.0,97153018.0,INDETERMINATE,False,61.1159131524353,59.9833,1.0462851524353027,1778515.0,2025463.0,98830976.0,INDETERMINATE,False,60.314784116561896,59.9376,0.2829511165618896,1724286.0,1964264.0,95870687.0,INDETERMINATE,False,61.11683262306213,59.9984,1.0373976230621338,1682896.0,1917450.0,93665689.0,-0.5162114152831947,-72934.0,-82236.0,both_timeout,-0.4158016682433967,-23201.0,-26274.0,both_timeout,-0.8011290358734016,-54229.0,-61199.0,both_timeout,timeout
400,data/test/3sat/400,3sat_156.cnf,INDETERMINATE,False,60.82869553184509,59.9835,0.8451955318450928,1711335.0,1953318.0,96720962.0,INDETERMINATE,False,60.7378397848053,59.9941,0.6721727848052979,1709031.0,1950680.0,96598844.0,INDETERMINATE,False,61.1245881524353,59.9987,1.0462851524353027,1704438.0,1945567.0,96351638.0,INDETERMINATE,False,60.36759411656189,59.9865,0.2829511165618896,1678077.0,1915892.0,94905133.0,INDETERMINATE,False,61.106237623062135,59.9912,1.0373976230621338,1641320.0,1874256.0,92881102.0,-0.4611014152832027,-33258.0,-37426.0,both_timeout,-0.3702456682434132,-30954.0,-34788.0,both_timeout,-0.7569940358734115,-26361.0,-29675.0,both_timeout,timeout
400,data/test/3sat/400,3sat_157.cnf,SATISFIABLE,True,3.2106355318450928,2.36544,0.8451955318450928,75250.0,88905.0,4657000.0,SATISFIABLE,True,27.950186784805297,27.1909,0.6721727848052979,873297.0,1013956.0,52333641.0,SATISFIABLE,True,28.609743152435303,27.4938,1.0462851524353027,873297.0,1013956.0,52333641.0,SATISFIABLE,True,28.20453011656189,27.8354,0.2829511165618896,873297.0,1013956.0,52333641.0,SATISFIABLE,True,3.616352623062134,2.50566,1.0373976230621338,75250.0,88905.0,4657000.0,24.9938945847168,798047.0,925051.0,slower_both_solved,0.2543433317565942,0.0,0.0,slower_both_solved,-0.4052130358734125,0.0,0.0,faster_both_solved,easy(<10s)
400,data/test/3sat/400,3sat_158.cnf,INDETERMINATE,False,60.83869553184509,59.9935,0.8451955318450928,1732655.0,1959987.0,96065449.0,INDETERMINATE,False,60.7284677848053,59.9813,0.6721727848052979,1706397.0,1930524.0,94636217.0,INDETERMINATE,False,61.1109731524353,59.9901,1.0462851524353027,1721758.0,1947778.0,95466505.0,INDETERMINATE,False,60.36440211656189,59.9792,0.2829511165618896,1741545.0,1970141.0,96552497.0,INDETERMINATE,False,61.06601362306213,59.9669,1.0373976230621338,1655002.0,1872993.0,91883171.0,-0.47429341528319924,8890.0,10154.0,both_timeout,-0.3640656682434056,35148.0,39617.0,both_timeout,-0.7465710358734086,19787.0,22363.0,both_timeout,timeout
400,data/test/3sat/400,3sat_159.cnf,INDETERMINATE,False,60.80449553184509,59.9593,0.8451955318450928,1757427.0,2014381.0,100731509.0,INDETERMINATE,False,60.7344217848053,59.9887,0.6721727848052979,1750587.0,2006584.0,100343226.0,INDETERMINATE,False,61.1085151524353,59.983,1.0462851524353027,1746523.0,2001828.0,100111984.0,INDETERMINATE,False,60.364576116561885,59.9822,0.2829511165618896,1751606.0,2007770.0,100400035.0,INDETERMINATE,False,61.07158362306214,59.9714,1.0373976230621338,1721929.0,1973796.0,98731974.0,-0.43991941528320666,-5821.0,-6611.0,both_timeout,-0.36984566824341414,1019.0,1186.0,both_timeout,-0.7439390358734173,5083.0,5942.0,both_timeout,timeout
400,data/test/3sat/400,3sat_16.cnf,INDETERMINATE,False,60.83729553184509,59.9921,0.8451955318450928,1857289.0,2108406.0,106598255.0,INDETERMINATE,False,60.72597878480529,59.983,0.6721727848052979,1855534.0,2106417.0,106497261.0,INDETERMINATE,False,61.0829471524353,59.9677,1.0462851524353027,1851958.0,2102380.0,106290605.0,INDETERMINATE,False,60.36062611656189,59.9796,0.2829511165618896,1822031.0,2068591.0,104560054.0,INDETERMINATE,False,61.096542623062135,59.9897,1.0373976230621338,1756390.0,1993672.0,100705726.0,-0.4766694152832045,-35258.0,-39815.0,both_timeout,-0.3653526682434034,-33503.0,-37826.0,both_timeout,-0.7223210358734136,-29927.0,-33789.0,both_timeout,timeout
400,data/test/3sat/400,3sat_160.cnf,INDETERMINATE,False,60.81149553184509,59.9663,0.8451955318450928,1760738.0,2011388.0,97785781.0,INDETERMINATE,False,60.7230497848053,59.9858,0.6721727848052979,1754470.0,2004276.0,97448981.0,INDETERMINATE,False,61.1248471524353,59.9897,1.0462851524353027,1751548.0,2001037.0,97292183.0,INDETERMINATE,False,60.33043511656189,59.9585,0.2829511165618896,1744026.0,1992525.0,96882202.0,INDETERMINATE,False,61.069527623062136,59.9669,1.0373976230621338,1745842.0,1994610.0,96979430.0,-0.48106041528320276,-16712.0,-18863.0,both_timeout,-0.39261466824341085,-10444.0,-11751.0,both_timeout,-0.7944120358734139,-7522.0,-8512.0,both_timeout,timeout
