family,method,rows,families,solved_instances,known_expected_instances,known_expected_match_instances,protocol_supported_instances,events_available_instances,mean_protocol_accounted_time,median_protocol_accounted_time,mean_protocol_wall_time,mean_final_cpu_time,median_final_cpu_time,mean_final_wall_time,mean_final_decisions,mean_final_conflicts,mean_static_inference_wall_time,mean_warmup_cpu_time,mean_warmup_wall_time,mean_event_attach_wall_time,mean_adapter_inference_wall_time,mean_event_state_nonzero_vars,mean_event_state_l2_sum
random_3sat_control,plain_unguided_glucose,63,1,63,0,0,63,0,2.166134206349206,0.758722,2.173716611583673,2.166134206349206,0.758722,2.173716611583673,73455.95238095238,63861.57142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3sat_control,neutral_weighted_glucose,63,1,63,0,0,63,0,1.780587,0.578634,1.7911535703857977,1.780587,0.578634,1.7911535703857977,58671.09523809524,50970.09523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3sat_control,static_weighted_glucose,63,1,63,0,0,63,0,1.4515090299513076,0.6565211557159424,1.4596798667861592,1.1164743492063491,0.052272,1.124645186041201,43655.95238095238,39373.71428571428,0.3350346807449583,0.0,0.0,0.0,0.0,0.0,0.0
random_3sat_control,cached_trace_no_adapter_final,63,1,63,0,0,63,63,1.4577715017108255,0.6624778185793757,1.4724113349137562,1.1164743492063491,0.052272,1.124645186041201,43655.95238095238,39373.71428571428,0.3350346807449583,0.004791825396825397,0.011260821764904356,0.0014706463626925907,0.0,228.57142857142858,466.8184073311942
random_3sat_control,event_adapter_final,63,1,63,0,0,63,63,1.6201807955829928,0.8394648930038213,1.634779950722106,1.2112707301587302,0.178074,1.2194008889297645,53211.0,46923.19047619047,0.3350346807449583,0.004791825396825397,0.011260821764904356,0.0014706463626925907,0.06761291291978624,228.57142857142858,466.8184073311942
subset_cardinality,plain_unguided_glucose,27,1,27,27,27,27,0,0.0013246666666666667,0.001085,0.0029317536908719274,0.0013246666666666667,0.001085,0.0029317536908719274,242.0,181.77777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subset_cardinality,neutral_weighted_glucose,27,1,27,27,27,27,0,0.0017987407407407407,0.001573,0.0037762835552846946,0.0017987407407407407,0.001573,0.0037762835552846946,263.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subset_cardinality,static_weighted_glucose,27,1,27,27,27,27,0,0.23509796874378347,0.23142725769042968,0.23691911764304946,0.0014586666666666667,0.001658,0.0032798155659326802,208.44444444444446,169.55555555555554,0.23363930207711678,0.0,0.0,0.0,0.0,0.0,0.0
subset_cardinality,cached_trace_no_adapter_final,27,1,27,27,27,27,27,0.23739522181257713,0.23307418488579987,0.24140777380240183,0.0014586666666666667,0.001658,0.0032798155659326802,208.44444444444446,169.55555555555554,0.23363930207711678,0.0011238518518518518,0.003315254942410522,0.0011734012169418511,0.0,41.0,91.9214333428277
subset_cardinality,event_adapter_final,27,1,27,27,27,27,27,0.2892128453714693,0.26531874257791044,0.2931092394239925,0.002092148148148148,0.002002,0.003797139110112632,226.88888888888889,177.33333333333334,0.23363930207711678,0.0011238518518518518,0.003315254942410522,0.0011734012169418511,0.05118414207741066,41.0,91.9214333428277
__overall__,plain_unguided_glucose,135,4,135,72,72,135,0,1.6977262962962962,0.631685,1.7039690451558542,1.6977262962962962,0.631685,1.7039690451558542,89306.82222222222,80573.24444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
__overall__,neutral_weighted_glucose,135,4,135,72,72,135,0,1.5031484666666666,0.578634,1.511638522092943,1.5031484666666666,0.578634,1.511638522092943,73801.06666666667,66834.88888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
__overall__,static_weighted_glucose,135,4,135,72,72,135,0,1.5096088108503554,0.7458842434692383,1.51695265783066,1.1668591851851853,0.052467,1.1742030321654897,65128.15555555555,59902.77777777778,0.3427496256651702,0.0,0.0,0.0,0.0,0.0,0.0
__overall__,cached_trace_no_adapter_final,135,4,135,72,72,135,135,1.5152248710172482,0.7511814981360435,1.5275370906210608,1.1668591851851853,0.052467,1.1742030321654897,65128.15555555555,59902.77777777778,0.3427496256651702,0.004258140740740741,0.009226513364248805,0.0013579194261519997,0.0,140.2,291.57310638427737
__overall__,event_adapter_final,135,4,135,72,72,135,135,1.5990560746954074,0.7887855928384065,1.6112666729975629,1.1876498074074076,0.178074,1.1948920330860548,77685.4,71269.93333333333,0.3427496256651702,0.004258140740740741,0.009226513364248805,0.0013579194261519997,0.06304058145593713,140.2,291.57310638427737
