family,base_instance_id,method,repeats,variants,rows,solved_rows,known_expected_rows,known_expected_match_rows,protocol_supported_rows,events_available_rows,mean_protocol_accounted_time,median_protocol_accounted_time,std_protocol_accounted_time,mean_final_cpu_time,median_final_cpu_time,std_final_cpu_time,mean_warmup_cpu_time,mean_adapter_inference_wall_time,mean_event_state_nonzero_vars,graph_gate_open_rows
php,php_p10_h9,cached_trace_no_adapter_final,3,3,9,9,9,9,9,9,4.619770083808243,4.5203480872036215,0.4866090032630131,4.4226222222222225,4.2813,0.46746860420721786,0.007726222222222222,0.0,90.0,9
php,php_p10_h9,event_adapter_final,3,3,9,9,9,9,9,9,4.44616125542893,4.139910470345378,0.4893359867739248,4.200045555555556,3.95044,0.4807133090551766,0.007726222222222222,0.048967838287353516,90.0,9
php,php_p9_h8,plain_unguided_glucose,3,3,9,9,9,9,9,0,0.6393864444444444,0.632288,0.1303734536764589,0.6393864444444444,0.632288,0.1303734536764589,0.0,0.0,0.0,0
php,php_p9_h8,neutral_weighted_glucose,3,3,9,9,9,9,9,0,0.6875838888888889,0.690981,0.04273112386903851,0.6875838888888889,0.690981,0.04273112386903851,0.0,0.0,0.0,0
php,php_p9_h8,static_weighted_glucose,3,3,9,9,9,9,9,0,0.8719562081976997,0.9058603466644287,0.10645527471150541,0.6836004444444446,0.671048,0.053371255843176264,0.0,0.0,0.0,0
php,php_p9_h8,cached_trace_no_adapter_final,3,3,9,9,9,9,9,9,0.876608323201312,0.9117800261554718,0.10607980496664131,0.6836004444444446,0.671048,0.053371255843176264,0.0034274444444444443,0.0,72.0,9
php,php_p9_h8,event_adapter_final,3,3,9,9,9,9,9,9,0.6898279392664433,0.6525623741714954,0.10284197834838517,0.4478522222222222,0.438379,0.06278312378294382,0.0034274444444444443,0.048967838287353516,72.0,9
random_3sat_control,random_3sat_control_v160_c704_seed2615,plain_unguided_glucose,3,3,9,9,0,0,9,0,0.06832766666666666,0.0641,0.016356627571110127,0.06832766666666666,0.0641,0.016356627571110127,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v160_c704_seed2615,neutral_weighted_glucose,3,3,9,9,0,0,9,0,0.09229911111111111,0.101661,0.02886140630428654,0.09229911111111111,0.101661,0.02886140630428654,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v160_c704_seed2615,static_weighted_glucose,3,3,9,9,0,0,9,0,0.22742813835991754,0.21368010939025878,0.04679730950525083,0.05423388888888889,0.053536,0.007126964982452987,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v160_c704_seed2615,cached_trace_no_adapter_final,3,3,9,9,0,0,9,9,0.23168808225952253,0.2182241785265207,0.04643018071890466,0.05423388888888889,0.053536,0.007126964982452987,0.0029809999999999997,0.0,160.0,9
random_3sat_control,random_3sat_control_v160_c704_seed2615,event_adapter_final,3,3,9,9,0,0,9,9,0.28486718573784825,0.2849514335102439,0.058675622167663345,0.054898333333333334,0.053229,0.005534467160441013,0.0029809999999999997,0.05251465903388129,160.0,9
random_3sat_control,random_3sat_control_v180_c760_seed3301,plain_unguided_glucose,3,3,9,9,0,0,9,0,0.6942844444444445,0.499965,0.2730619465337083,0.6942844444444445,0.499965,0.2730619465337083,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v180_c760_seed3301,neutral_weighted_glucose,3,3,9,9,0,0,9,0,0.13155188888888888,0.132667,0.03681676309931538,0.13155188888888888,0.132667,0.03681676309931538,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v180_c760_seed3301,static_weighted_glucose,3,3,9,9,0,0,9,0,0.17484949232991537,0.1639893285369873,0.018882999388233967,0.009236000000000001,0.008923,0.001343329259712599,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v180_c760_seed3301,cached_trace_no_adapter_final,3,3,9,9,0,0,9,9,0.17918485304902,0.16984662330687045,0.019552435777820926,0.009236000000000001,0.008923,0.001343329259712599,0.003015111111111111,0.0,180.0,9
random_3sat_control,random_3sat_control_v180_c760_seed3301,event_adapter_final,3,3,9,9,0,0,9,9,0.7151234780117206,0.8225214317085147,0.26313166120246734,0.49088655555555555,0.590127,0.25332904156507163,0.003015111111111111,0.05428806940714518,180.0,9
random_3sat_control,random_3sat_control_v220_c928_seed3303,plain_unguided_glucose,3,3,9,9,0,0,9,0,0.7305853333333333,0.725069,0.5827410526159968,0.7305853333333333,0.725069,0.5827410526159968,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v220_c928_seed3303,neutral_weighted_glucose,3,3,9,9,0,0,9,0,0.35916933333333334,0.380356,0.11228547068076083,0.35916933333333334,0.380356,0.11228547068076083,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v220_c928_seed3303,static_weighted_glucose,3,3,9,9,0,0,9,0,0.1703677145521376,0.1598803285369873,0.01887901539671821,0.004754222222222222,0.005089,0.0010193649711680525,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v220_c928_seed3303,cached_trace_no_adapter_final,3,3,9,9,0,0,9,9,0.17461934566613702,0.16564453339970112,0.018868640273024772,0.004754222222222222,0.005089,0.0010193649711680525,0.0028902222222222224,0.0,220.0,9
random_3sat_control,random_3sat_control_v220_c928_seed3303,event_adapter_final,3,3,9,9,0,0,9,9,0.2311873039621711,0.24398553549563884,0.049289337852417854,0.007034111111111112,0.006498,0.002799980734060702,0.0028902222222222224,0.05428806940714518,220.0,9
random_3sat_control,random_3sat_control_v220_c942_seed3304,plain_unguided_glucose,3,3,9,9,0,0,9,0,0.6734776666666666,0.664866,0.03470885477439443,0.6734776666666666,0.664866,0.03470885477439443,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v220_c942_seed3304,neutral_weighted_glucose,3,3,9,9,0,0,9,0,0.8217176666666667,0.918717,0.1624301205803591,0.8217176666666667,0.918717,0.1624301205803591,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v220_c942_seed3304,static_weighted_glucose,3,3,9,9,0,0,9,0,0.9768631521165635,0.7309587549285889,0.3990338356888133,0.46772711111111115,0.467047,0.032916436108897176,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v220_c942_seed3304,cached_trace_no_adapter_final,3,3,9,9,0,0,9,9,0.9822467117960123,0.7384027101022601,0.3993836139796259,0.46772711111111115,0.467047,0.032916436108897176,0.004084333333333333,0.0,220.0,9
random_3sat_control,random_3sat_control_v220_c942_seed3304,event_adapter_final,3,3,9,9,0,0,9,9,1.2570256032483775,1.024364734966874,0.44044692728680346,0.6726773333333333,0.654051,0.0537319174420567,0.004084333333333333,0.06982866923014323,220.0,9
random_3sat_control,random_3sat_control_v260_c1097_seed3305,plain_unguided_glucose,3,3,9,9,0,0,9,0,6.062442222222222,6.80077,1.6254959143041376,6.062442222222222,6.80077,1.6254959143041376,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v260_c1097_seed3305,neutral_weighted_glucose,3,3,9,9,0,0,9,0,2.8629397777777776,2.36037,2.2052211700866184,2.8629397777777776,2.36037,2.2052211700866184,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v260_c1097_seed3305,static_weighted_glucose,3,3,9,9,0,0,9,0,1.90500381878323,1.905095754928589,0.44547005215552865,1.395867777777778,1.46314,0.22875406667301992,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v260_c1097_seed3305,cached_trace_no_adapter_final,3,3,9,9,0,0,9,9,1.9124145635761154,1.913166519979477,0.4458768069105949,1.395867777777778,1.46314,0.22875406667301992,0.0060416666666666665,0.0,260.0,9
random_3sat_control,random_3sat_control_v260_c1097_seed3305,event_adapter_final,3,3,9,9,0,0,9,9,1.2411626772507032,1.1125821685431003,0.4568608322532874,0.6547872222222222,0.624032,0.17274735327478813,0.0060416666666666665,0.06982866923014323,260.0,9
random_3sat_control,random_3sat_control_v260_c1113_seed3306,plain_unguided_glucose,3,3,9,9,0,0,9,0,5.645286666666667,5.4803,0.6305595352740294,5.645286666666667,5.4803,0.6305595352740294,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v260_c1113_seed3306,neutral_weighted_glucose,3,3,9,9,0,0,9,0,6.616567777777778,6.80295,0.46024715930078736,6.616567777777778,6.80295,0.46024715930078736,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v260_c1113_seed3306,static_weighted_glucose,3,3,9,9,0,0,9,0,6.515823315531413,6.522495465316773,0.3871112474401671,6.102017777777778,6.20878,0.3139601087231375,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v260_c1113_seed3306,cached_trace_no_adapter_final,3,3,9,9,0,0,9,9,6.521913532252292,6.53223520659405,0.38622728845564236,6.102017777777778,6.20878,0.3139601087231375,0.004709666666666667,0.0,260.0,9
random_3sat_control,random_3sat_control_v260_c1113_seed3306,event_adapter_final,3,3,9,9,0,0,9,9,6.703586727942871,6.72308472022444,0.40778497984371687,6.2213899999999995,6.23781,0.2179278410965427,0.004709666666666667,0.06230097346835666,260.0,9
random_3sat_control,random_3sat_control_v300_c1266_seed3307,plain_unguided_glucose,3,3,9,9,0,0,9,0,1.1871124444444443,1.27801,0.8040362753156898,1.1871124444444443,1.27801,0.8040362753156898,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v300_c1266_seed3307,neutral_weighted_glucose,3,3,9,9,0,0,9,0,1.5953841111111111,2.08459,1.1269103473540436,1.5953841111111111,2.08459,1.1269103473540436,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v300_c1266_seed3307,static_weighted_glucose,3,3,9,9,0,0,9,0,0.23130764236111112,0.22868710430908204,0.04114050704957608,0.008163111111111112,0.008209,0.00164063801952506,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v300_c1266_seed3307,cached_trace_no_adapter_final,3,3,9,9,0,0,9,9,0.23993164809853504,0.23944112162977457,0.041338462917794805,0.008163111111111112,0.008209,0.00164063801952506,0.007184222222222221,0.0,300.0,9
random_3sat_control,random_3sat_control_v300_c1266_seed3307,event_adapter_final,3,3,9,9,0,0,9,9,0.320595674487763,0.3203548582262993,0.024781404613404036,0.04158155555555556,0.038875,0.007089480113363588,0.007184222222222221,0.04724558194478353,300.0,9
subset_cardinality,subset_cardinality_bw10,plain_unguided_glucose,3,3,9,9,9,9,9,0,0.0015076666666666667,0.001433,0.0009281043852929476,0.0015076666666666667,0.001433,0.0009281043852929476,0.0,0.0,0.0,0
subset_cardinality,subset_cardinality_bw10,neutral_weighted_glucose,3,3,9,9,9,9,9,0,0.0018882222222222221,0.001873,0.0012751609484470752,0.0018882222222222221,0.001873,0.0012751609484470752,0.0,0.0,0.0,0
subset_cardinality,subset_cardinality_bw10,static_weighted_glucose,3,3,9,9,9,9,9,0,0.22476286458333336,0.22339210430908202,0.041087108347391814,0.0016183333333333334,0.001936,0.0009675946982078808,0.0,0.0,0.0,0
subset_cardinality,subset_cardinality_bw10,cached_trace_no_adapter_final,3,3,9,9,9,9,9,9,0.22694596118396523,0.22602874346601964,0.040650715198732326,0.0016183333333333334,0.001936,0.0009675946982078808,0.001088777777777778,0.0,41.0,9
subset_cardinality,subset_cardinality_bw10,event_adapter_final,3,3,9,9,9,9,9,9,0.27405109868430433,0.28036722625893357,0.020322975265831662,0.0014778888888888888,0.001662,0.0007891535725770436,0.001088777777777778,0.04724558194478353,41.0,9
subset_cardinality,subset_cardinality_bw12,plain_unguided_glucose,3,3,9,9,9,9,9,0,0.001692111111111111,0.0018,0.001592143009001111,0.001692111111111111,0.0018,0.001592143009001111,0.0,0.0,0.0,0
subset_cardinality,subset_cardinality_bw12,neutral_weighted_glucose,3,3,9,9,9,9,9,0,0.002503111111111111,0.002164,0.001227849079126222,0.002503111111111111,0.002164,0.001227849079126222,0.0,0.0,0.0,0
subset_cardinality,subset_cardinality_bw12,static_weighted_glucose,3,3,9,9,9,9,9,0,0.23170878989325627,0.26143012184143066,0.05665585896203356,0.0027516666666666666,0.002966,0.0011054709403688545,0.0,0.0,0.0,0
subset_cardinality,subset_cardinality_bw12,cached_trace_no_adapter_final,3,3,9,9,9,9,9,9,0.23390493526477282,0.2626374479585886,0.056380138297470336,0.0027516666666666666,0.002966,0.0011054709403688545,0.0011825555555555556,0.0,49.0,9
subset_cardinality,subset_cardinality_bw12,event_adapter_final,3,3,9,9,9,9,9,9,0.2668490789127085,0.28178058874696493,0.051667617870400105,0.0022214444444444443,0.002247,0.0006910841321993853,0.0011825555555555556,0.033474365870157875,49.0,9
subset_cardinality,subset_cardinality_bw8,plain_unguided_glucose,3,3,9,9,9,9,9,0,0.001359111111111111,0.001054,0.000638951376171232,0.001359111111111111,0.001054,0.000638951376171232,0.0,0.0,0.0,0
subset_cardinality,subset_cardinality_bw8,neutral_weighted_glucose,3,3,9,9,9,9,9,0,0.001261111111111111,0.001191,0.0009050211937358766,0.001261111111111111,0.001191,0.0009050211937358766,0.0,0.0,0.0,0
subset_cardinality,subset_cardinality_bw8,static_weighted_glucose,3,3,9,9,9,9,9,0,0.23359275254821776,0.2593731218414307,0.06329428488536801,0.0017293333333333334,0.001666,0.0004903422274289661,0.0,0.0,0.0,0
subset_cardinality,subset_cardinality_bw8,cached_trace_no_adapter_final,3,3,9,9,9,9,9,9,0.23562208921180833,0.26134481377595664,0.06286937564152845,0.0017293333333333334,0.001666,0.0004903422274289661,0.001140111111111111,0.0,33.0,9
subset_cardinality,subset_cardinality_bw8,event_adapter_final,3,3,9,9,9,9,9,9,0.2616522914890978,0.28086547386246924,0.06066710790646317,0.0011707777777777777,0.001305,0.0004875068660485147,0.001140111111111111,0.02658875783284505,33.0,9
