family,base_instance_id,method,repeats,variants,rows,solved_rows,known_expected_rows,known_expected_match_rows,protocol_supported_rows,events_available_rows,mean_protocol_accounted_time,median_protocol_accounted_time,std_protocol_accounted_time,mean_final_cpu_time,median_final_cpu_time,std_final_cpu_time,mean_warmup_cpu_time,mean_adapter_inference_wall_time,mean_event_state_nonzero_vars,graph_gate_open_rows
complete_coloring,k9_color8,plain_unguided_glucose,3,3,9,9,9,9,9,0,0.46815344444444446,0.489722,0.07531089044107617,0.46815344444444446,0.489722,0.07531089044107617,0.0,0.0,0.0,0
complete_coloring,k9_color8,neutral_weighted_glucose,3,3,9,9,9,9,9,0,0.515719888888889,0.512283,0.015296057191678872,0.515719888888889,0.512283,0.015296057191678872,0.0,0.0,0.0,0
complete_coloring,k9_color8,static_weighted_glucose,3,3,9,9,9,9,9,0,0.6063554294399686,0.6090740184936524,0.03892203557207842,0.5074276666666667,0.519612,0.03263982043455511,0.0,0.0,0.0,0
complete_coloring,k9_color8,cached_trace_no_adapter_final,3,3,9,9,9,9,9,9,0.613396717713197,0.614566029942274,0.03949110533452086,0.5074276666666667,0.519612,0.03263982043455511,0.006296555555555555,0.0,72.0,9
complete_coloring,k9_color8,event_adapter_final,3,3,9,9,9,9,9,9,0.4713839656447834,0.4633099548686147,0.023044174151762378,0.36207588888888886,0.364729,0.00970979003949679,0.006296555555555555,0.0033390257093641493,72.0,9
php,php_p10_h9,plain_unguided_glucose,3,3,9,9,9,9,9,0,3.4812611111111114,3.29747,0.3323267924966494,3.4812611111111114,3.29747,0.3323267924966494,0.0,0.0,0.0,0
php,php_p10_h9,neutral_weighted_glucose,3,3,9,9,9,9,9,0,3.149871111111111,3.18206,0.09831270142311786,3.149871111111111,3.18206,0.09831270142311786,0.0,0.0,0.0,0
php,php_p10_h9,static_weighted_glucose,3,3,9,9,9,9,9,0,3.171272424621582,3.161673075027466,0.1127931311092168,3.07117,3.03483,0.1128279966364732,0.0,0.0,0.0,0
php,php_p10_h9,cached_trace_no_adapter_final,3,3,9,9,9,9,9,9,3.1806720848613974,3.172823688274026,0.11226814591452276,3.07117,3.03483,0.1128279966364732,0.008606111111111111,0.0,90.0,9
php,php_p10_h9,event_adapter_final,3,3,9,9,9,9,9,9,3.5998527079455718,3.5210025046055318,0.4399468584696026,3.4877844444444444,3.41378,0.44055930994336945,0.008606111111111111,0.002566178639729818,90.0,9
php,php_p9_h8,plain_unguided_glucose,3,3,9,9,9,9,9,0,0.47547055555555556,0.492659,0.07737544415722458,0.47547055555555556,0.492659,0.07737544415722458,0.0,0.0,0.0,0
php,php_p9_h8,neutral_weighted_glucose,3,3,9,9,9,9,9,0,0.513915,0.514167,0.013092163772654227,0.513915,0.514167,0.013092163772654227,0.0,0.0,0.0,0
php,php_p9_h8,static_weighted_glucose,3,3,9,9,9,9,9,0,0.6006372023993598,0.5945180750274659,0.04140331681931081,0.5005347777777778,0.506955,0.03176685357325217,0.0,0.0,0.0,0
php,php_p9_h8,cached_trace_no_adapter_final,3,3,9,9,9,9,9,9,0.6097910063985785,0.6050545088301301,0.04053748984538832,0.5005347777777778,0.506955,0.03176685357325217,0.008373777777777779,0.0,72.0,9
php,php_p9_h8,event_adapter_final,3,3,9,9,9,9,9,9,0.4801666294827528,0.47908289187055825,0.027885084946740867,0.3683442222222222,0.369496,0.01469845950072472,0.008373777777777779,0.002566178639729818,72.0,9
random_3sat_control,random_3sat_control_v160_c704_seed2615,plain_unguided_glucose,3,3,9,9,0,0,9,0,0.059181888888888895,0.05679,0.018249594395797156,0.059181888888888895,0.05679,0.018249594395797156,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v160_c704_seed2615,neutral_weighted_glucose,3,3,9,9,0,0,9,0,0.06388188888888889,0.067878,0.016872748193791996,0.06388188888888889,0.067878,0.016872748193791996,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v160_c704_seed2615,static_weighted_glucose,3,3,9,9,0,0,9,0,0.17250171837361652,0.17487297528076173,0.029359683375564716,0.03984811111111111,0.038707,0.004786786146373275,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v160_c704_seed2615,cached_trace_no_adapter_final,3,3,9,9,0,0,9,9,0.1773859200499124,0.17882394303584098,0.030539834010875812,0.03984811111111111,0.038707,0.004786786146373275,0.004049111111111111,0.0,160.0,9
random_3sat_control,random_3sat_control_v160_c704_seed2615,event_adapter_final,3,3,9,9,0,0,9,9,0.18970332530300485,0.19622878410029412,0.0299879727285849,0.048523222222222225,0.050058,0.003684826650528412,0.004049111111111111,0.0036422941419813368,160.0,9
random_3sat_control,random_3sat_control_v180_c760_seed3301,plain_unguided_glucose,3,3,9,9,0,0,9,0,0.5318023333333334,0.388823,0.2149061240216295,0.5318023333333334,0.388823,0.2149061240216295,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v180_c760_seed3301,neutral_weighted_glucose,3,3,9,9,0,0,9,0,0.09834222222222222,0.102503,0.018986778918353802,0.09834222222222222,0.102503,0.018986778918353802,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v180_c760_seed3301,static_weighted_glucose,3,3,9,9,0,0,9,0,0.1585459763607449,0.16218361054992675,0.011391565103062277,0.009616777777777778,0.011332,0.004094073209463217,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v180_c760_seed3301,cached_trace_no_adapter_final,3,3,9,9,0,0,9,9,0.16527466114803155,0.17002646697992085,0.011847152572420831,0.009616777777777778,0.011332,0.004094073209463217,0.005877777777777778,0.0,180.0,9
random_3sat_control,random_3sat_control_v180_c760_seed3301,event_adapter_final,3,3,9,9,0,0,9,9,0.3213562352633608,0.3215626256196499,0.013527486821906338,0.161518,0.161771,0.00868745372649547,0.005877777777777778,0.004180351893107097,180.0,9
random_3sat_control,random_3sat_control_v220_c928_seed3303,plain_unguided_glucose,3,3,9,9,0,0,9,0,0.5702117777777778,0.564142,0.4512159756161061,0.5702117777777778,0.564142,0.4512159756161061,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v220_c928_seed3303,neutral_weighted_glucose,3,3,9,9,0,0,9,0,0.2629082222222222,0.287436,0.08014279460871354,0.2629082222222222,0.287436,0.08014279460871354,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v220_c928_seed3303,static_weighted_glucose,3,3,9,9,0,0,9,0,0.15267786524963378,0.1572060099182129,0.009647891115730835,0.003748666666666666,0.004336,0.0014945174806605642,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v220_c928_seed3303,cached_trace_no_adapter_final,3,3,9,9,0,0,9,9,0.15811312754617135,0.16304152535510064,0.012093595522246968,0.003748666666666666,0.004336,0.0014945174806605642,0.0045278888888888895,0.0,220.0,9
random_3sat_control,random_3sat_control_v220_c928_seed3303,event_adapter_final,3,3,9,9,0,0,9,9,0.16690325721705623,0.1731715576761961,0.011574792670959648,0.008358444444444444,0.008564,0.003717235098534632,0.0045278888888888895,0.004180351893107097,220.0,9
random_3sat_control,random_3sat_control_v220_c942_seed3304,plain_unguided_glucose,3,3,9,9,0,0,9,0,0.5312783333333333,0.521941,0.02146817633149125,0.5312783333333333,0.521941,0.02146817633149125,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v220_c942_seed3304,neutral_weighted_glucose,3,3,9,9,0,0,9,0,0.6209725555555555,0.636652,0.11157707173531566,0.6209725555555555,0.636652,0.11157707173531566,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v220_c942_seed3304,static_weighted_glucose,3,3,9,9,0,0,9,0,0.5211785190955268,0.5198794701690674,0.03601781775554534,0.3390307777777778,0.33866,0.01196792272888008,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v220_c942_seed3304,cached_trace_no_adapter_final,3,3,9,9,0,0,9,9,0.5284782962467405,0.524565572449863,0.03671986242190967,0.3390307777777778,0.33866,0.01196792272888008,0.00639,0.0,220.0,9
random_3sat_control,random_3sat_control_v220_c942_seed3304,event_adapter_final,3,3,9,9,0,0,9,9,0.7439720730343925,0.7450908341838718,0.027648237792282034,0.5506863333333334,0.552367,0.009692873658002612,0.00639,0.003838221232096354,220.0,9
random_3sat_control,random_3sat_control_v260_c1097_seed3305,plain_unguided_glucose,3,3,9,9,0,0,9,0,4.680325555555556,5.28676,1.2062648002315983,4.680325555555556,5.28676,1.2062648002315983,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v260_c1097_seed3305,neutral_weighted_glucose,3,3,9,9,0,0,9,0,2.2044726666666667,1.83335,1.6811774281908052,2.2044726666666667,1.83335,1.6811774281908052,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v260_c1097_seed3305,static_weighted_glucose,3,3,9,9,0,0,9,0,1.2326198524288603,1.3110874701690673,0.15951375308873353,1.0504721111111113,1.1373,0.15616226484128973,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v260_c1097_seed3305,cached_trace_no_adapter_final,3,3,9,9,0,0,9,9,1.2396561993975839,1.31481640602839,0.16113502116524378,1.0504721111111113,1.1373,0.15616226484128973,0.006078,0.0,260.0,9
random_3sat_control,random_3sat_control_v260_c1097_seed3305,event_adapter_final,3,3,9,9,0,0,9,9,0.7856527539630135,0.8064588438801765,0.1265236517839862,0.5926304444444445,0.614055,0.12585338333365445,0.006078,0.003838221232096354,260.0,9
random_3sat_control,random_3sat_control_v260_c1113_seed3306,plain_unguided_glucose,3,3,9,9,0,0,9,0,4.335741111111111,4.17835,0.47455258708715425,4.335741111111111,4.17835,0.47455258708715425,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v260_c1113_seed3306,neutral_weighted_glucose,3,3,9,9,0,0,9,0,5.00587,5.14769,0.3286487154622695,5.00587,5.14769,0.3286487154622695,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v260_c1113_seed3306,static_weighted_glucose,3,3,9,9,0,0,9,0,4.74595859825982,4.732622912750244,0.2753429241521403,4.591795555555556,4.64761,0.26997389226141427,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v260_c1113_seed3306,cached_trace_no_adapter_final,3,3,9,9,0,0,9,9,4.7521629544432695,4.74563699792105,0.27376606204638276,4.591795555555556,4.64761,0.26997389226141427,0.005262333333333333,0.0,260.0,9
random_3sat_control,random_3sat_control_v260_c1113_seed3306,event_adapter_final,3,3,9,9,0,0,9,9,5.369197890814119,5.330189566835583,0.12650617563379943,5.205346666666667,5.17693,0.11788965062718633,0.005262333333333333,0.0034838252597384984,260.0,9
random_3sat_control,random_3sat_control_v300_c1266_seed3307,plain_unguided_glucose,3,3,9,9,0,0,9,0,0.927298,1.01141,0.6181579607808589,0.927298,1.01141,0.6181579607808589,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v300_c1266_seed3307,neutral_weighted_glucose,3,3,9,9,0,0,9,0,1.2087236666666668,1.59818,0.8450823458446224,1.2087236666666668,1.59818,0.8450823458446224,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v300_c1266_seed3307,static_weighted_glucose,3,3,9,9,0,0,9,0,0.11042231214396159,0.10445076225280761,0.014261172973419183,0.012228666666666667,0.012725,0.004468406455326104,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v300_c1266_seed3307,cached_trace_no_adapter_final,3,3,9,9,0,0,9,9,0.1186170734600491,0.11165285454708337,0.013411018549653335,0.012228666666666667,0.012725,0.004468406455326104,0.007214,0.0,300.0,9
random_3sat_control,random_3sat_control_v300_c1266_seed3307,event_adapter_final,3,3,9,9,0,0,9,9,0.1443631067750719,0.1391694083853364,0.017175548108329178,0.035199666666666664,0.033236,0.0046593108395984895,0.007214,0.0027750333150227866,300.0,9
subset_cardinality,subset_cardinality_bw10,plain_unguided_glucose,3,3,9,9,9,9,9,0,0.001939111111111111,0.001346,0.0015569152549548453,0.001939111111111111,0.001346,0.0015569152549548453,0.0,0.0,0.0,0
subset_cardinality,subset_cardinality_bw10,neutral_weighted_glucose,3,3,9,9,9,9,9,0,0.0026290000000000003,0.002296,0.0018568927001849085,0.0026290000000000003,0.002296,0.0018568927001849085,0.0,0.0,0.0,0
subset_cardinality,subset_cardinality_bw10,static_weighted_glucose,3,3,9,9,9,9,9,0,0.0998774232550727,0.09057776225280761,0.017800644663927178,0.001683777777777778,0.001357,0.0015576554318733151,0.0,0.0,0.0,0
subset_cardinality,subset_cardinality_bw10,cached_trace_no_adapter_final,3,3,9,9,9,9,9,9,0.10212545784966813,0.09263696335953474,0.017297712961008817,0.001683777777777778,0.001357,0.0015576554318733151,0.0015201111111111112,0.0,41.0,9
subset_cardinality,subset_cardinality_bw10,event_adapter_final,3,3,9,9,9,9,9,9,0.10466215783135759,0.0954305103417635,0.015473630144298417,0.0014454444444444445,0.001268,0.0012448309233698278,0.0015201111111111112,0.0027750333150227866,41.0,9
subset_cardinality,subset_cardinality_bw12,plain_unguided_glucose,3,3,9,9,9,9,9,0,0.0021780000000000002,0.00072,0.0022148343053149597,0.0021780000000000002,0.00072,0.0022148343053149597,0.0,0.0,0.0,0
subset_cardinality,subset_cardinality_bw12,neutral_weighted_glucose,3,3,9,9,9,9,9,0,0.004177555555555556,0.003539,0.0016718579568186342,0.004177555555555556,0.003539,0.0016718579568186342,0.0,0.0,0.0,0
subset_cardinality,subset_cardinality_bw12,static_weighted_glucose,3,3,9,9,9,9,9,0,0.058198422661675346,0.042598477416992186,0.03429970923045649,0.0032714444444444444,0.002954,0.0016181016741162394,0.0,0.0,0.0,0
subset_cardinality,subset_cardinality_bw12,cached_trace_no_adapter_final,3,3,9,9,9,9,9,9,0.06065557583667173,0.04431035602635145,0.03353071625028578,0.0032714444444444444,0.002954,0.0016181016741162394,0.0017097777777777777,0.0,49.0,9
subset_cardinality,subset_cardinality_bw12,event_adapter_final,3,3,9,9,9,9,9,9,0.0625347992253436,0.045026430321395396,0.034377920440710454,0.0029182222222222227,0.002732,0.0016519071385657379,0.0017097777777777777,0.002232445610894097,49.0,9
subset_cardinality,subset_cardinality_bw8,plain_unguided_glucose,3,3,9,9,9,9,9,0,0.0016569999999999998,0.001683,0.0007926687517494303,0.0016569999999999998,0.001683,0.0007926687517494303,0.0,0.0,0.0,0
subset_cardinality,subset_cardinality_bw8,neutral_weighted_glucose,3,3,9,9,9,9,9,0,0.0016488888888888888,0.001778,0.000966637528296471,0.0016488888888888888,0.001778,0.000966637528296471,0.0,0.0,0.0,0
subset_cardinality,subset_cardinality_bw8,static_weighted_glucose,3,3,9,9,9,9,9,0,0.034145311253865565,0.034274831176757815,0.004491698679729838,0.0008516666666666667,0.000714,0.0008803811674496449,0.0,0.0,0.0,0
subset_cardinality,subset_cardinality_bw8,cached_trace_no_adapter_final,3,3,9,9,9,9,9,9,0.03612784578345882,0.03584959974741936,0.004678960441845837,0.0008516666666666667,0.000714,0.0008803811674496449,0.0012376666666666666,0.0,33.0,9
subset_cardinality,subset_cardinality_bw8,event_adapter_final,3,3,9,9,9,9,9,9,0.03881899754228857,0.038587724195957185,0.005317411276454371,0.0015816666666666668,0.001845,0.0012889265882896513,0.0012376666666666666,0.0019611517588297525,33.0,9
