Unnamed: 0,restarts,conflicts,decisions,propagations,CPU time,Result,cnf_id,sample_id,file,final GPU time,refinement CPU time,refinement GPU time,GPU time,time,file_key,solved,method,batch
31,2.0,1699083.0,1942832.0,97152381.0,59.9814,INDETERMINATE,31,0,data/eval_batches/3sat/400/batch0/3sat_126.cnf,0.0066938400268554,0.0659879999999999,1.030625581741333,1.0373194217681885,61.08470742176819,3sat_126.cnf,False,pairwise_veto_actual,0
32,2.0,1655460.0,1905026.0,93276703.0,59.9823,INDETERMINATE,32,0,data/eval_batches/3sat/400/batch0/3sat_127.cnf,0.0066938400268554,0.081912,1.030625581741333,1.0373194217681885,61.10153142176819,3sat_127.cnf,False,pairwise_veto_actual,0
33,2.0,238642.0,275833.0,14368684.0,7.00887,SATISFIABLE,33,0,data/eval_batches/3sat/400/batch0/3sat_128.cnf,0.0066938400268554,0.087041,1.030625581741333,1.0373194217681885,8.13323042176819,3sat_128.cnf,True,pairwise_veto_actual,0
34,1.0,28034.0,33114.0,1750425.0,0.647632,SATISFIABLE,34,0,data/eval_batches/3sat/400/batch0/3sat_129.cnf,0.0066938400268554,0.083455,1.030625581741333,1.0373194217681885,1.7684064217681883,3sat_129.cnf,True,pairwise_veto_actual,0
35,2.0,1657004.0,1893890.0,96171873.0,59.9803,INDETERMINATE,35,0,data/eval_batches/3sat/400/batch0/3sat_13.cnf,0.0066938400268554,0.073707,1.030625581741333,1.0373194217681885,61.09132642176819,3sat_13.cnf,False,pairwise_veto_actual,0
36,2.0,121568.0,139021.0,7304329.0,3.71024,SATISFIABLE,36,0,data/eval_batches/3sat/400/batch0/3sat_130.cnf,0.0066938400268554,0.06656,1.030625581741333,1.0373194217681885,4.814119421768188,3sat_130.cnf,True,pairwise_veto_actual,0
37,1.0,82086.0,96037.0,5035591.0,2.67992,SATISFIABLE,37,0,data/eval_batches/3sat/400/batch0/3sat_131.cnf,0.0066938400268554,0.075333,1.030625581741333,1.0373194217681885,3.7925724217681887,3sat_131.cnf,True,pairwise_veto_actual,0
38,1.0,2692.0,3354.0,172420.0,0.044347,SATISFIABLE,38,0,data/eval_batches/3sat/400/batch0/3sat_132.cnf,0.0066938400268554,0.079343,1.030625581741333,1.0373194217681885,1.1610094217681886,3sat_132.cnf,True,pairwise_veto_actual,0
39,2.0,1647632.0,1901740.0,95611706.0,59.9847,INDETERMINATE,39,0,data/eval_batches/3sat/400/batch0/3sat_133.cnf,0.0066938400268554,0.067812,1.030625581741333,1.0373194217681885,61.08983142176819,3sat_133.cnf,False,pairwise_veto_actual,0
40,2.0,1639799.0,1875247.0,91236650.0,59.9732,INDETERMINATE,40,0,data/eval_batches/3sat/400/batch0/3sat_134.cnf,0.0051047801971435,0.059168,0.3548381328582763,0.3599429130554199,60.39231091305542,3sat_134.cnf,False,pairwise_veto_actual,0
