warmup_conflicts,checkpoint_order,source_csv,repeat_id,base_instance_id,variant,instance_id,family,control_type,scale,benchmark_role,symmetry_strength,num_vars,num_clauses,final_cpu_lim,warmup_cpu_lim,checkpoint,plain_unguided_glucose_final_cpu_time,plain_unguided_glucose_protocol_accounted_time,plain_unguided_glucose_final_decisions,plain_unguided_glucose_final_conflicts,plain_unguided_glucose_final_solved,neutral_weighted_glucose_final_cpu_time,neutral_weighted_glucose_protocol_accounted_time,neutral_weighted_glucose_final_decisions,neutral_weighted_glucose_final_conflicts,neutral_weighted_glucose_final_solved,static_weighted_glucose_final_cpu_time,static_weighted_glucose_protocol_accounted_time,static_weighted_glucose_final_decisions,static_weighted_glucose_final_conflicts,static_weighted_glucose_final_solved,cached_trace_no_adapter_final_final_cpu_time,cached_trace_no_adapter_final_protocol_accounted_time,cached_trace_no_adapter_final_final_decisions,cached_trace_no_adapter_final_final_conflicts,cached_trace_no_adapter_final_final_solved,event_adapter_final_final_cpu_time,event_adapter_final_protocol_accounted_time,event_adapter_final_final_decisions,event_adapter_final_final_conflicts,event_adapter_final_final_solved,known_expected_result,event_adapter_final_known_expected_match,warmup_cpu_time,warmup_conflict_count,warmup_decisions,event_state_l2_sum,event_state_nonzero_vars,event_adapter_graph_gate_evidence,event_adapter_graph_gate_open,adapter_inference_wall_time,adapter_cached_final_cpu_delta,adapter_cached_protocol_delta,adapter_plain_final_cpu_delta,adapter_plain_protocol_delta,adapter_cached_decisions_delta,adapter_cached_conflicts_delta,neutral_plain_final_cpu_delta,static_neutral_final_cpu_delta,adapter_cached_final_cpu_improved,adapter_plain_final_cpu_improved,adapter_plain_protocol_improved,search_ok,search_blowup,random_control
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,0,subset_cardinality_bw10,base,subset_cardinality_bw10,subset_cardinality,weak_symmetry,large,main,weak,41,92,10.0,5.0,iter=80,0.001847,0.001847,193.0,141.0,True,0.002018,0.002018,237.0,193.0,True,0.003507,0.3114493904418945,162.0,142.0,True,0.003507,0.3139105787233114,162.0,142.0,True,0.003323,0.3792411432374716,188.0,155.0,True,True,True,0.001554,3.0,8.0,94.86821746826172,41,1.0986123085021973,True,0.0655145645141601,-0.000184,0.0653305645141602,0.001476,0.3773941432374716,26.0,13.0,0.0001709999999999,0.001489,True,False,False,False,True,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,0,subset_cardinality_bw10,perm_seed1730,subset_cardinality_bw10_perm1730,subset_cardinality,weak_symmetry,large,main,weak,41,92,10.0,5.0,iter=80,0.001777,0.001777,218.0,167.0,True,0.001723,0.001723,221.0,169.0,True,0.001943,0.3098853904418945,156.0,137.0,True,0.001943,0.3129205218180417,156.0,137.0,True,0.002211,0.3787030863322019,176.0,143.0,True,True,True,0.002171,3.0,10.0,98.69181823730467,41,1.0986123085021973,True,0.0655145645141601,0.0002679999999999,0.0657825645141602,0.0004339999999999,0.3769260863322019,20.0,6.0,-5.400000000000001e-05,0.00022,False,False,False,False,True,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,0,subset_cardinality_bw10,perm_seed1731,subset_cardinality_bw10_perm1731,subset_cardinality,weak_symmetry,large,main,weak,41,92,10.0,5.0,iter=80,0.001372,0.001372,202.0,147.0,True,0.004352,0.004352,247.0,155.0,True,0.001715,0.3096573904418945,203.0,164.0,True,0.001715,0.3105201807135344,203.0,164.0,True,0.0,0.3743197452276945,214.0,153.0,True,True,True,0.0,3.0,7.0,87.48927307128906,41,1.0986123085021973,True,0.0655145645141601,-0.001715,0.0637995645141601,-0.001372,0.3729477452276945,11.0,-11.0,0.00298,-0.002637,True,True,False,False,True,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,0,subset_cardinality_bw12,base,subset_cardinality_bw12,subset_cardinality,weak_symmetry,large,main,weak,49,108,10.0,5.0,iter=80,0.001974,0.001974,442.0,342.0,True,0.002899,0.002899,491.0,414.0,True,0.00058,0.3085223904418945,384.0,312.0,True,0.00058,0.3109385995105505,384.0,312.0,True,0.000602,0.3764751640247106,425.0,309.0,True,True,True,0.001531,3.0,12.0,104.73371887207033,49,0.6931471824645996,True,0.0655145645141601,2.1999999999999996e-05,0.0655365645141601,-0.001372,0.3745011640247106,41.0,-3.0,0.000925,-0.002319,False,True,False,False,True,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,0,subset_cardinality_bw12,perm_seed1730,subset_cardinality_bw12_perm1730,subset_cardinality,weak_symmetry,large,main,weak,49,108,10.0,5.0,iter=80,0.001933,0.001933,440.0,329.0,True,0.0,0.0,397.0,314.0,True,0.002681,0.046560747390747,343.0,268.0,True,0.002681,0.0486229427300095,343.0,268.0,True,0.005147,0.0809553997154831,388.0,311.0,True,True,True,0.001176,3.0,9.0,101.82083892822266,49,1.0986123085021973,True,0.0298664569854736,0.002466,0.0323324569854736,0.003214,0.0790223997154831,45.0,43.0,-0.001933,0.002681,False,False,False,False,True,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,0,subset_cardinality_bw12,perm_seed1731,subset_cardinality_bw12_perm1731,subset_cardinality,weak_symmetry,large,main,weak,49,108,10.0,5.0,iter=80,0.00174,0.00174,393.0,297.0,True,0.002703,0.002703,439.0,311.0,True,0.002095,0.045974747390747,363.0,285.0,True,0.002095,0.0486885813159346,363.0,285.0,True,0.003299,0.0797590383014082,348.0,296.0,True,True,True,0.001836,3.0,11.0,104.3914794921875,49,1.0986123085021973,True,0.0298664569854736,0.0012039999999999,0.0310704569854735,0.0015589999999999,0.0780190383014081,-15.0,11.0,0.000963,-0.000608,False,False,False,False,True,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,0,subset_cardinality_bw8,base,subset_cardinality_bw8,subset_cardinality,weak_symmetry,medium,main,weak,33,76,10.0,5.0,iter=80,0.000925,0.000925,89.0,67.0,True,0.000433,0.000433,106.0,76.0,True,0.001598,0.045477747390747,84.0,69.0,True,0.001598,0.0479982576019763,84.0,69.0,True,0.0,0.07626671458745,94.0,76.0,True,True,True,0.001684,3.0,13.0,75.20963287353516,33,1.0986123085021973,True,0.0298664569854736,-0.001598,0.0282684569854737,-0.000925,0.07534171458745,10.0,7.0,-0.000492,0.001165,True,True,False,False,True,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,0,subset_cardinality_bw8,perm_seed1730,subset_cardinality_bw8_perm1730,subset_cardinality,weak_symmetry,medium,main,weak,33,76,10.0,5.0,iter=80,0.000925,0.000925,110.0,76.0,True,0.000763,0.000763,127.0,80.0,True,0.0,0.043879747390747,100.0,79.0,True,0.0,0.0469198286550045,100.0,79.0,True,0.001817,0.0786032856404781,119.0,76.0,True,True,True,0.002183,3.0,15.0,80.51530456542969,33,1.0986123085021973,True,0.0298664569854736,0.001817,0.0316834569854736,0.000892,0.0776782856404781,19.0,-3.0,-0.000162,-0.000763,False,False,False,False,True,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,0,subset_cardinality_bw8,perm_seed1731,subset_cardinality_bw8_perm1731,subset_cardinality,weak_symmetry,medium,main,weak,33,76,10.0,5.0,iter=80,0.000919,0.000919,91.0,70.0,True,0.000417,0.000417,102.0,79.0,True,0.001502,0.045381747390747,81.0,70.0,True,0.001502,0.048004779687643,81.0,70.0,True,0.003216,0.0795852366731166,91.0,76.0,True,True,True,0.001745,3.0,12.0,79.57261657714844,33,1.0986123085021973,True,0.0298664569854736,0.001714,0.0315804569854735,0.002297,0.0786662366731165,10.0,6.0,-0.000502,0.001085,False,False,False,False,True,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,k10_color9,base,k10_color9,complete_coloring,strong_symmetry,large,main,strong,90,775,10.0,5.0,iter=80,4.22928,4.22928,340861.0,314066.0,True,4.34177,4.34177,322229.0,299168.0,True,4.15843,5.642456908874512,321840.0,298649.0,True,4.15843,5.656695304358423,321840.0,298649.0,True,3.82891,5.3844801635198,340002.0,317794.0,True,True,True,0.009297,3.0,9.0,195.45620727539065,90,1.0986123085021973,True,0.0573048591613769,-0.32952,-0.2722151408386226,-0.4003700000000001,1.1552001635198,18162.0,19145.0,0.1124900000000002,-0.1833400000000002,True,True,False,False,True,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,k10_color9,perm_seed1730,k10_color9_perm1730,complete_coloring,strong_symmetry,large,main,strong,90,775,10.0,5.0,iter=80,4.96932,4.96932,413643.0,382655.0,True,4.38083,4.38083,283792.0,262594.0,True,3.91832,5.402346908874511,247778.0,229737.0,True,3.91832,5.407848646187782,247778.0,229737.0,True,3.70481,5.25164350534916,333128.0,310050.0,True,True,True,0.003705,3.0,9.0,194.30953979492188,90,1.0986123085021973,True,0.0573048591613769,-0.2135099999999998,-0.1562051408386215,-1.2645099999999996,0.2823235053491606,85350.0,80313.0,-0.5884900000000002,-0.4625099999999995,True,True,False,False,True,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,k10_color9,perm_seed1731,k10_color9_perm1731,complete_coloring,strong_symmetry,large,main,strong,90,775,10.0,5.0,iter=80,4.07561,4.07561,340033.0,312592.0,True,3.90351,3.90351,290369.0,269757.0,True,4.45069,5.934716908874512,290369.0,269757.0,True,4.45069,5.944054778514087,290369.0,269757.0,True,4.34704,5.897709637675463,331745.0,312573.0,True,True,True,0.007653,3.0,9.0,193.47189331054688,90,1.0986123085021973,True,0.0573048591613769,-0.10365,-0.0463451408386239,0.2714299999999996,1.8220996376754632,41376.0,42816.0,-0.1721000000000003,0.54718,True,False,False,False,True,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,k8_color7,base,k8_color7,complete_coloring,strong_symmetry,large,main,strong,56,372,10.0,5.0,iter=80,0.046659,0.046659,6158.0,5600.0,True,0.035991,0.035991,5946.0,5440.0,True,0.042184,1.5262109088745115,5946.0,5440.0,True,0.042184,1.5308900969253778,5946.0,5440.0,True,0.03254,1.5785509560867548,5490.0,5053.0,True,True,True,0.003099,3.0,7.0,125.01708984375,56,1.0986123085021973,True,0.0573048591613769,-0.009644,0.0476608591613769,-0.014119,1.5318919560867548,-456.0,-387.0,-0.0106679999999999,0.0061929999999999,True,True,False,True,False,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,k8_color7,perm_seed1730,k8_color7_perm1730,complete_coloring,strong_symmetry,large,main,strong,56,372,10.0,5.0,iter=80,0.046721,0.046721,6138.0,5624.0,True,0.042603,0.042603,6264.0,5696.0,True,0.050482,1.5345089088745116,6264.0,5696.0,True,0.050482,1.540742048828423,6264.0,5696.0,True,0.039269,1.5868339079898,5686.0,5200.0,True,True,True,0.00464,3.0,7.0,125.1129913330078,56,1.0986123085021973,True,0.0573048591613769,-0.011213,0.046091859161377,-0.007452,1.5401129079898,-578.0,-496.0,-0.0041179999999999,0.0078789999999999,True,True,False,True,False,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,k8_color7,perm_seed1731,k8_color7_perm1731,complete_coloring,strong_symmetry,large,main,strong,56,372,10.0,5.0,iter=80,0.037838,0.037838,5800.0,5271.0,True,0.050357,0.050357,6148.0,5641.0,True,0.056417,1.5404439088745117,6148.0,5641.0,True,0.056417,1.5419920827118754,6148.0,5641.0,True,0.036399,1.5792789418732525,6065.0,5554.0,True,True,True,0.0,3.0,7.0,125.51768493652344,56,1.0986123085021973,True,0.0573048591613769,-0.020018,0.037286859161377,-0.0014389999999999,1.5414409418732524,-83.0,-87.0,0.012519,0.00606,True,True,False,True,False,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,k9_color8,base,k9_color8,complete_coloring,strong_symmetry,large,main,strong,72,549,10.0,5.0,iter=80,0.626779,0.626779,46557.0,43529.0,True,0.813794,0.813794,44352.0,41138.0,True,0.583322,2.067348908874512,43519.0,40436.0,True,0.583322,2.073544371035576,43519.0,40436.0,True,0.435841,1.9833682301969529,39547.0,36846.0,True,True,True,0.004606,3.0,8.0,158.36375427246094,72,1.0986123085021973,True,0.0573048591613769,-0.147481,-0.0901761408386232,-0.190938,1.3565892301969529,-3972.0,-3590.0,0.187015,-0.230472,True,True,False,True,False,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,k9_color8,perm_seed1730,k9_color8_perm1730,complete_coloring,strong_symmetry,large,main,strong,72,549,10.0,5.0,iter=80,0.466164,0.466164,39708.0,36681.0,True,0.819428,0.819428,45794.0,42555.0,True,0.734078,2.218104908874512,45794.0,42555.0,True,0.734078,2.220409731433392,45794.0,42555.0,True,0.434586,1.9782225905947683,44352.0,41061.0,True,True,True,0.000657,3.0,10.0,157.64891052246094,72,1.0986123085021973,True,0.0573048591613769,-0.299492,-0.2421871408386233,-0.031578,1.5120585905947683,-1442.0,-1494.0,0.353264,-0.08535,True,True,False,True,False,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,k9_color8,perm_seed1731,k9_color8_perm1731,complete_coloring,strong_symmetry,large,main,strong,72,549,10.0,5.0,iter=80,0.61907,0.61907,47177.0,43763.0,True,0.827657,0.827657,47579.0,44103.0,True,0.789387,0.8713038090820312,47579.0,44103.0,True,0.789387,0.8769298664560318,47579.0,44103.0,True,0.46112,0.6188625944681168,42307.0,39488.0,True,True,True,0.003962,3.0,8.0,158.0809783935547,72,1.0986123085021973,True,0.0701997280120849,-0.328267,-0.258067271987915,-0.15795,-0.0002074055318832,-5272.0,-4615.0,0.2085869999999999,-0.03827,True,True,True,True,False,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,php_p10_h9,base,php_p10_h9,php,strong_symmetry,large,main,strong,90,775,10.0,5.0,iter=80,4.30218,4.30218,340861.0,314066.0,True,4.5557,4.5557,322229.0,299168.0,True,4.16887,4.250786809082031,321840.0,298649.0,True,4.16887,4.26108288610518,321840.0,298649.0,True,3.84517,4.007582614117265,340002.0,317794.0,True,True,True,0.00862,3.0,9.0,195.45620727539065,90,1.0986123085021973,True,0.0701997280120849,-0.3237000000000001,-0.2535002719879156,-0.4570099999999999,-0.2945973858827351,18162.0,19145.0,0.2535199999999999,-0.3868299999999998,True,True,True,False,True,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,php_p10_h9,perm_seed1730,php_p10_h9_perm1730,php,strong_symmetry,large,main,strong,90,775,10.0,5.0,iter=80,4.94053,4.94053,413643.0,382655.0,True,4.18815,4.18815,283792.0,262594.0,True,3.95603,4.037946809082031,247778.0,229737.0,True,3.95603,4.043909721975982,247778.0,229737.0,True,3.69166,3.8497394499880673,333128.0,310050.0,True,True,True,0.004346,3.0,9.0,194.30953979492188,90,1.0986123085021973,True,0.0701997280120849,-0.26437,-0.194170271987915,-1.2488699999999997,-1.0907905500119326,85350.0,80313.0,-0.7523799999999996,-0.2321200000000001,True,True,True,False,True,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,php_p10_h9,perm_seed1731,php_p10_h9_perm1731,php,strong_symmetry,large,main,strong,90,775,10.0,5.0,iter=80,4.14839,4.14839,340033.0,312592.0,True,4.12488,4.12488,290369.0,269757.0,True,3.90939,3.991306809082032,290369.0,269757.0,True,3.90939,3.9981610217769146,290369.0,269757.0,True,4.26114,4.420110749789,331745.0,312573.0,True,True,True,0.005187,3.0,9.0,193.47189331054688,90,1.0986123085021973,True,0.0701997280120849,0.35175,0.4219497280120854,0.1127500000000001,0.2717207497889999,41376.0,42816.0,-0.0235099999999999,-0.2154899999999999,False,False,False,False,True,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,php_p9_h8,base,php_p9_h8,php,strong_symmetry,large,main,strong,72,549,10.0,5.0,iter=80,0.705729,0.705729,46557.0,43529.0,True,0.707195,0.707195,44352.0,41138.0,True,0.652947,0.7348638090820313,43519.0,40436.0,True,0.652947,0.7371163455389143,43519.0,40436.0,True,0.444066,0.5984350735509991,39547.0,36846.0,True,True,True,0.00066,3.0,8.0,158.36375427246094,72,1.0986123085021973,True,0.0701997280120849,-0.208881,-0.1386812719879151,-0.261663,-0.1072939264490009,-3972.0,-3590.0,0.0014659999999999,-0.0542479999999999,True,True,True,True,False,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,php_p9_h8,perm_seed1730,php_p9_h8_perm1730,php,strong_symmetry,large,main,strong,72,549,10.0,5.0,iter=80,0.483273,0.483273,39708.0,36681.0,True,0.655086,0.655086,45794.0,42555.0,True,0.789576,0.8714928090820312,45794.0,42555.0,True,0.789576,0.8736365906290411,45794.0,42555.0,True,0.436984,0.5912443186411261,44352.0,41061.0,True,True,True,0.000531,3.0,10.0,157.64891052246094,72,1.0986123085021973,True,0.0701997280120849,-0.3525919999999999,-0.2823922719879149,-0.046289,0.1079713186411261,-1442.0,-1494.0,0.1718129999999999,0.13449,True,True,False,True,False,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,php_p9_h8,perm_seed1731,php_p9_h8_perm1731,php,strong_symmetry,large,main,strong,72,549,10.0,5.0,iter=80,0.625922,0.625922,47177.0,43763.0,True,0.793995,0.793995,47579.0,44103.0,True,0.772327,0.8542438090820312,47579.0,44103.0,True,0.772327,0.8582244837978482,47579.0,44103.0,True,0.467414,0.6235112118099332,42307.0,39488.0,True,True,True,0.002363,3.0,8.0,158.0809783935547,72,1.0986123085021973,True,0.0701997280120849,-0.304913,-0.234713271987915,-0.1585079999999999,-0.0024107881900667,-5272.0,-4615.0,0.168073,-0.021668,True,True,True,True,False,False
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,random_3sat_control_v160_c704_seed2615,base,random_3sat_control_v160_c704_seed2615,random_3sat_control,non_symmetric_control,large,control,none,160,704,10.0,5.0,iter=80,0.072634,0.072634,6771.0,5767.0,True,0.053549,0.053549,5702.0,4813.0,True,0.053684,0.1356008090820312,4859.0,4212.0,True,0.053684,0.1382312903152704,4859.0,4212.0,True,0.056028,0.2107750183273553,5183.0,4431.0,True,False,False,0.000799,3.0,22.0,360.5569458007813,160,1.0986123085021973,True,0.0701997280120849,0.0023439999999999,0.0725437280120848,-0.016606,0.1381410183273552,324.0,219.0,-0.019085,0.000135,False,True,False,False,True,True
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,random_3sat_control_v160_c704_seed2615,perm_seed1730,random_3sat_control_v160_c704_seed2615_perm1730,random_3sat_control,non_symmetric_control,large,control,none,160,704,10.0,5.0,iter=80,0.096867,0.096867,8522.0,7299.0,True,0.091664,0.091664,7934.0,6809.0,True,0.045953,0.1996214036254882,4602.0,4008.0,True,0.045953,0.2070754401354789,4602.0,4008.0,True,0.050701,0.2917175059924126,5196.0,4419.0,True,False,False,0.00535,3.0,22.0,363.3272399902344,160,1.0986123085021973,True,0.0798940658569336,0.004748,0.0846420658569336,-0.0461659999999999,0.1948505059924126,594.0,411.0,-0.0052029999999999,-0.0457109999999999,False,True,False,False,True,True
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,random_3sat_control_v160_c704_seed2615,perm_seed1731,random_3sat_control_v160_c704_seed2615_perm1731,random_3sat_control,non_symmetric_control,large,control,none,160,704,10.0,5.0,iter=80,0.054737,0.054737,5676.0,4847.0,True,0.10357,0.10357,8017.0,6851.0,True,0.051264,0.2049324036254882,4961.0,4384.0,True,0.051264,0.2077123974117636,4961.0,4384.0,True,0.053342,0.2896844632686972,5272.0,4483.0,True,False,False,0.000416,3.0,22.0,364.4381408691406,160,1.0986123085021973,True,0.0798940658569336,0.002078,0.0819720658569335,-0.001395,0.2349474632686971,311.0,99.0,0.0488329999999999,-0.052306,False,True,False,False,True,True
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,random_3sat_control_v180_c760_seed3301,base,random_3sat_control_v180_c760_seed3301,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,iter=80,0.492491,0.492491,27442.0,23617.0,True,0.150815,0.150815,10470.0,8910.0,True,0.006337,0.1600054036254883,693.0,567.0,True,0.006337,0.162583054577589,693.0,567.0,True,0.193715,0.4298551204345226,15298.0,13270.0,True,False,False,0.000381,3.0,28.0,430.4636840820313,180,1.0986123085021973,True,0.0798940658569336,0.187378,0.2672720658569336,-0.298776,-0.0626358795654773,14605.0,12703.0,-0.341676,-0.144478,False,True,True,False,True,True
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,random_3sat_control_v180_c760_seed3301,perm_seed1730,random_3sat_control_v180_c760_seed3301_perm1730,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,iter=80,1.05496,1.05496,47649.0,41152.0,True,0.092383,0.092383,7421.0,6253.0,True,0.011455,0.1651234036254882,643.0,525.0,True,0.011455,0.1699133341152668,643.0,525.0,True,0.159957,0.3983093999722004,13143.0,11385.0,True,False,False,0.002972,3.0,28.0,431.2578125,180,1.0986123085021973,True,0.0798940658569336,0.148502,0.2283960658569336,-0.8950029999999999,-0.6566506000277995,12500.0,10860.0,-0.962577,-0.080928,False,True,True,False,True,True
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,random_3sat_control_v180_c760_seed3301,perm_seed1731,random_3sat_control_v180_c760_seed3301_perm1731,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,iter=80,0.487268,0.487268,27197.0,23469.0,True,0.129766,0.129766,9011.0,7714.0,True,0.009819,0.1634874036254882,590.0,484.0,True,0.009819,0.1708211479693651,590.0,484.0,True,0.177117,0.4180132138262987,14239.0,12341.0,True,False,False,0.005531,3.0,28.0,430.8958129882813,180,1.0986123085021973,True,0.0798940658569336,0.167298,0.2471920658569336,-0.3101509999999999,-0.0692547861737012,13649.0,11857.0,-0.357502,-0.119947,False,True,True,False,True,True
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,random_3sat_control_v220_c928_seed3303,base,random_3sat_control_v220_c928_seed3303,random_3sat_control,non_symmetric_control,large,control,none,220,928,10.0,5.0,iter=80,0.722669,0.722669,30277.0,25994.0,True,0.47937,0.47937,22265.0,19025.0,True,0.00209,0.1557584036254883,62.0,4.0,True,0.00209,0.1613377874450087,62.0,4.0,True,0.014041,0.2531828533019423,417.0,310.0,True,False,False,0.003607,3.0,39.0,455.798828125,220,1.0986123085021973,True,0.0798940658569336,0.011951,0.0918450658569335,-0.708628,-0.4694861466980577,355.0,306.0,-0.243299,-0.47728,False,True,True,False,True,True
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,random_3sat_control_v220_c928_seed3303,perm_seed1730,random_3sat_control_v220_c928_seed3303_perm1730,random_3sat_control,non_symmetric_control,large,control,none,220,928,10.0,5.0,iter=80,1.42932,1.42932,52742.0,45477.0,True,0.218942,0.218942,13039.0,11071.0,True,0.002192,0.1558604036254882,62.0,4.0,True,0.002192,0.1636759182132482,62.0,4.0,True,0.008678,0.2500559840701818,309.0,219.0,True,False,False,0.005915,3.0,39.0,453.5053405761719,220,1.0986123085021973,True,0.0798940658569336,0.006486,0.0863800658569336,-1.420642,-1.1792640159298182,247.0,215.0,-1.210378,-0.21675,False,True,True,False,True,True
3,80.0,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc3_per_instance.csv,1,random_3sat_control_v220_c928_seed3303,perm_seed1731,random_3sat_control_v220_c928_seed3303_perm1731,random_3sat_control,non_symmetric_control,large,control,none,220,928,10.0,5.0,iter=80,0.063813,0.063813,4930.0,4147.0,True,0.361229,0.361229,19684.0,16814.0,True,0.006057,0.1597254036254883,63.0,4.0,True,0.006057,0.1667050871449113,63.0,4.0,True,0.006988,0.2475301530018449,434.0,307.0,True,False,False,0.005062,3.0,39.0,458.748046875,220,1.0986123085021973,True,0.0798940658569336,0.000931,0.0808250658569335,-0.0568249999999999,0.1837171530018448,371.0,303.0,0.297416,-0.355172,False,True,False,False,True,True
