size,split,file_key,base_result,base_solved,base_time,base_cpu_time,base_gpu_time,base_conflicts,base_decisions,base_propagations,old_result,old_solved,old_time,old_cpu_time,old_gpu_time,old_conflicts,old_decisions,old_propagations,pairwise_result,pairwise_solved,pairwise_time,pairwise_cpu_time,pairwise_gpu_time,pairwise_conflicts,pairwise_decisions,pairwise_propagations,new_result,new_solved,new_time,new_cpu_time,new_gpu_time,new_conflicts,new_decisions,new_propagations,delta_time_vs_base,delta_conflicts_vs_base,outcome_vs_base,delta_time_vs_old,delta_conflicts_vs_old,outcome_vs_old,delta_time_vs_pairwise,delta_conflicts_vs_pairwise,outcome_vs_pairwise,difficulty_bucket
400,data/test/3sat/400,3sat_189.cnf,INDETERMINATE,False,60.75317826652527,59.979,0.7741782665252686,1648881.0,1882829.0,94423451.0,SATISFIABLE,True,14.820281207504271,13.7697,0.9777162075042723,486885.0,560599.0,28846336.0,INDETERMINATE,False,60.890516436340334,59.9842,0.829289436340332,1597394.0,1824865.0,91549919.0,SATISFIABLE,True,14.698537058288574,13.786,0.8397550582885742,486885.0,560599.0,28846336.0,-46.054641208236696,-1161996.0,recovered_timeout,-0.1217441492156972,0.0,faster_both_solved,-46.19197937805176,-1110509.0,recovered_timeout,timeout
400,data/test/3sat/400,3sat_19.cnf,SATISFIABLE,True,3.609918266525269,2.83574,0.7741782665252686,89648.0,102340.0,5281405.0,SATISFIABLE,True,3.909932207504272,2.85663,0.9777162075042723,89648.0,102340.0,5281405.0,SATISFIABLE,True,3.891597436340332,3.00198,0.829289436340332,89648.0,102340.0,5281405.0,SATISFIABLE,True,1.8683180582885743,0.967349,0.8397550582885742,32619.0,37875.0,1910478.0,-1.7416002082366946,-57029.0,faster_both_solved,-2.0416141492156976,-57029.0,faster_both_solved,-2.0232793780517575,-57029.0,faster_both_solved,easy(<10s)
400,data/test/3sat/400,3sat_190.cnf,SATISFIABLE,True,0.7905892665252685,0.016411,0.7741782665252686,1353.0,1762.0,87323.0,SATISFIABLE,True,1.0468322075042724,0.014605,0.9777162075042723,1353.0,1762.0,87323.0,SATISFIABLE,True,0.921979436340332,0.028341,0.829289436340332,1353.0,1762.0,87323.0,SATISFIABLE,True,0.9180790582885742,0.024501,0.8397550582885742,1353.0,1762.0,87323.0,0.12748979176330566,0.0,slower_both_solved,-0.12875314921569825,0.0,faster_both_solved,-0.0039003780517578024,0.0,tie_both_solved,easy(<10s)
400,data/test/3sat/400,3sat_191.cnf,INDETERMINATE,False,60.76017826652527,59.986,0.7741782665252686,1720160.0,1952076.0,96552821.0,INDETERMINATE,False,61.04744520750428,59.9891,0.9777162075042723,1704406.0,1956602.0,94649726.0,INDETERMINATE,False,60.884575436340334,59.9802,0.829289436340332,1649667.0,1894023.0,91725030.0,INDETERMINATE,False,60.88753105828857,59.9771,0.8397550582885742,1721107.0,1975462.0,95532177.0,0.1273527917633004,947.0,both_timeout,-0.1599141492157088,16701.0,both_timeout,0.002955621948238729,71440.0,both_timeout,timeout
400,data/test/3sat/400,3sat_192.cnf,INDETERMINATE,False,60.76367826652527,59.9895,0.7741782665252686,1680466.0,1935860.0,94658282.0,INDETERMINATE,False,61.02190520750428,59.9731,0.9777162075042723,1680945.0,1936431.0,94684052.0,INDETERMINATE,False,60.88433443634033,59.9989,0.829289436340332,1635340.0,1884694.0,92120234.0,INDETERMINATE,False,60.892573058288576,59.982,0.8397550582885742,1670355.0,1924345.0,94095737.0,0.1288947917633081,-10111.0,both_timeout,-0.12933214921570624,-10590.0,both_timeout,0.008238621948244429,35015.0,both_timeout,timeout
400,data/test/3sat/400,3sat_193.cnf,INDETERMINATE,False,60.75697826652527,59.9828,0.7741782665252686,1696108.0,1932760.0,97506048.0,INDETERMINATE,False,61.02962320750427,59.9767,0.9777162075042723,1660792.0,1892689.0,95567821.0,INDETERMINATE,False,60.89428043634034,59.9836,0.829289436340332,1643233.0,1872864.0,94603211.0,INDETERMINATE,False,60.891887058288575,59.9856,0.8397550582885742,1655824.0,1887059.0,95289509.0,0.1349087917633014,-40284.0,both_timeout,-0.13773614921569788,-4968.0,both_timeout,-0.0023933780517637615,12591.0,both_timeout,timeout
400,data/test/3sat/400,3sat_194.cnf,INDETERMINATE,False,60.76657826652527,59.9924,0.7741782665252686,1647161.0,1868902.0,93307516.0,INDETERMINATE,False,61.04064720750427,59.991,0.9777162075042723,1627405.0,1846533.0,92223057.0,INDETERMINATE,False,60.87048843634034,59.9607,0.829289436340332,1572362.0,1784594.0,89213413.0,INDETERMINATE,False,60.88910805828857,59.9841,0.8397550582885742,1633606.0,1853560.0,92566878.0,0.12252979176329859,-13555.0,both_timeout,-0.15153914921570077,6201.0,both_timeout,0.018619621948232634,61244.0,both_timeout,timeout
400,data/test/3sat/400,3sat_195.cnf,INDETERMINATE,False,60.75497826652527,59.9808,0.7741782665252686,1785240.0,2036579.0,103794438.0,INDETERMINATE,False,61.04289820750427,59.9911,0.9777162075042723,1777091.0,2027316.0,103317376.0,INDETERMINATE,False,60.88377443634033,59.9821,0.829289436340332,1719186.0,1961060.0,99980821.0,INDETERMINATE,False,60.903870058288575,59.9792,0.8397550582885742,1785964.0,2037411.0,103837802.0,0.14889179176330458,724.0,both_timeout,-0.13902814921569728,8873.0,both_timeout,0.020095621948243547,66778.0,both_timeout,timeout
400,data/test/3sat/400,3sat_196.cnf,SATISFIABLE,True,25.112878266525268,24.3387,0.7741782665252686,885139.0,1017689.0,51832819.0,SATISFIABLE,True,10.317234207504272,9.25905,0.9777162075042723,339864.0,392433.0,20520894.0,SATISFIABLE,True,10.372671436340331,9.48022,0.829289436340332,339864.0,392433.0,20520894.0,SATISFIABLE,True,26.11590105828857,25.1966,0.8397550582885742,885139.0,1017689.0,51832819.0,1.0030227917633034,0.0,slower_both_solved,15.798666850784299,545275.0,slower_both_solved,15.74322962194824,545275.0,slower_both_solved,medium(10-30s)
400,data/test/3sat/400,3sat_197.cnf,INDETERMINATE,False,60.75387826652527,59.9797,0.7741782665252686,1744001.0,1988325.0,97647571.0,INDETERMINATE,False,61.02923620750427,59.9783,0.9777162075042723,1707714.0,1954807.0,96482701.0,INDETERMINATE,False,60.893544436340335,59.9942,0.829289436340332,1650730.0,1889004.0,93297428.0,INDETERMINATE,False,60.88698005828857,59.9781,0.8397550582885742,1739816.0,1983583.0,97415587.0,0.13310179176330195,-4185.0,both_timeout,-0.1422561492156973,32102.0,both_timeout,-0.006564378051763242,89086.0,both_timeout,timeout
