cadical_result,cadical_solved,cadical_time,cadical_wall_time,file,file_key,local_actual_wall_time,local_cpu_time_reported,local_external_timeout,local_result,local_solved,local_stage,local_total_time_reported,local_wall_time,portfolio_solved,portfolio_time
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_165.cnf,3sat_165.cnf,0.3000415270216763,0.016157,False,SATISFIABLE,True,final,0.15159665757751464,0.3000415270216763,True,0.3000415270216763
UNKNOWN,False,55.0,55.0073467399925,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_166.cnf,3sat_166.cnf,5.0346910040825605,4.750709688756615,True,TIMEOUT,False,final,4.87872027324453,5.0,False,60.0
SATISFIABLE,True,7.578655602876097,7.578655602876097,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_167.cnf,3sat_167.cnf,5.036450196057558,4.7425212780945,True,TIMEOUT,False,final,4.880566897265643,5.0,True,12.578655602876097
UNKNOWN,False,55.0,55.00687532220036,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_168.cnf,3sat_168.cnf,5.035721295978874,4.749676825013012,True,TIMEOUT,False,final,4.884443761628002,5.0,False,60.0
UNKNOWN,False,55.0,55.0047655091621,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_169.cnf,3sat_169.cnf,5.03598896600306,4.743287114892155,True,TIMEOUT,False,final,4.8694279775783125,5.0,False,60.0
UNKNOWN,False,55.0,55.00661239074543,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_17.cnf,3sat_17.cnf,5.034656991250813,4.747516630683094,True,TIMEOUT,False,final,4.879865886160999,5.0,False,60.0
UNKNOWN,False,55.0,55.00634609814733,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_170.cnf,3sat_170.cnf,5.036515516228974,4.75097100995481,True,TIMEOUT,False,final,4.879383085348487,5.0,False,60.0
UNKNOWN,False,55.0,55.00643625110388,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_171.cnf,3sat_171.cnf,5.0344085288234055,4.740520078223199,True,TIMEOUT,False,final,4.879015846533745,5.0,False,60.0
UNKNOWN,False,55.0,55.007530715782195,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_172.cnf,3sat_172.cnf,5.035635180771351,4.7446942469105124,True,TIMEOUT,False,final,4.882782763664663,5.0,False,60.0
UNKNOWN,False,55.0,55.007175545208156,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_173.cnf,3sat_173.cnf,5.03677515918389,4.590723931789398,True,TIMEOUT,False,final,4.727420800518036,5.0,False,60.0
UNKNOWN,False,55.0,55.00780771393329,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_174.cnf,3sat_174.cnf,5.037303050979972,4.738877514842898,True,TIMEOUT,False,final,4.877153710384279,5.0,False,60.0
SATISFIABLE,True,15.348296750802547,15.348296750802547,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_175.cnf,3sat_175.cnf,5.036518516018987,4.742787226103246,True,TIMEOUT,False,final,4.875634250318944,5.0,True,20.348296750802547
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_176.cnf,3sat_176.cnf,1.4702603709883988,1.16035,False,SATISFIABLE,True,final,1.3013899522705077,1.4702603709883988,True,1.4702603709883988
UNKNOWN,False,55.0,55.00710315071046,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_177.cnf,3sat_177.cnf,5.036789590958506,4.745227076113224,True,TIMEOUT,False,final,4.874596353121281,5.0,False,60.0
