file_key,one_shot_solved_seeds,one_shot_solved,one_shot_time_mean,one_shot_time_std,one_shot_result_values,online_solved_seeds,online_solved,online_time_mean,online_time_std,online_result_values,old_compact_solved_seeds,old_compact_solved,old_compact_time_mean,old_compact_time_std,old_compact_result_values,local_correction_solved_seeds,local_correction_solved,local_correction_time_mean,local_correction_time_std,local_correction_result_values,pattern,pattern_label,stable_across_seeds_all_methods,old_minus_online_time_mean,local_minus_online_time_mean,local_minus_old_time_mean,cadical_result,cadical_solved,cadical_time,cadical_wall_time,external_timeout_x,returncode_x,file,local_stage1_solved,Result,stage2_solved,stage2_time,wall_time,external_timeout_y,returncode_y,stage2_run,portfolio_solved,portfolio_time,mode,first_cap,second_cap,portfolio_only_vs_cadical,cadical_only_vs_portfolio
3sat_177.cnf,0,False,60.28701319643657,0.0036065225743899,INDETERMINATE,0,False,60.37456890856934,0.0572966513606181,INDETERMINATE,0,False,60.36842656551616,0.0077952532494947,INDETERMINATE,0,False,60.41022557313537,0.0079492290641337,INDETERMINATE,0000,p0000,True,-0.0061423430531775,0.0356566645660336,0.0417990076192111,UNKNOWN,False,60.0,60.00772507395595,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_177.cnf,False,UNKNOWN,False,55.0,55.0051409387961,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_178.cnf,0,False,60.291679863103234,0.0119526280607751,INDETERMINATE,0,False,60.38871424190267,0.0526278703069263,INDETERMINATE,0,False,60.37821423218282,0.0120985717373697,INDETERMINATE,0,False,60.411294906468704,0.0165170182101631,INDETERMINATE,0000,p0000,True,-0.0105000097198484,0.0225806645660355,0.033080674285884,UNKNOWN,False,60.0,60.0082489810884,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_178.cnf,False,UNKNOWN,False,55.0,55.00628720317036,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_179.cnf,0,False,60.291546529769896,0.0141205400228975,INDETERMINATE,0,False,60.38600024190267,0.0533084978544139,INDETERMINATE,0,False,60.38355456551616,0.0021183138630982,INDETERMINATE,0,False,60.41037790646871,0.0240951542785412,INDETERMINATE,0000,p0000,True,-0.0024456763865146,0.0243776645660389,0.0268233409525535,SATISFIABLE,True,6.8405946479178965,6.8405946479178965,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_179.cnf,False,SATISFIABLE,True,5.514884363859892,5.514884363859892,False,10.0,True,True,10.514884363859892,full,5.0,55.0,False,False
3sat_18.cnf,0,False,60.28021124839783,0.0077807356781255,INDETERMINATE,0,False,60.39567660550436,0.0352594193476477,INDETERMINATE,0,False,60.43153031091308,0.0639900842524736,INDETERMINATE,0,False,60.37757800723775,0.0422984083653262,INDETERMINATE,0000,p0000,True,0.0358537054087264,-0.0180985982666044,-0.0539523036753308,UNKNOWN,False,60.0,60.00652806088328,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_18.cnf,False,UNKNOWN,False,55.0,55.00671409396455,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_180.cnf,3,True,17.005244581731162,0.2274340765155828,SATISFIABLE,3,True,16.946111605504356,0.1032835301840382,SATISFIABLE,3,True,17.136593310913085,0.2891418165035028,SATISFIABLE,3,True,17.07397167390442,0.1406118177447335,SATISFIABLE,1111,p1111,True,0.1904817054087288,0.1278600684000643,-0.0626216370086645,SATISFIABLE,True,48.25100433407352,48.25100433407352,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_180.cnf,False,SATISFIABLE,True,36.66575306514278,36.66575306514278,False,10.0,True,True,41.66575306514278,full,5.0,55.0,False,False
3sat_181.cnf,3,True,2.1833245817311604,0.0338872250849064,SATISFIABLE,3,True,2.281155605504354,0.0416594746293574,SATISFIABLE,3,True,2.3040119775797527,0.0534736288014414,SATISFIABLE,3,True,2.257087340571086,0.0332553252002441,SATISFIABLE,1111,p1111,True,0.0228563720753989,-0.0240682649332679,-0.0469246370086668,SATISFIABLE,True,18.15594138391316,18.15594138391316,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_181.cnf,True,,False,55.0,,,,False,True,2.257087340571086,full,5.0,55.0,False,False
3sat_182.cnf,0,False,60.275211248397824,0.0129113832969268,INDETERMINATE,0,False,60.39294560550436,0.0206944465794624,INDETERMINATE,0,False,60.42265064424641,0.0693414210599497,INDETERMINATE,0,False,60.384516673904415,0.0537884287300733,INDETERMINATE,0000,p0000,True,0.0297050387420512,-0.0084289315999441,-0.0381339703419953,UNKNOWN,False,60.0,60.00674513401464,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_182.cnf,False,UNKNOWN,False,55.0,55.00740666594356,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_183.cnf,0,False,60.283677915064494,0.0038017072100992,INDETERMINATE,0,False,60.39323527217102,0.0172871817068726,INDETERMINATE,0,False,60.430679310913085,0.0667855828235503,INDETERMINATE,0,False,60.370353673904425,0.0410679596694917,INDETERMINATE,0000,p0000,True,0.0374440387420662,-0.0228815982665935,-0.0603256370086597,UNKNOWN,False,60.0,60.00830572238192,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_183.cnf,False,UNKNOWN,False,55.0,55.007833591196686,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_184.cnf,0,False,60.28591124839783,0.0090129782484665,INDETERMINATE,0,False,60.39112227217101,0.0249149573316391,INDETERMINATE,0,False,60.41586697757975,0.0635723809116921,INDETERMINATE,0,False,60.39154767390442,0.0573294258902303,INDETERMINATE,0000,p0000,True,0.024744705408743,0.0004254017334091,-0.0243193036753339,UNKNOWN,False,60.0,60.00766599923372,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_184.cnf,False,UNKNOWN,False,55.0,55.00788169400767,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_185.cnf,0,False,60.28714458173116,0.0070070566963454,INDETERMINATE,0,False,60.39316860550435,0.0138517337692432,INDETERMINATE,0,False,60.42399764424642,0.0673558402763769,INDETERMINATE,0,False,60.36884500723775,0.0353994526162921,INDETERMINATE,0000,p0000,True,0.0308290387420697,-0.0243235982665979,-0.0551526370086676,UNKNOWN,False,60.0,60.00839102966711,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_185.cnf,False,UNKNOWN,False,55.0,55.00760617200285,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_186.cnf,0,False,60.28624458173116,0.0139587718546663,INDETERMINATE,0,False,60.39201227217102,0.0264480113924148,INDETERMINATE,0,False,60.422469644246426,0.0662492783253248,INDETERMINATE,0,False,60.374134673904415,0.0446622522698473,INDETERMINATE,0000,p0000,True,0.0304573720754035,-0.0178775982666081,-0.0483349703420117,UNKNOWN,False,60.0,60.00737111689523,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_186.cnf,False,UNKNOWN,False,55.0,55.0063913371414,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_187.cnf,0,False,60.289277915064496,0.0075671176003681,INDETERMINATE,0,False,60.39676060550435,0.0262502367230534,INDETERMINATE,0,False,60.42347564424642,0.0621427704688618,INDETERMINATE,0,False,60.38194200723776,0.0381402262926045,INDETERMINATE,0000,p0000,True,0.0267150387420755,-0.0148185982665864,-0.041533637008662,UNKNOWN,False,60.0,60.0074791260995,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_187.cnf,False,UNKNOWN,False,55.0,55.00512404926121,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_188.cnf,0,False,60.2807779150645,0.0198265460856585,INDETERMINATE,0,False,60.394368605504354,0.0262410554712548,INDETERMINATE,3,True,31.64044864424642,0.346706224411729,SATISFIABLE,3,True,31.987218340571086,0.3422499153100105,SATISFIABLE,0011,p0011,True,-28.75391996125793,-28.407150264933268,0.3467696963246673,UNKNOWN,False,60.0,60.00784739525989,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_188.cnf,False,UNKNOWN,False,55.0,55.00655560288578,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_189.cnf,0,False,60.30145775794984,0.0238191818044229,INDETERMINATE,3,True,17.18367935473124,0.3129034428182562,SATISFIABLE,3,True,17.37302587064616,0.1223147610262423,SATISFIABLE,3,True,17.35591796470642,0.0763905449234469,SATISFIABLE,0111,p0111,True,0.1893465159149201,0.1722386099751816,-0.0171079059397385,SATISFIABLE,True,18.62347537931055,18.62347537931055,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_189.cnf,False,SATISFIABLE,True,14.822242558002472,14.822242558002472,False,10.0,True,True,19.822242558002472,full,5.0,55.0,False,False
3sat_19.cnf,3,True,4.004447757949829,0.1071285844596598,SATISFIABLE,3,True,1.4335523547312417,0.0109720701483357,SATISFIABLE,3,True,4.022981537312826,0.0231195036891757,SATISFIABLE,3,True,1.431974298039754,0.0341555730849999,SATISFIABLE,1111,p1111,True,2.5894291825815845,-0.0015780566914875,-2.591007239273072,SATISFIABLE,True,0.5883188471198082,0.5883188471198082,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_19.cnf,True,,False,55.0,,,,False,True,1.431974298039754,full,5.0,55.0,False,False
3sat_190.cnf,3,True,0.3524814246164957,0.0181621791362833,SATISFIABLE,3,True,0.3751066880645752,0.0236402799927017,SATISFIABLE,3,True,0.4389658706461588,0.043930153348938,SATISFIABLE,3,True,0.4072512980397542,0.0195430061136499,SATISFIABLE,1111,p1111,True,0.0638591825815836,0.032144609975179,-0.0317145726064045,SATISFIABLE,True,0.5868944441899657,0.5868944441899657,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_190.cnf,True,,False,55.0,,,,False,True,0.4072512980397542,full,5.0,55.0,False,False
3sat_191.cnf,0,False,60.309991091283166,0.0156011163281537,INDETERMINATE,0,False,60.336061688064575,0.0168516778382813,INDETERMINATE,0,False,60.41477553731284,0.0412092958828035,INDETERMINATE,0,False,60.36456629803976,0.0043475066170214,INDETERMINATE,0000,p0000,True,0.0787138492482597,0.0285046099751795,-0.0502092392730801,SATISFIABLE,True,6.9544531889259815,6.9544531889259815,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_191.cnf,False,SATISFIABLE,True,5.253280175849795,5.253280175849795,False,10.0,True,True,10.253280175849795,full,5.0,55.0,False,False
3sat_192.cnf,0,False,60.29285775794983,0.0275216873628197,INDETERMINATE,0,False,60.33805302139791,0.0286203933377271,INDETERMINATE,0,False,60.409997537312826,0.05658738115641,INDETERMINATE,0,False,60.38362829803975,0.0128455203350896,INDETERMINATE,0000,p0000,True,0.0719445159149145,0.0455752766418413,-0.0263692392730732,UNKNOWN,False,60.0,60.0075675859116,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_192.cnf,False,UNKNOWN,False,55.0,55.00802815705538,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_193.cnf,0,False,60.30305775794983,0.0226295219209922,INDETERMINATE,0,False,60.33828202139791,0.0237062671583664,INDETERMINATE,0,False,60.41270487064616,0.0396097615636697,INDETERMINATE,0,False,60.36790629803976,0.0193416390539117,INDETERMINATE,0000,p0000,True,0.0744228492482506,0.0296242766418544,-0.0447985726063961,UNKNOWN,False,60.0,60.00881223520264,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_193.cnf,False,UNKNOWN,False,55.0,55.00487669324502,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_194.cnf,0,False,60.30509109128317,0.0314160647448025,INDETERMINATE,0,False,60.34436702139791,0.0221545927552797,INDETERMINATE,0,False,60.401571537312826,0.0466332069372954,INDETERMINATE,0,False,60.371864631373086,0.0183352561156009,INDETERMINATE,0000,p0000,True,0.0572045159149183,0.0274976099751782,-0.0297069059397401,UNKNOWN,False,60.0,60.00798304984346,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_194.cnf,False,UNKNOWN,False,55.0,55.00834214920178,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_195.cnf,0,False,60.30605775794982,0.0315160059901836,INDETERMINATE,0,False,60.3448340213979,0.0221990365242746,INDETERMINATE,0,False,60.40746387064616,0.0412547691796709,INDETERMINATE,0,False,60.36918429803975,0.0243279035340444,INDETERMINATE,0000,p0000,True,0.0626298492482604,0.0243502766418473,-0.0382795726064131,SATISFIABLE,True,47.50026782695204,47.50026782695204,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_195.cnf,False,SATISFIABLE,True,38.91889136424288,38.91889136424288,False,10.0,True,True,43.91889136424288,full,5.0,55.0,False,False
3sat_196.cnf,3,True,31.219024424616496,0.3987585641571733,SATISFIABLE,3,True,31.30469535473124,0.5962571330056702,SATISFIABLE,3,True,12.11214887064616,0.0771685010470109,SATISFIABLE,3,True,11.82615796470642,0.2149304548350766,SATISFIABLE,1111,p1111,True,-19.19254648408508,-19.47853739002482,-0.2859909059397392,SATISFIABLE,True,2.9408471388742328,2.9408471388742328,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_196.cnf,False,SATISFIABLE,True,2.2773971860297024,2.2773971860297024,False,10.0,True,True,7.277397186029702,full,5.0,55.0,False,False
3sat_197.cnf,0,False,60.30165775794983,0.0228556621472286,INDETERMINATE,0,False,60.34853802139791,0.0339509425165559,INDETERMINATE,0,False,60.40364553731282,0.0480198652462094,INDETERMINATE,0,False,60.36797496470641,0.0062957156483142,INDETERMINATE,0000,p0000,True,0.0551075159149121,0.0194369433085057,-0.0356705726064063,UNKNOWN,False,60.0,60.00692368904129,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_197.cnf,False,UNKNOWN,False,55.0,55.006430108100176,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_198.cnf,0,False,60.33141090367635,0.0509530962252756,INDETERMINATE,0,False,60.349612230163565,0.0071587977369047,INDETERMINATE,0,False,60.40489741720581,0.0263340439064943,INDETERMINATE,0,False,60.38166672647094,0.0082896222727609,INDETERMINATE,0000,p0000,True,0.0552851870422443,0.0320544963073743,-0.02323069073487,UNKNOWN,False,60.0,60.00920892460272,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_198.cnf,False,UNKNOWN,False,55.0,55.00665094703436,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_199.cnf,0,False,60.32441090367635,0.0405258541761087,INDETERMINATE,0,False,60.34572189683024,0.007840040531243,INDETERMINATE,0,False,60.38638875053914,0.0288198763529968,INDETERMINATE,0,False,60.38793305980428,0.0132206208510044,INDETERMINATE,0000,p0000,True,0.0406668537089061,0.0422111629740413,0.0015443092651352,UNKNOWN,False,60.0,60.00878511695191,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_199.cnf,False,UNKNOWN,False,55.0,55.00741204665974,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_2.cnf,0,False,60.33337757034303,0.037996451308878,INDETERMINATE,0,False,60.34544356349691,0.0192753329940997,INDETERMINATE,0,False,60.40092608387247,0.0208434148552606,INDETERMINATE,0,False,60.38628305980428,0.0448410682997508,INDETERMINATE,0000,p0000,True,0.0554825203755626,0.0408394963073703,-0.0146430240681922,UNKNOWN,False,60.0,60.00715649081394,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_2.cnf,False,UNKNOWN,False,55.0,55.007223506923765,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_20.cnf,3,True,12.713544237009684,0.0834026496674186,SATISFIABLE,3,True,12.473660563496908,0.0880903837797655,SATISFIABLE,3,True,12.69525741720581,0.2376515868354586,SATISFIABLE,3,True,12.50511805980428,0.2251264498799875,SATISFIABLE,1111,p1111,True,0.2215968537089008,0.0314574963073717,-0.1901393574015291,SATISFIABLE,True,1.4493690188974142,1.4493690188974142,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_20.cnf,False,SATISFIABLE,True,1.1488669579848647,1.1488669579848647,False,10.0,True,True,6.148866957984865,full,5.0,55.0,False,False
3sat_21.cnf,0,False,60.32851090367635,0.0337402499684711,INDETERMINATE,0,False,60.33865023016358,0.0039761024197533,INDETERMINATE,0,False,60.398465750539145,0.0384526928390053,INDETERMINATE,0,False,60.39395572647095,0.0200547265671483,INDETERMINATE,0000,p0000,True,0.0598155203755652,0.0553054963073691,-0.0045100240681961,UNKNOWN,False,60.0,60.00869632977992,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_21.cnf,False,UNKNOWN,False,55.0,55.00691990600899,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_22.cnf,3,True,1.687030903676351,0.0526513745729651,SATISFIABLE,3,True,1.759665896830241,0.0222200891734278,SATISFIABLE,3,True,1.8208860838724767,0.0594830429144827,SATISFIABLE,3,True,1.789797393137614,0.0183454540018453,SATISFIABLE,1111,p1111,True,0.0612201870422364,0.0301314963073728,-0.0310886907348635,SATISFIABLE,True,18.592141778673977,18.592141778673977,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_22.cnf,True,,False,55.0,,,,False,True,1.789797393137614,full,5.0,55.0,False,False
3sat_23.cnf,0,False,60.33467757034302,0.0380928050682638,INDETERMINATE,0,False,60.35454289683023,0.003661846131277,INDETERMINATE,0,False,60.40273408387248,0.0178545844888177,INDETERMINATE,0,False,60.37929705980428,0.0094428918950172,INDETERMINATE,0000,p0000,True,0.0481911870422493,0.0247541629740482,-0.0234370240682011,UNKNOWN,False,60.0,60.0085968519561,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_23.cnf,False,UNKNOWN,False,55.0,55.007057953160256,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_24.cnf,3,True,4.481920903676351,0.0259778888069786,SATISFIABLE,3,True,4.565438563496908,0.0522793707602697,SATISFIABLE,3,True,4.506363417205811,0.1178445284515721,SATISFIABLE,3,True,4.476213726470948,0.1077923333904752,SATISFIABLE,1111,p1111,True,-0.0590751462910974,-0.0892248370259602,-0.0301496907348628,SATISFIABLE,True,0.6385623048990965,0.6385623048990965,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_24.cnf,True,,False,55.0,,,,False,True,4.476213726470948,full,5.0,55.0,False,False
3sat_25.cnf,3,True,1.5219375703430178,0.0508809096159081,SATISFIABLE,3,True,1.5331822301635742,0.0219586943732387,SATISFIABLE,3,True,1.5754950838724773,0.0424101186056695,SATISFIABLE,3,True,1.556499393137614,0.0329138197177458,SATISFIABLE,1111,p1111,True,0.042312853708903,0.0233171629740396,-0.0189956907348634,UNKNOWN,False,60.0,60.0168649549596,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_25.cnf,True,,False,55.0,,,,False,True,1.556499393137614,full,5.0,55.0,True,False
3sat_26.cnf,0,False,60.340444237009685,0.0383757585045385,INDETERMINATE,0,False,60.3521295634969,0.0081150790896226,INDETERMINATE,0,False,60.39592808387248,0.0373105473932534,INDETERMINATE,0,False,60.38589372647095,0.0123955633255503,INDETERMINATE,0000,p0000,True,0.0437985203755815,0.0337641629740446,-0.0100343574015369,UNKNOWN,False,60.0,60.00712894182652,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_26.cnf,False,UNKNOWN,False,55.0,55.00706823775545,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_27.cnf,3,True,0.5109652749176025,0.0097255300312512,SATISFIABLE,3,True,0.6196557338002523,0.0500270268069051,SATISFIABLE,3,True,0.5898418227030436,0.0290167708139721,SATISFIABLE,3,True,0.6118038609619142,0.0364379610420335,SATISFIABLE,1111,p1111,True,-0.0298139110972086,-0.0078518728383381,0.0219620382588705,SATISFIABLE,True,1.191111512016505,1.191111512016505,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_27.cnf,True,,False,55.0,,,,False,True,0.6118038609619142,full,5.0,55.0,False,False
3sat_28.cnf,0,False,60.29495327491761,0.0088240493431831,INDETERMINATE,0,False,60.41337906713358,0.0430269013756538,INDETERMINATE,0,False,60.36659715603637,0.0312994470262194,INDETERMINATE,0,False,60.41163886096192,0.0436530092769939,INDETERMINATE,0000,p0000,True,-0.0467819110972129,-0.001740206171668,0.0450417049255449,SATISFIABLE,True,17.859642781782895,17.859642781782895,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_28.cnf,False,SATISFIABLE,True,14.622571786865592,14.622571786865592,False,10.0,True,True,19.622571786865592,full,5.0,55.0,False,False
3sat_29.cnf,0,False,60.2978532749176,0.0114271300683558,INDETERMINATE,0,False,60.41164906713359,0.0471756567512244,INDETERMINATE,0,False,60.36592782270304,0.0227779935871557,INDETERMINATE,0,False,60.40492586096192,0.0511710729346677,INDETERMINATE,0000,p0000,True,-0.0457212444305454,-0.0067232061716708,0.0389980382588746,SATISFIABLE,True,36.56515139807016,36.56515139807016,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_29.cnf,False,SATISFIABLE,True,30.36302360799164,30.36302360799164,False,10.0,True,True,35.363023607991636,full,5.0,55.0,False,False
3sat_3.cnf,0,False,60.29118660825094,0.0125637320744971,INDETERMINATE,0,False,60.40989973380025,0.0457899360906055,INDETERMINATE,0,False,60.37800748936971,0.0228216756426427,INDETERMINATE,0,False,60.39980086096191,0.0486969109571199,INDETERMINATE,0000,p0000,True,-0.0318922444305442,-0.0100988728383413,0.0217933715922029,UNKNOWN,False,60.0,60.00698862224817,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_3.cnf,False,UNKNOWN,False,55.0,55.00747812120244,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_30.cnf,0,False,60.293553274917606,0.0090412238571478,INDETERMINATE,0,False,60.40214873380025,0.0476197044396811,INDETERMINATE,0,False,60.39038915603638,0.0223598872363503,INDETERMINATE,0,False,60.40358052762858,0.0240482190894903,INDETERMINATE,0000,p0000,True,-0.0117595777638754,0.0014317938283241,0.0131913715921996,SATISFIABLE,True,18.332298184745014,18.332298184745014,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_30.cnf,False,SATISFIABLE,True,14.51909659197554,14.51909659197554,False,10.0,True,True,19.51909659197554,full,5.0,55.0,False,False
3sat_31.cnf,0,False,60.3007532749176,0.0090345375573485,INDETERMINATE,0,False,60.39557906713358,0.0374593135072086,INDETERMINATE,0,False,60.37524582270304,0.0241158828879079,INDETERMINATE,0,False,60.37781986096192,0.0619816627993321,INDETERMINATE,0000,p0000,True,-0.0203332444305388,-0.017759206171668,0.0025740382588708,UNKNOWN,False,60.0,60.00733006792143,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_31.cnf,False,UNKNOWN,False,55.0,55.00708668678999,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_32.cnf,0,False,60.2925532749176,0.0074137124878275,INDETERMINATE,0,False,60.40494040046692,0.047481930635258,INDETERMINATE,0,False,60.37618548936971,0.0291268076939679,INDETERMINATE,0,False,60.38994819429524,0.0471410210045029,INDETERMINATE,0000,p0000,True,-0.0287549110972094,-0.0149922061716765,0.0137627049255328,UNKNOWN,False,60.0,60.00711708795279,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_32.cnf,False,UNKNOWN,False,55.0,55.00629555620253,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_33.cnf,0,False,60.28798660825094,0.0105223772142269,INDETERMINATE,0,False,60.399007733800254,0.0528193297750564,INDETERMINATE,0,False,60.36450215603637,0.0291428950020881,INDETERMINATE,0,False,60.393240527628585,0.0381379891008499,INDETERMINATE,0000,p0000,True,-0.0345055777638805,-0.0057672061716687,0.0287383715922118,UNKNOWN,False,60.0,60.006149183027446,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_33.cnf,False,UNKNOWN,False,55.0,55.0059219095856,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_34.cnf,0,False,60.29351994158427,0.01021510140003,INDETERMINATE,0,False,60.39809006713359,0.0358212723570571,INDETERMINATE,0,False,60.37173615603638,0.0212203075210502,INDETERMINATE,0,False,60.41582919429524,0.0420512759460135,INDETERMINATE,0000,p0000,True,-0.0263539110972104,0.0177391271616542,0.0440930382588646,UNKNOWN,False,60.0,60.0071992110461,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_34.cnf,False,UNKNOWN,False,55.0,55.00705711776391,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_35.cnf,0,False,60.29568660825094,0.0152901738812922,INDETERMINATE,0,False,60.40228506713359,0.0485878862187695,INDETERMINATE,0,False,60.36806682270304,0.0256538705109082,INDETERMINATE,0,False,60.40492719429525,0.0391440813357938,INDETERMINATE,0000,p0000,True,-0.0342182444305478,0.002642127161657,0.0368603715922049,UNKNOWN,False,60.0,60.00841456465423,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_35.cnf,False,UNKNOWN,False,55.0,55.00747232092544,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_36.cnf,0,False,60.28810540517171,0.0126872158208276,INDETERMINATE,0,False,60.39843685390218,0.0325399439041927,INDETERMINATE,0,False,60.36427506005351,0.0239678529620063,INDETERMINATE,0,False,60.38705329456075,0.027047054606516,INDETERMINATE,0000,p0000,True,-0.0341617938486749,-0.0113835593414322,0.0227782345072427,UNKNOWN,False,60.0,60.00665976293385,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_36.cnf,False,UNKNOWN,False,55.0,55.006636935751885,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_37.cnf,0,False,60.28273873850505,0.0117383125999298,INDETERMINATE,0,False,60.38003985390218,0.0385403681601311,INDETERMINATE,0,False,60.37300706005351,0.0086102017791985,INDETERMINATE,0,False,60.39451896122742,0.0185227638964122,INDETERMINATE,0000,p0000,True,-0.0070327938486727,0.0144791073252363,0.0215119011739091,UNKNOWN,False,60.0,60.00780232576653,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_37.cnf,False,UNKNOWN,False,55.0,55.00675708102062,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_38.cnf,0,False,60.29473873850504,0.0241795975699889,INDETERMINATE,0,False,60.39203252056884,0.0349127859336372,INDETERMINATE,0,False,60.367835726720166,0.0028007980397211,INDETERMINATE,0,False,60.38149996122741,0.0222437865753844,INDETERMINATE,0000,p0000,True,-0.0241967938486737,-0.0105325593414278,0.0136642345072459,UNKNOWN,False,60.0,60.00738907372579,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_38.cnf,False,UNKNOWN,False,55.0,55.01250100182369,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_39.cnf,0,False,60.28887207183838,0.0233022283456937,INDETERMINATE,0,False,60.39250285390218,0.0419750499393194,INDETERMINATE,0,False,60.369703060053496,0.0068162477906395,INDETERMINATE,0,False,60.37640962789408,0.0184832837066196,INDETERMINATE,0000,p0000,True,-0.0227997938486836,-0.0160932260080954,0.0067065678405882,UNKNOWN,False,60.0,60.0073955822736,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_39.cnf,False,UNKNOWN,False,55.0,55.00750508112833,False,0.0,True,False,60.0,full,5.0,55.0,False,False
