Unnamed: 0,restarts,conflicts,decisions,propagations,CPU time,Result,cnf_id,sample_id,file,final GPU time,refinement CPU time,refinement GPU time,GPU time,time,file_key,method,paper_name,seed,solved,timeout,raw_csv
13,2.0,425291.0,491074.0,25526527.0,13.9338,SATISFIABLE,13,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_97.cnf,0.0033049583435058,0.098051,0.1147089004516601,0.118013858795166,14.149864858795166,3sat_97.cnf,local_reopen_guarded,+ Local Boundary Correction,1,True,False,runs/analysis/full400_seed_smoke/raw/local_reopen_guarded/seed1.csv
0,2.0,1446793.0,1651156.0,80659387.0,59.9736,INDETERMINATE,0,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_0.cnf,0.0039873123168945,0.081909,0.3166155815124511,0.3206028938293457,60.37611189382935,3sat_0.cnf,online_consistent_boundary400,Online-Consistent Selector,2,False,True,runs/analysis/full400_seed_smoke/raw/online_consistent_boundary400/seed2.csv
1,1.0,73715.0,85712.0,4316774.0,2.80103,SATISFIABLE,1,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_1.cnf,0.0039873123168945,0.073193,0.3166155815124511,0.3206028938293457,3.194825893829345,3sat_1.cnf,online_consistent_boundary400,Online-Consistent Selector,2,True,False,runs/analysis/full400_seed_smoke/raw/online_consistent_boundary400/seed2.csv
2,2.0,135171.0,155254.0,8243385.0,5.0181,SATISFIABLE,2,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_140.cnf,0.0039873123168945,0.088958,0.3166155815124511,0.3206028938293457,5.427660893829345,3sat_140.cnf,online_consistent_boundary400,Online-Consistent Selector,2,True,False,runs/analysis/full400_seed_smoke/raw/online_consistent_boundary400/seed2.csv
3,2.0,915021.0,1050086.0,53803425.0,34.8455,SATISFIABLE,3,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_163.cnf,0.0039873123168945,0.077496,0.3166155815124511,0.3206028938293457,35.24359889382934,3sat_163.cnf,online_consistent_boundary400,Online-Consistent Selector,2,True,False,runs/analysis/full400_seed_smoke/raw/online_consistent_boundary400/seed2.csv
4,2.0,1567930.0,1790567.0,89610095.0,59.9787,INDETERMINATE,4,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_188.cnf,0.0039873123168945,0.072241,0.3166155815124511,0.3206028938293457,60.37154389382935,3sat_188.cnf,online_consistent_boundary400,Online-Consistent Selector,2,False,True,runs/analysis/full400_seed_smoke/raw/online_consistent_boundary400/seed2.csv
5,2.0,486885.0,560599.0,28846336.0,16.8981,SATISFIABLE,5,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_189.cnf,0.0039873123168945,0.067137,0.3166155815124511,0.3206028938293457,17.285839893829344,3sat_189.cnf,online_consistent_boundary400,Online-Consistent Selector,2,True,False,runs/analysis/full400_seed_smoke/raw/online_consistent_boundary400/seed2.csv
6,1.0,1353.0,1762.0,87323.0,0.029363,SATISFIABLE,6,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_190.cnf,0.0039873123168945,0.055651,0.3166155815124511,0.3206028938293457,0.4056168938293457,3sat_190.cnf,online_consistent_boundary400,Online-Consistent Selector,2,True,False,runs/analysis/full400_seed_smoke/raw/online_consistent_boundary400/seed2.csv
7,2.0,1460736.0,1684969.0,82394592.0,59.9888,INDETERMINATE,7,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_192.cnf,0.0039873123168945,0.078119,0.3166155815124511,0.3206028938293457,60.387521893829344,3sat_192.cnf,online_consistent_boundary400,Online-Consistent Selector,2,False,True,runs/analysis/full400_seed_smoke/raw/online_consistent_boundary400/seed2.csv
8,2.0,1517968.0,1732026.0,88552618.0,59.9856,INDETERMINATE,8,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_195.cnf,0.0039873123168945,0.064144,0.3166155815124511,0.3206028938293457,60.37034689382934,3sat_195.cnf,online_consistent_boundary400,Online-Consistent Selector,2,False,True,runs/analysis/full400_seed_smoke/raw/online_consistent_boundary400/seed2.csv
